"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"4694",6.3354
"4695",0.9298
"4697",1.6555
"4698",5.6424
"47",-1.76293333333333
"4700",1.12165
"4701",3.80165
"4702",2.6705
"4703",-2.0069
"4704",2.1197
"4705",2.6952
"4706",3.225
"4707",2.4305
"4708",-0.52585
"4709",4.5227
"471",8.612
"4710",5.75995
"4711",4.7027
"4712",2.472
"4713",3.4469
"4714",1.70663333333333
"4715",-1.8349
"4716",0.7128
"4717",2.3426
"4718",-2.8015
"4719",2.31776
"472",0.312833333333333
"4720",2.161
"4722",-2.1283
"4723",2.0094
"4724",0.3267
"4725",2.1812
"4726",0.3898
"4728",-0.80635
"4729",1.8893
"473",-3.11175
"4731",-1.70345
"4733",-1.3952
"4734",3.3957
"4735",-3.25056666666667
"4736",1.8509
"4739",-5.547425
"474",-2.2529
"4741",-29.4996
"474338",0.208
"474344",-0.51245
"474354",0.8256
"4744",-7.2315
"4745",-6.5136
"4747",-7.12513333333333
"475",3.0425
"4750",4.12623333333333
"4751",1.20415
"4752",2.11415
"4753",-18.6808
"4756",-3.29645
"4758",-3.4862
"4759",-0.4928
"476",2.5229
"4760",1.99385
"4761",-3.11215
"4762",-3.1721
"4763",0.7707
"477",3.3915
"4771",0.2101375
"4772",2.38545
"4773",-1.248075
"4774",20.13682
"4775",-1.04018
"4776",-6.2584
"4778",0.4184
"4779",-2.18966666666667
"478",-3.2312
"4780",2.24855
"4781",13.0106714285714
"4782",6.94185
"4783",4.2565
"4784",1.45473333333333
"479",-3.3561
"4790",-1.6215
"4791",-1.71745
"4792",-2.7331
"4793",0.931766666666667
"4794",-2.5594
"4795",-4.2295
"4796",-5.33226666666667
"4798",-1.557
"4799",0.82905
"48",-0.6608
"480",-2.3326
"4800",-4.206825
"4801",2.3854
"4802",-2.714
"4803",-0.7104
"4804",1.4535
"4807",-2.2268
"4808",-0.57855
"4809",2.09905
"481",4.50165
"4810",-4.04855
"4811",-5.5075
"4814",3.2064
"4815",2.6451
"4817",-1.01035
"4818",-3.201
"482",2.3555
"4820",3.065475
"4821",33.2965
"4824",0.794633333333333
"4825",-2.6965
"4826",-3.3048
"4828",4.0758
"4829",-0.6246
"483",0.4237
"4832",-3.7105
"4833",-3.0003
"4835",-0.9522
"4836",-1.11963333333333
"4837",-2.4867
"4838",-4.54605
"4839",-1.9777
"4841",-1.6284
"4842",-1.93876
"4843",0.6806
"4846",-1.7645
"4848",0.4292
"4850",0.6891
"4851",1.9795
"4852",-2.9761
"4853",2.3869
"4854",-6.48975
"4855",-3.2493
"4856",-1.04825
"4857",7.54005
"4858",-2.3859
"4860",6.4726
"4861",-1.3245
"4862",1.80812
"4863",2.36335
"4864",1.606
"4867",1.83635
"4868",-1.38155
"4869",0.08505
"487",-1.2104
"4878",-1.3251
"4879",-1.2497
"488",-1.39435
"4880",0.9347
"4881",-3.42095
"4882",0.6326
"4883",0.847433333333333
"4884",-2.4473
"4885",-9.0182
"4886",1.4562
"4887",-0.7691
"4888",-2.50325
"4889",-4.0247
"489",-2.121425
"4891",0.390675
"4892",-2.77266666666667
"4893",-4.33395
"4897",-2.4255
"4898",-0.8428
"4899",0.3266
"49",-3.4314
"490",5.32733333333333
"4900",-6.9947
"4901",-2.7808
"4902",2.9994
"4904",-2.49026666666667
"4905",2.2993
"4907",3.17643333333333
"4908",-2.8489
"4909",-2.1415
"491",-0.9819
"4913",1.9856
"4914",1.5184
"4915",2.38211666666667
"4916",2.89764444444444
"4917",-0.8652
"4919",0.9335
"492",-2.0442
"4920",-17.6701
"4921",5.73025
"4922",6.5516
"4923",0.9666
"492307",-1.5969
"492311",3.42625
"4924",-2.457
"4925",0.7305
"4926",-3.0616
"4927",-1.5705
"4928",-3.20153333333333
"4929",6.91293333333333
"493",0.634133333333333
"4931",-0.4176
"4935",-3.7317
"493753",4.16205
"4938",-1.39945
"493812",1.2835
"493829",-5.8916
"493856",-1.0403
"493861",2.0603
"493869",-1.81675
"4939",-2.0003
"493911",2.8438
"4940",3.108
"494115",1.7462
"494143",1.3359
"494150",0.7727
"4942",2.5162
"4943",-2.86225
"494470",0.4561
"494513",3.5029
"494514",2.8032
"494558",-3.3298
"4946",-1.3388
"4947",-5.9435
"4948",-2.9195
"495",-3.7717
"4952",-1.20965
"4953",-0.1067
"4956",-3.692
"4957",-5.9884
"4958",0.28105
"496",-2.8287
"4967",-0.448233333333333
"4968",0.52725
"4969",-0.02585
"497049",-4.9078
"497189",-1.115
"497258",1.3374
"4973",1.4212
"4974",7.377
"4975",0.4176
"4976",3.5777
"497634",-2.1124
"4978",4.4027
"498",0.9856
"4982",-0.0968
"4985",2.02623333333333
"49854",3.89345
"49855",6.40955
"49856",4.59695
"4986",-1.90605
"49860",-2.252
"49861",-1.2012
"4987",-1.70605
"4988",-0.9741
"4990",-1.539
"4991",-3.0135
"4992",-3.5555
"4993",-1.6022
"4994",-1.9311
"4995",1.6677
"4998",-1.3759
"4999",0.83195
"50",1.4502
"5000",-0.14005
"5001",3.96493333333333
"5002",-3.3349
"5003",-4.3457
"5004",-0.9367
"5007",-1.72385
"5008",-0.758
"5009",-1.4214
"501",-5.89553333333333
"5010",9.8488
"5013",-1.1939
"5015",-0.04865
"5016",-2.1637
"5017",-2.7292
"5018",1.124
"5019",7.3701
"5020",-3.3551
"5021",-1.2515
"5023",-5.6113
"5024",-1.9777
"5025",1.2096
"5026",3.4015
"5027",18.4812
"5028",2.77385
"5029",0.0155
"5030",-3.5951
"5031",-3.4344
"5033",-0.5314
"5034",-2.6572
"503519",-3.5853
"503538",-0.5334
"503542",-4.9088
"503569",-2.1425
"5036",-1.4878
"503638",16.5664
"503693",3.4384
"5037",-0.790066666666667
"5045",-3.6632
"5046",1.78375
"5047",-2.9913
"5048",-2.436925
"50484",0.3083
"50485",-0.6456
"50486",-0.395
"50487",-3.1266
"50488",-2.999
"50489",-4.6116
"5049",-0.841866666666667
"5050",-1.055
"50506",-3.226
"50507",-1.37925
"50508",0.286
"50509",-1.8815
"5051",-0.81095
"50511",0.5124
"50512",0.3794
"50514",-2.2228
"50515",5.2477
"5052",2.315
"5053",-0.3436
"5054",-4.1925
"5055",-2.8544
"5058",-6.4674
"506",-0.6428
"50604",-2.2208
"50613",-2.5402
"50614",-3.9158
"50615",-1.74623333333333
"50616",-1.5382
"50617",4.5112
"50618",1.63285
"50619",-1.84295
"5062",-0.1286
"50626",-5.6902
"50628",-1.11515
"5063",2.883425
"50632",-0.82345
"50636",-3.6679
"5064",-5.4189
"50640",3.16176666666667
"50649",2.78435
"50650",2.2043
"50651",-3.45
"50652",-0.5752
"5066",-5.5144
"5067",31.1833
"50674",-0.4764
"5068",-0.56205
"5069",-12.2039285714286
"50700",-3.0956
"5071",-2.05775
"50717",0.738966666666667
"5073",2.4226
"5074",0.430316666666667
"5075",-1.0842
"5076",-1.74455
"5077",-1.877175
"5078",-1.11725
"5079",-11.95465
"5080",-7.97955
"50804",2.65016666666667
"50805",-7.2687
"50807",2.80542
"50808",2.8392
"50809",-0.322175
"5081",-1.54905
"50810",-1.68018571428571
"50813",0.3339
"50814",-0.47785
"5082",-1.78385
"5083",4.12685
"50831",-2.8709
"50832",-1.4938
"50833",-2.6993
"50834",-2.7657
"50835",-0.3482
"50836",-2.0393
"50837",-1.5322
"50838",-1.5142
"50839",-3.1475
"50846",-0.3623
"50848",0.152025
"50852",0.0204
"50853",-1.9414
"50854",-0.4238
"50855",-4.3952
"50856",0.1896
"50859",1.22695
"50861",-5.73565
"50862",0.3147
"50863",1.7087
"50865",-0.2586
"5087",-12.3070666666667
"5089",-8.49513333333333
"509",-0.356933333333333
"5090",3.2444
"5091",-1.0621
"5092",-0.936
"5093",-5.7433
"50937",-5.52915
"50939",-2.2258
"5094",-0.872733333333333
"50940",-0.241325
"50943",-2.9246
"50944",-0.5961
"50945",-1.1458
"5095",5.93685
"5096",7.6238
"50964",0.1675
"5097",-3.85815
"5098",-0.8115
"5099",6.1061
"50999",0.0221500000000001
"51",3.94866666666667
"5100",-2.9786
"51000",3.0418
"51001",0.7488
"51002",2.4784
"51003",-0.4395
"51004",1.4373
"51005",-0.78295
"51006",-1.28046666666667
"51008",-2.08345
"51009",-3.60905
"5101",5.80315
"51010",0.5023
"51011",-1.9733
"51012",6.0208
"51013",0.7859
"51014",-2.30635
"51015",0.2168
"51016",2.7824
"51018",1.8068
"51019",5.5995
"51020",6.6539
"51021",-2.48755
"51022",1.5584
"51023",1.7097
"51024",4.3261
"51026",-3.65285
"51027",2.4879
"51028",3.1875
"51029",-3.27675
"51031",-3.6295
"51032",0.62
"51035",-1.2151
"5104",-2.4395
"51042",-1.4794
"51043",-3.2798
"51046",2.38766666666667
"5105",1.2437
"51050",-1.10995
"51052",-1.3306
"51053",-1.3118
"51056",2.4564
"51057",4.3625
"51058",0.4003
"51059",-1.0911
"5106",0.8592
"51060",-0.9778
"51061",-2.2511
"51062",0.0831
"51063",0.83285
"51065",-0.03375
"51066",-4.0938
"51067",-1.414
"51068",1.62133333333333
"51069",-2.5112
"51070",0.9519
"51071",-0.4141
"51072",-2.7463
"51073",0.552033333333333
"51074",2.7399
"51075",-1.7227
"51076",1.7259
"51077",1.24155
"51078",-2.75
"51079",0.5254
"5108",-4.6832
"51081",1.1048
"51082",3.50706666666667
"51083",-1.1689
"51084",9.4619
"51085",-4.4257
"51087",-2.6032
"51088",3.0573
"51090",4.0497
"51091",2.28332
"51092",-0.78275
"51093",-1.981
"51094",-3.1034
"51095",3.3421
"51096",3.9624
"51097",-3.53835
"51098",1.5122
"51099",3.33516666666667
"5110",3.96513333333333
"51100",-2.9684
"51101",1.22275
"51102",2.316
"51103",2.806
"51104",-2.1586
"51105",1.06855
"51106",6.17116666666667
"51107",0.433233333333333
"51108",1.1169
"51109",2.41505
"5111",-0.3134
"51110",1.1314
"51111",-1.16333333333333
"51112",1.4073
"51114",1.54335
"51115",3.46795
"51116",-0.8153
"51117",-2.5241
"51118",1.7705
"51121",4.9399
"51122",2.9025
"51123",-2.7498
"51124",4.4957
"51125",-4.2805
"51126",11.1864
"51127",-2.4187
"51128",1.3807
"51129",-0.93425
"51132",4.93415
"51133",4.414
"51134",4.06925
"51135",5.1031
"51136",4.0709
"51138",-0.8837
"51141",3.4216
"51142",31.9344
"51143",-3.773
"51144",3.9715
"51145",-2.4194
"51146",-2.1304
"51147",-1.9429
"51148",-3.896
"51149",-0.2241
"51150",-1.622425
"51151",-2.53555
"51154",1.14105
"51155",-3.24505
"51156",-1.3297
"51157",-3.151
"5116",0.24935
"51160",-0.4462
"51161",-6.0725
"51162",-5.7134
"51163",0.16075
"51164",1.50173333333333
"51166",-1.2158
"51167",2.36845
"51168",-2.755
"51170",2.1876
"51171",-2.644825
"51172",3.1477
"51174",2.1595
"51175",1.6775
"51176",-1.22146666666667
"51177",-5.8042
"51179",-2.5733
"5118",-11.6461
"51181",0.0228
"51182",-1.1423
"51184",2.8102
"51185",1.43655
"51186",3.1096
"51187",6.7407
"51188",0.1042
"5119",-3.6008
"51191",2.7432
"51193",3.097875
"51195",-1.727
"51196",3.6911
"51198",-1.4354
"51199",1.13624
"51200",-3.6655
"51201",-4.2452
"51202",-2.4503
"51203",2.6504
"51204",1.2175
"51205",-0.2106
"51208",-0.8548
"51209",2.5986
"5121",-0.2943
"51213",-1.875
"51214",-1.2344
"51218",-1.3082
"5122",-1.3488
"51222",-5.38715
"51224",-2.303
"51225",-4.6294
"51226",-6.0253
"51227",2.092
"51228",4.22985
"51230",2.250875
"51231",-0.137
"51232",2.2639
"51233",-1.4853
"51234",1.1928
"51236",-3.26375
"51237",-2.81295
"51239",2.7872
"51244",-0.0683999999999999
"51246",-4.0983
"51247",1.0578
"51248",1.6152
"51249",2.1311
"5125",-1.38213333333333
"51250",3.6814
"51251",1.8281
"51253",1.1121
"51255",-0.5226
"51256",2.4522
"51257",-2.4494
"51258",-1.1036
"51259",-5.2039
"5126",5.56795
"51260",0.34425
"51263",0.41132
"51264",1.0435
"51265",2.11205
"51266",-2.1576
"51267",-1.824
"51268",-8.7593
"5127",-4.1657
"51270",-4.3191
"51271",-2.8798
"51272",-2.83805
"51274",-4.71765
"51275",3.636925
"51276",4.0693
"51277",1.6562
"51278",-0.16205
"51279",-2.53995
"5128",-1.12895
"51280",5.0232
"51281",0.175466666666667
"51282",0.5584
"51283",1.537
"51284",-1.0462
"51285",-0.95
"51286",-3.2582
"51287",0.983
"51289",1.1279
"5129",0.4848
"51290",3.78175
"51291",-1.7069
"51292",-3.2903
"51293",-0.4477
"51294",-2.8229
"51295",1.3808
"51296",-5.1107
"51297",-4.0217
"51298",-4.6517
"51299",41.0028
"513",2.2593
"5130",0.247866666666667
"51300",3.499
"51301",-2.3533
"51302",-0.6038
"51303",3.78275
"51304",-0.14875
"51305",-3.37815
"51306",0.572
"51307",-4.0363
"51308",-4.3054
"51309",-4.2958
"51310",1.7728
"51311",-0.76785
"51312",4.49552
"51313",0.44075
"51314",-1.5858
"51315",4.9071
"51316",-4.3349
"51317",-2.34223333333333
"51318",-1.37063333333333
"51319",2.18683333333333
"5132",-1.0833
"51320",-1.8956
"51321",0.9355
"51322",-1.23364
"51324",0.8809
"51327",-1.4185
"51329",-2.41345
"5133",-2.6798
"51330",-5.076
"51332",-1.9985
"51333",0.51915
"51334",-0.43535
"51335",-6.3986
"51337",-1.626
"51338",-2.23883333333333
"51339",9.3337
"5134",2.322875
"51340",1.804
"51341",4.1657
"51343",-2.78675
"51347",6.35385
"51348",1.4453
"51350",-1.8064
"5136",-7.88726666666667
"51360",-0.0470000000000002
"51361",0.55605
"51362",2.3209
"51363",-8.11805
"51364",-2.7036
"51365",-1.2095
"51366",1.05776666666667
"51367",2.4346
"51368",0.70565
"5137",-2.30268333333333
"51371",1.53865
"51373",5.3619
"51374",3.7106
"51375",3.0776
"51377",2.64753333333333
"51378",-2.1229
"51379",3.0842
"5138",-3.2446
"51380",6.64425
"51382",-4.8667
"51384",0.06005
"51385",-0.9301
"51386",0.56935
"51388",3.2114
"51389",1.53715
"5139",-4.401425
"51390",4.74868571428571
"51393",-3.4058
"51397",0.7441
"51398",-0.0199
"51399",-2.89815
"514",0.9615
"5140",-0.8056
"51400",-3.425
"51406",1.04776666666667
"51409",0.73615
"5141",2.91125
"51411",-3.3742
"51412",-2.87225
"5142",-6.19305
"51422",-2.4277
"51426",1.8391
"51427",-1.67796666666667
"51428",1.7282
"51429",0.8454
"5143",-0.179925
"51430",3.6538
"51433",0.164825
"51434",-0.14135
"51435",-1.78243333333333
"51438",1.0059
"51439",4.1187
"5144",-3.15011428571429
"51440",-5.3145
"51441",-1.6627
"51442",-3.3449
"51444",2.6992
"51447",2.06615
"51449",-0.29575
"5145",-2.0206
"51450",-2.7503
"51451",-0.0104
"51454",-4.45053333333333
"51455",1.517925
"51458",-3.2148
"5146",-0.2229
"51460",-0.7405
"51465",-3.7804
"51466",-2.4183
"5147",-0.7139
"51471",-0.3721
"51473",-3.0495
"51474",5.98863333333333
"51475",-1.8773
"51477",-4.10875
"51479",-3.42995
"5148",-3.1514
"5149",1.0297
"51490",-1.50445
"51491",4.00675
"51493",-2.333
"51495",-4.07955
"51496",-1.189275
"51497",-0.847925
"51499",-1.7061
"515",3.5023
"5150",-2.6004
"51501",-1.68
"51503",-1.4355
"51504",1.6162
"51506",1.6894
"51507",0.670725
"5151",2.76813333333333
"51510",3.1346
"51512",1.341875
"51513",-1.86835
"51514",-3.89065
"51517",-0.0686
"5152",-2.1478
"51520",2.2514
"51522",2.0458
"51523",-0.5712
"51524",-2.8598
"51526",2.8454
"51527",-0.8659
"51528",0.0578
"51529",-1.6709
"5153",-1.7945
"51530",-1.6434
"51531",-1.85315
"51533",-2.903
"51534",0.1214
"51535",2.72212
"51537",3.0214
"51538",1.48875
"5154",4.781
"51542",1.24663333333333
"51545",-1.2275
"51547",0.1639
"51548",-3.90825
"5155",-4.0201
"51550",3.238
"51552",1.35613333333333
"51554",0.1385
"51555",0.502275
"51557",-1.0533
"51559",1.4398
"5156",10.34395
"51560",-1.104
"51561",-2.2271
"51562",1.9202
"51564",-1.75765
"51566",9.0491
"51567",0.1416
"51569",-1.71985
"5157",-1.2113
"51571",10.3862
"51573",-3.02835
"51574",1.3126
"51575",9.60675
"5158",-1.9364
"51582",-8.7586
"51585",2.6479
"51588",-1.82995
"5159",-5.5729
"51592",1.73963333333333
"51593",-2.245025
"51594",1.35245
"51596",-3.0427
"51599",-5.203
"516",4.2013
"5160",4.58483333333333
"51601",9.0242
"51602",5.2941
"51603",-0.517433333333333
"51604",-0.6587
"51605",2.1722
"51606",-3.1422
"51608",-2.2877
"5161",-1.0112
"51611",1.836
"51614",-0.1652
"51616",-1.99445
"51617",-4.0384
"51619",-0.26654
"5162",-0.82125
"51621",6.7371
"51622",-3.3638
"51626",4.959475
"51629",-0.6094
"5163",6.82893333333333
"51633",3.4421
"51634",4.065
"51635",0.88365
"51637",1.1801
"51639",4.8637
"5164",-5.08005
"51642",-1.7911
"51643",3.30786666666667
"51645",-3.3391
"51646",1.1834
"51647",2.8607
"51649",2.5281
"5165",1.21808
"51650",4.46625
"51651",2.4305
"51654",-0.6297
"51655",-2.7365
"51657",-2.361
"51659",-1.08185
"5166",-0.0076
"51660",3.286
"51661",2.08803333333333
"51663",-1.090525
"51665",0.9192
"51666",-0.6604
"51667",1.8772
"51668",-0.92045
"51669",-0.7626
"5167",3.99665
"51673",0.7503
"51676",2.6461
"51678",4.0359
"5168",-5.44965
"51684",-1.20593333333333
"51686",0.6253
"5169",-1.0748
"51690",2.6981
"51691",3.015225
"51692",0.5071
"51693",-2.39143333333333
"51696",3.5398
"51699",3.2426
"517",0.9081
"5170",0.305266666666666
"51700",-2.5715
"51701",1.10393333333333
"51702",-1.4409
"51703",-2.6823
"51704",3.62856666666667
"51705",-0.5061
"51706",1.1757
"51710",1.764
"51714",0.46955
"51715",-1.45286666666667
"51716",-2.2731
"51719",-0.28725
"5172",2.192
"51720",3.0618
"51725",-0.11145
"51726",0.0608
"51727",-0.691266666666667
"51728",1.4985
"51729",2.7885
"5173",1.4698
"51733",-1.83063333333333
"51734",-3.6402
"51735",3.969975
"51738",-4.3611
"51741",1.27726
"51742",2.3701
"51744",-0.24145
"51747",6.37653333333333
"5175",-1.692575
"51751",-2.7801
"51752",-0.9454
"51754",-1.361475
"51755",2.73015714285714
"51759",2.8241
"5176",6.8055
"51760",3.1662
"51761",-0.465766666666667
"51762",-1.6113
"51763",-4.3971
"51764",-0.5581
"51765",-3.1466
"51768",-0.3114
"51773",5.52436666666667
"51776",5.75568333333333
"51778",-0.3524
"5178",17.6962
"51780",-2.4549
"5179",-2.9666
"518",1.78653333333333
"51802",-0.149
"51804",3.8816
"51805",4.8874
"51806",0.3
"51807",-2.0676
"51808",0.3035
"51809",1.4142
"51816",-8.0522
"5184",-1.8936
"5187",-4.813
"5188",3.1671
"5189",3.88205
"5190",2.40955
"5191",3.15235
"5192",-3.5347
"5193",4.6431
"5194",1.8391
"5195",-4.18085
"5196",-3.2847
"5197",2.1979
"5198",-0.6102
"5199",1.5913
"52",-0.702566666666667
"5201",-2.1077
"5202",3.0515
"5203",4.0827
"5204",2.40175
"5205",1.8623
"5207",-2.71695
"5208",0.306625
"5209",-0.7051
"521",5.60925
"5210",-1.76065
"5211",-2.9757
"5212",-2.4352
"5213",4.1154
"5214",13.7113
"5216",-1.579
"5217",-1.6544
"5218",-3.32853333333333
"522",5.4041
"5224",0.5753
"5225",-2.8824
"5226",-5.3042
"5228",-1.7988
"5229",3.43156666666667
"523",0.08165
"5230",7.34406
"5232",1.3268
"5236",3.6905
"5238",2.57655
"5239",4.44285
"5241",-1.5103
"5243",-9.10635
"5244",-0.75485
"5245",3.4744
"525",0.72005
"5250",0.80095
"5251",-2.34275
"5252",-5.24415
"5253",0.1548
"5255",4.9114
"5256",2.25833333333333
"5257",1.98806666666667
"526",-7.1484
"5260",-3.3049
"5261",-1.1195
"5264",-0.4776
"5265",-2.12666666666667
"5266",-2.23685
"5267",-3.8196
"5268",-2.556
"5269",-3.3777
"527",-2.9083
"5270",12.4835
"5271",-1.41705
"5272",-1.6749
"5273",-2.9405
"5274",6.4292
"5275",-0.422125
"5276",-3.359
"5277",2.4782
"5279",-3.34245
"528",1.37885
"5281",3.4635
"5283",0.3538
"5284",-2.22285
"5286",-2.23641666666667
"5287",-6.7774
"5288",-2.0963
"5289",2.4492
"529",4.0454
"5290",4.77273333333333
"5291",1.4965
"5292",-6.9053
"5293",-1.5448
"5294",-2.01186666666667
"5295",6.6913
"5296",0.6842
"5297",5.3693
"5298",-2.2667
"53",-7.0671
"5300",-1.5229
"5301",-1.692
"5303",-1.2604
"5304",-2.1243
"5305",-1.05165
"5306",-4.629
"5307",5.7163
"5308",-0.9671
"5309",-2.2814
"5310",-1.91883333333333
"5311",1.1381
"5313",-2.56323333333333
"5314",-2.668
"5315",-2.0926
"5316",0.786725
"5317",-2.15005
"5318",4.5057
"5319",-1.5802
"5320",-3.72
"5321",8.7712
"5322",-2.3376
"5324",0.7489
"5325",-9.17436666666667
"5326",-6.48325
"5327",18.1965
"5328",-0.82805
"5329",-2.27216666666667
"533",0.4169
"5330",-3.87735
"5331",-3.9573
"5332",12.77625
"5333",-3.862
"53335",13.777925
"53336",1.28485
"53339",6.4826
"5334",0.3563
"53340",-1.3871
"53342",1.3029
"53343",1.2713
"53344",0.129466666666667
"53345",-3.1043
"53346",2.4476
"53347",-1.071
"53349",-2.6763
"5335",0.617833333333333
"53353",1.0354
"53354",-2.1162
"53358",1.54723333333333
"5336",-2.67363333333333
"5337",3.991
"53371",0.0452
"53373",-0.77805
"5338",-3.1469
"5339",-4.0946
"534",5.0872
"5340",-0.7936
"53405",-1.6545
"53407",-0.2137
"5341",-3.06025
"5345",0.0691
"5346",-1.8309
"5347",-3.5457
"5348",-0.3804
"5349",-2.35145
"535",-2.00925
"5350",0.11295
"5351",-0.5322
"5352",18.53915
"5354",25.8605
"5355",-3.0543
"5356",-0.1405
"5357",5.5157
"5358",-18.3916
"5359",0.34205
"5360",-5.8191
"5361",-4.71443333333333
"53615",-2.9591
"53616",1.06938571428571
"5362",-3.5292
"53630",-1.3191
"53632",-2.8433
"53635",-2.857
"53637",1.8081
"5364",-2.3133
"5365",0.7451
"5366",0.1963
"5367",-1.5431
"5368",-1.9116
"537",-1.5842
"5371",-3.147875
"5372",4.0979
"5373",2.6369
"5375",33.7481
"5376",18.7855
"5378",4.54433333333333
"5379",-1.15055
"538",3.34775
"53820",-2.481
"53822",1.9204
"53826",-0.4031
"53827",1.5063
"53828",-3.2053
"53829",-2.84
"5383",4.1647
"53831",-1.0995
"53832",0.0854
"53833",1.5197
"53834",-1.06425
"53836",-1.9693
"53838",-0.80535
"53841",-0.968866666666667
"53844",-1.356
"539",2.87095
"53904",-0.658233333333333
"53905",-1.08925
"53917",3.9708
"53918",1.776
"53919",-1.6288
"5393",2.1191
"53938",4.4382
"5394",3.7125
"53940",-0.0502
"53942",1.21925
"53944",2.027325
"53947",-2.8959
"5395",0.7819
"5396",9.24525
"53981",-0.920733333333333
"54",1.4232
"540",2.4745
"54014",3.75978571428571
"54020",2.509
"54033",-0.3001
"54039",-2.9115
"54058",1.10366666666667
"54059",2.4214
"5406",-1.2241
"54067",4.4285
"54069",0.20275
"5407",-3.281
"54072",-0.4847
"5408",2.9357
"54084",-0.10175
"54088",-1.4875
"54089",-1.6453
"5409",-2.9766
"54093",1.62335
"54097",-1.685
"54101",-1.30445
"54102",-2.05555
"54103",0.95275
"54106",-2.9169
"54107",-2.0701
"54108",-1.8655
"5411",3.05833333333333
"54112",-1.252
"5412",11.72505
"5414",3.6358
"54143",-1.0399
"541468",-2.9094
"541471",-2.2246
"541472",-2.7957
"54148",2.0614
"54149",2.645
"541565",-4.6793
"54165",0.9396
"54187",3.3677
"5420",-3.8011
"54205",2.2084
"54206",-0.7178
"54207",-4.6387
"54209",-2.1696
"54210",-3.5854
"54212",-2.10165
"5422",0.5113
"54221",0.0076
"5423",-2.7739
"5424",-3.0324
"5425",-0.2395
"5426",-2.7869
"5427",-1.9487
"5428",-0.5503
"5429",1.0236
"5430",-2.7838
"5431",1.24365
"5432",-2.52026666666667
"54328",0.29805
"54329",0.758
"5433",-2.78393333333333
"54331",-0.0448666666666668
"54332",-1.35253333333333
"5434",-4.3264
"54344",0.3289
"54345",1.9176
"54346",-3.0173
"5435",8.77795
"5436",-1.2495
"54360",10.5328
"54361",-0.23575
"54363",-2.519
"5437",3.5232
"5438",5.0203
"54386",6.6512
"5439",2.5305
"5440",0.93535
"54407",3.75273333333333
"5441",-1.59025
"54413",4.4191
"54414",-0.4259
"54429",-1.5622
"5443",-1.0236
"54431",-1.34468
"54432",-2.2185
"54433",1.5365
"54434",-0.533875
"54435",0.7419
"54436",1.5697
"54437",-7.7465
"54438",2.28033333333333
"54439",2.1212
"5444",-0.5251
"54440",-1.4971
"54442",-4.5703
"54443",0.202
"5445",-13.27765
"54453",7.0605
"54454",1.6202
"54455",-0.927333333333333
"54456",-0.2735
"54457",-0.0233
"54458",-4.619
"5446",-4.0325
"54460",3.8926
"54461",-3.7605
"54462",0.6458
"54463",4.1329
"54464",3.65565
"54465",3.2124
"54467",4.97795
"54468",2.9812
"5447",-4.6422
"54470",6.2894
"54471",-0.354525
"54472",-3.3897
"54474",-0.8991
"54475",-1.59825
"54476",-1.98873333333333
"54477",-1.0222
"54478",-5.8214
"54480",-2.588
"54482",7.74365
"54487",-1.053825
"5449",-0.812
"54491",-1.24983333333333
"54492",3.8816
"54494",0.0506
"54495",4.94375
"54496",0.9159
"54497",5.4505
"54498",-2.46936666666667
"54499",2.284175
"545",4.1141
"5450",1.2837
"54502",-2.035225
"54503",2.46645
"54504",-2.5715
"54505",0.813
"54507",-1.9597
"54508",-3.9076
"54509",-1.71705
"5451",-3.00875
"54510",-12.05
"54511",-2.1092
"54512",0.645233333333333
"54514",-1.5797
"54516",3.38266666666667
"54517",5.4347
"54518",-2.46665
"5452",-3.0167
"54520",2.3706
"54521",1.8934
"54522",-1.6755
"54529",3.0876
"5453",-6.51275
"54531",-6.0539
"54532",5.60556666666667
"54534",2.445
"54535",-0.498225
"54536",-3.4674
"54538",-2.92705
"54539",1.9165
"5454",0.18685
"54540",-1.1839
"54541",15.8444
"54542",-0.618485714285714
"54543",9.4836
"54544",1.1946
"54545",-1.1514
"54546",-4.007
"54549",-7.92203333333333
"5455",-6.33625
"54550",-6.8119
"54551",-8.9759
"54552",2.221625
"54553",4.8062
"54554",2.0612
"54555",2.83425
"54556",2.46675
"54557",1.5902
"54558",5.08445
"5456",-3.9053
"54566",0.68114
"54567",-2.9977
"5457",-0.1063
"54578",-2.7747
"5458",0.237
"54581",0.424466666666667
"54583",3.62443333333333
"54584",1.18556666666667
"54585",0.504433333333333
"54586",-0.28805
"54587",-7.5286
"5459",-1.1937
"54596",-0.15065
"546",4.0726
"54602",3.26196666666667
"54606",-0.7243
"54617",-1.08505
"54619",-2.63325
"54620",-6.3551
"54621",2.52316666666667
"54622",4.9358
"54623",-1.0984
"54625",1.5665
"54626",-1.8484
"54627",-1.548
"54629",-0.220975
"5463",2.1757
"5464",3.1041
"5465",3.26978333333333
"54661",-1.2963
"54662",-4.571
"54663",-3.4229
"54664",7.9928
"54665",-1.03496
"5467",-1.65333333333333
"54674",-7.0599
"54675",2.55856666666667
"54676",-2.97455
"54677",0.59745
"5468",-1.8087
"54680",1.4477
"54681",0.3443
"54682",10.1443
"5469",3.4325
"547",-1.9085
"5470",1.0739
"54700",2.3833
"54704",-4.62705
"54707",2.5319
"54708",-6.03345
"5471",1.8591
"54714",-0.9819
"54715",-3.46286666666667
"54716",-0.4947
