"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"100289137",0.0941982724069041
"100289187",0.0654158371020837
"100289230",0.248520744126162
"100289274",0.369989571407339
"100289341",0.135551499173729
"100289361",0.280888979421901
"100289373",0.0574710599879956
"100289410",0.118877703481813
"100289495",0.0269630360159966
"100289509",0.218100303478965
"100289635",0.115282431086124
"100289678",0.0324126702713189
"100292680",0.0611616093912145
"100293516",0.0961507415814232
"100294362",0.054515463398807
"100294720",0.0449167169332246
"1003",0.0697792054291279
"100302522",0.065314490728645
"100302650",0.0353366432899152
"100302691",0.161622334502887
"100302740",0.0219367426353048
"100303728",0.0450008403014678
"100306951",0.201486130797753
"100309464",0.0925755442085461
"100310756",0.122968763673537
"100316868",0.0955474018506122
"100316904",0.0876686122241227
"100329135",0.0281773222468614
"100359394",0.0385063896934391
"10036",0.049826850728622
"100379174",0.08552039375074
"100379661",0.0232581829455514
"10038",0.0453588444750415
"100381270",0.10240906079758
"10039",0.0201122835686473
"1004",0.07664749317562
"10040",0.0994257449446196
"100419583",0.0960733583430095
"10042",0.0347797894499187
"100421436",0.0327577058462092
"100421577",0.0329836256725866
"100422212",0.060153612280152
"100422737",0.0356913333345595
"100423062",0.0813618350728499
"10043",0.0217683418435904
"10044",0.0418446009194288
"10045",0.0292854898222773
"10046",0.0722934237291634
"10047",0.0358988861850769
"10048",0.049445697620676
"10049",0.0815252743535416
"100498859",0.0746113655485123
"100499171",0.0565378560374268
"100499177",0.087664699615776
"100499466",0.0473332005179518
"100499467",0.121846249082892
"1005",0.0500117060156683
"10050",0.130934458351508
"100500850",0.219348315752521
"100500854",0.0321008719147427
"100505474",0.126879714143413
"100505478",0.243679810804976
"100505483",0.297073644609576
"100505495",0.0527698914204343
"100505515",0.190908768079058
"100505518",0.189610639320622
"100505534",0.0318506511527704
"100505536",0.087740675900277
"100505538",0.17736085192498
"100505540",0.093055102690759
"100505545",0.057829558058853
"100505547",0.228340523129855
"100505555",0.0621115376199664
"100505570",0.0348317448183748
"100505573",0.112642134783158
"100505576",0.0906577073680021
"100505583",0.0325039293639053
"100505592",0.0563517906741857
"100505601",0.0687864641913077
"100505609",0.0804654593291084
"100505616",0.120587514367716
"100505619",0.0233398168032408
"100505621",0.25460094477633
"100505624",0.0521410535081801
"100505633",0.0450189509459182
"100505635",0.0465821782421064
"100505641",0.0292489622190048
"100505658",0.0404551965669505
"100505659",0.0544364661649142
"100505666",0.0438751569921974
"100505676",0.0286782279273773
"100505681",0.0904200694410485
"100505683",0.0742990085410273
"100505685",0.0622932339646779
"100505687",0.129553449925285
"100505696",0.0389275057959784
"100505702",0.0523521097149847
"100505715",0.0328922696554042
"100505716",0.0886108246865274
"100505718",0.0288015043154758
"100505738",0.127828253371938
"100505741",0.0262299903094846
"100505746",0.028963601154713
"100505758",0.072048860232212
"100505761",0.0512234184068646
"100505768",0.0663023686061915
"100505774",0.0683772707735062
"100505776",0.0281617575847639
"100505782",0.0263874164196183
"100505783",0.13712714792193
"100505806",0.0923763424222332
"100505811",0.148402522547079
"100505812",0.237460592003322
"100505824",0.10275935771827
"100505826",0.0912096241984403
"100505832",0.0330544652922423
"100505835",0.0437405454974299
"100505839",0.051696541289911
"100505841",0.0522245518323709
"100505851",0.0354105826698668
"100505853",0.0275442715694764
"100505854",0.118940186776637
"100505865",0.043773743987104
"100505875",0.032430073092708
"100505876",0.0669833735478305
"100505877",0.0426030561827383
"100505878",0.0543256115669175
"100505879",0.0319078949678199
"100505881",0.118624166509519
"100505890",0.134710745825665
"100505893",0.0605518001400068
"100505894",0.275666014636681
"100505912",0.0274770528387613
"100505918",0.174880736650125
"100505920",0.0336991137271938
"100505929",0.138003274361527
"100505933",0.0607115257873309
"100505942",0.0575060217289061
"100505964",0.0198496255047689
"100505967",0.0514544948479727
"100505975",0.209252616765047
"100505978",0.0292648903079773
"100505984",0.177948137719229
"100505989",0.534227193564247
"100506012",0.0496703490694645
"100506013",0.03756819818833
"100506016",0.0283618846145125
"100506022",0.123688876205365
"100506025",0.0319303308230934
"100506046",0.07006804344634
"100506047",0.0407583526285573
"100506049",0.0494728951246751
"100506050",0.0443098802064138
"100506054",0.341785692952946
"100506068",0.06339616712542
"100506070",0.064527678689391
"100506071",0.0558563142182131
"100506076",0.189339780240897
"100506082",0.0764652432098646
"100506084",0.0662672893084223
"100506107",0.032215647600263
"100506108",0.0227221653247423
"100506113",0.0834943885019834
"100506115",0.0615189756418423
"100506119",0.0286699098076418
"100506122",0.124160198432515
"100506124",0.0343059476986827
"100506125",0.0364216287534519
"100506126",0.107078289169741
"100506127",0.0920300369921934
"100506142",0.0742496240730486
"100506144",0.176582389580372
"100506161",0.253518816323219
"100506172",0.0214052220214722
"100506175",0.0614470134385769
"100506190",0.0633891096892303
"100506195",0.0431671412551506
"100506207",0.0438874968428959
"100506211",0.168635362018061
"100506215",0.0906020431826178
"100506229",0.0307683882223274
"100506233",0.0665947872486048
"100506237",0.0471588169453235
"100506243",0.0545150381634261
"100506271",0.035629480280368
"100506272",0.0764139926233344
"100506274",0.0718048524164681
"100506275",0.143105318475685
"100506282",0.0526860042061484
"100506286",0.0830539766985573
"100506299",0.029672241777177
"100506311",0.15725128836052
"100506314",0.036844053647178
"100506319",0.0457104235401311
"100506325",0.271411231111193
"100506343",0.0324967827686029
"100506358",0.0634691169198273
"100506365",0.204650912032205
"100506368",0.0275134105889114
"100506371",0.0765862090996465
"100506374",0.150592028038096
"100506380",0.0457329653297476
"100506385",0.0276640331579171
"100506388",0.0480087988627162
"100506403",0.0591693242714894
"100506406",0.125015048945628
"100506409",0.160739883406493
"100506413",0.0699630591394339
"100506421",0.103209501959518
"100506428",0.176141161741216
"100506433",0.0592936257141945
"100506436",0.0867089446996625
"100506443",0.143449067451561
"100506451",0.0313776509505208
"100506457",0.0702513501548563
"100506462",0.0842895817427682
"100506465",0.474605058859878
"100506469",0.0358369943494815
"100506470",0.0610017945387192
"100506473",0.0790799451407916
"100506475",0.0736333444059496
"100506492",0.0826203761894347
"100506495",0.0286825831581071
"100506498",0.0246171262282272
"100506504",0.0638050808547673
"100506526",0.117214840611274
"100506527",0.11170814568521
"100506530",0.0332418013346485
"100506540",0.0410462077551375
"100506542",0.0375132484054291
"100506555",0.0396029801242544
"100506571",0.0710612762214554
"100506581",0.119434887285938
"100506585",0.0336713740835589
"100506599",0.0829029033951077
"100506603",0.093017795748769
"100506622",0.177268702085253
"100506649",0.280749504698867
"100506655",0.0808749703134186
"100506658",0.104254586493848
"100506660",0.115199528558354
"100506668",0.0803268589141281
"100506677",0.0409494536879814
"100506679",0.0660171305216886
"100506680",0.0378737115892662
"100506681",0.0342719001444513
"100506686",0.0203603248211958
"100506696",0.0630208881966027
"100506697",0.121588219300949
"100506710",0.0950298431275277
"100506713",0.473057041731145
"100506714",0.0435007759594113
"100506724",0.0327914481331674
"100506730",0.251481781022832
"100506731",0.0926461395959404
"100506733",0.0843982754221902
"100506742",0.123857470061924
"100506753",0.148112885286078
"100506755",0.05580705757722
"100506757",0.0327932465907839
"100506765",0.0415460148270837
"100506769",0.0973483970548977
"100506776",0.0662594910596815
"100506779",0.0869855822876771
