"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"4988",-0.293733333333333
"4990",-0.5752
"4991",-0.7324
"4992",-1.7781
"4993",-0.6858
"4994",-0.3566
"4995",0.3053
"4998",-0.6778
"4999",0.34665
"50",0.3864
"5000",0.07625
"5001",1.27803333333333
"5002",-0.5798
"5003",-1.1846
"5004",-0.1705
"5007",-0.67135
"5008",-0.15245
"5009",-0.2865
"501",-1.46783333333333
"5010",4.00845
"5013",-0.2919
"5015",-0.0104
"5016",-0.8168
"5017",-0.6833
"5018",0.3114
"5019",1.7866
"5020",-1.0595
"5021",-0.2491
"5023",-1.1333
"5024",-0.4799
"5025",0.2025
"5026",0.5715
"5027",4.8833
"5028",1.2096
"5029",0.0034
"5030",-0.985
"5031",-0.7656
"5033",-0.0852
"5034",-2.05415
"503519",-1.1465
"503538",-0.0954
"503542",-0.9888
"503569",-0.583
"5036",-0.5594
"503638",4.8447
"503693",1.5941
"5037",-0.1255
"5045",-1.6101
"5046",0.519475
"5047",-0.654
"5048",-1.0222
"50484",0.1557
"50485",-0.1606
"50486",-0.0878
"50487",-0.9498
"50488",-1.10345
"50489",-0.8537
"5049",-0.270133333333333
"5050",-0.291
"50506",-0.7575
"50507",-0.5529
"50508",0.0455
"50509",-0.57075
"5051",-0.0374
"50511",0.1471
"50512",0.0963
"50514",-0.6341
"50515",1.55106666666667
"5052",0.4304
"5053",-0.07175
"5054",-0.85015
"5055",-0.8031
"5058",-1.6923
"506",-0.13
"50604",-0.6947
"50613",-0.7454
"50614",-0.9476
"50615",-0.387033333333333
"50616",-0.3302
"50617",1.2548
"50618",0.22825
"50619",-0.30945
"5062",-0.0252
"50626",-0.985
"50628",-0.555
"5063",1.69955
"50632",-0.14315
"50636",-1.4656
"5064",-1.6269
"50640",0.947766666666667
"50649",0.63525
"50650",1.3285
"50651",-0.8326
"50652",-0.1623
"5066",-1.23045
"5067",5.4263
"50674",-0.0972
"5068",-0.1039
"5069",-3.42384285714286
"50700",-0.7335
"5071",-0.51935
"50717",0.157066666666667
"5073",0.3499
"5074",0.321933333333333
"5075",-0.35
"5076",-0.4514
"5077",-0.472925
"5078",-0.18565
"5079",-2.7228
"5080",-3.178
"50804",0.810033333333333
"50805",-2.2886
"50807",0.58318
"50808",0.67625
"50809",-0.507025
"5081",-0.3963
"50810",-0.0652714285714286
"50813",0.1634
"50814",-0.19785
"5082",-0.0376
"5083",1.19875
"50831",-0.8802
"50832",-0.3048
"50833",-0.8364
"50834",-0.8854
"50835",-0.0636
"50836",-0.6206
"50837",-0.3912
"50838",-0.3614
"50839",-0.9558
"50846",-0.0851
"50848",-0.0181749999999999
"50852",0.0037
"50853",-0.3593
"50854",-0.098
"50855",-0.9236
"50856",0.1907
"50859",0.210825
"50861",-1.70275
"50862",0.1742
"50863",0.4763
"50865",-0.0764
"5087",-3.0243
"5089",-1.68536666666667
"509",-0.0486666666666667
"5090",0.5506
"5091",-0.3017
"5092",-0.2165
"5093",-0.8452
"50937",-1.56205
"50939",-0.4486
"5094",-0.210933333333333
"50940",-0.1178
"50943",-0.701
"50944",-0.17215
"50945",-0.1815
"5095",1.48915
"5096",1.188
"50964",0.0327
"5097",-1.0201
"5098",-0.712
"5099",2.42822
"50999",0.245883333333333
"51",1.45513333333333
"5100",-1.3159
"51000",1.4836
"51001",0.2164
"51002",0.6169
"51003",-0.02895
"51004",0.2699
"51005",-0.2717
"51006",-0.313233333333333
"51008",-0.3274
"51009",-0.73915
"5101",2.80785
"51010",0.526225
"51011",-0.82465
"51012",1.17225
"51013",0.1767
"51014",-0.49595
"51015",0.0468
"51016",0.5424
"51018",0.97285
"51019",0.9486
"51020",1.41235
"51021",-0.57355
"51022",0.4971
"51023",0.44355
"51024",0.7198
"51026",-0.8281
"51027",1.5004
"51028",1.0416
"51029",-0.77115
"51031",-0.5092
"51032",0.1234
"51035",-0.2926
"5104",-0.949
"51042",-0.275
"51043",-1.10675
"51046",0.413633333333333
"5105",0.1909
"51050",-0.25365
"51052",-0.2664
"51053",-0.3321
"51056",0.5726
"51057",1.16075
"51058",0.0874
"51059",-0.290833333333333
"5106",0.2591
"51060",-0.1584
"51061",-0.3372
"51062",0.0303
"51063",0.1463
"51065",0.01775
"51066",-1.0766
"51067",-0.2447
"51068",0.3875
"51069",-0.76375
"51070",0.2665
"51071",-0.107
"51072",-0.52155
"51073",0.274033333333333
"51074",0.4728
"51075",-0.3001
"51076",0.6665
"51077",0.7311
"51078",-0.52995
"51079",0.1053
"5108",-1.1708
"51081",0.1602
"51082",0.720233333333333
"51083",-0.26945
"51084",2.4984
"51085",-1.0822
"51087",-1.008
"51088",1.5996
"51090",1.0651
"51091",1.09302
"51092",0.0695
"51093",-0.4017
"51094",-0.7188
"51095",0.95055
"51096",0.7852
"51097",-0.6887
"51098",0.27115
"51099",1.3046
"5110",0.800033333333333
"51100",-0.497033333333333
"51101",0.4844
"51102",0.4765
"51103",1.2823
"51104",-0.79995
"51105",0.500966666666667
"51106",1.24673333333333
"51107",-0.0167666666666667
"51108",0.21025
"51109",0.7573
"5111",-0.0472
"51110",0.8141
"51111",-0.0947666666666667
"51112",0.3575
"51114",0.31675
"51115",0.93095
"51116",-0.1308
"51117",-0.3617
"51118",0.4918
"51121",1.2698
"51122",0.73575
"51123",-0.51785
"51124",1.1309
"51125",-0.87835
"51126",1.5862
"51127",-0.7217
"51128",0.8298
"51129",-0.22145
"51132",1.16865
"51133",1.8349
"51134",2.2092
"51135",1.2647
"51136",2.1017
"51138",-0.1955
"51141",1.5471
"51142",5.4812
"51143",-0.7701
"51144",0.8841
"51145",-0.8101
"51146",-0.4219
"51147",-0.52185
"51148",-1.6642
"51149",-0.0499
"51150",-0.392525
"51151",-0.6552
"51154",0.3125
"51155",-0.6016
"51156",-0.2353
"51157",-1.696
"5116",-0.0473
"51160",-0.098
"51161",-1.2571
"51162",-1.3127
"51163",0.16215
"51164",0.2592
"51166",-0.2427
"51167",1.08125
"51168",-1.2106
"51170",0.4358
"51171",-0.703175
"51172",0.6893
"51174",0.855833333333333
"51175",0.8497
"51176",-0.324666666666667
"51177",-1.3219
"51179",-0.6393
"5118",-2.3453
"51181",0.0056
"51182",-0.3532
"51184",0.8364
"51185",0.4216
"51186",0.5397
"51187",1.20185
"51188",0.0181
"5119",-0.9358
"51191",1.505
"51193",1.61485
"51195",-0.6157
"51196",1.8296
"51198",-0.4199
"51199",0.32912
"51200",-1.7543
"51201",-0.721833333333333
"51202",-0.4259
"51203",0.5852
"51204",0.3277
"51205",-0.0509
"51208",-0.282925
"51209",1.1216
"5121",-0.1298
"51213",-0.8962
"51214",-0.3915
"51218",-0.3038
"5122",-0.2941
"51222",-1.7276
"51224",-0.4368
"51225",-1.3199
"51226",-1.2661
"51227",0.4935
"51228",0.8105
"51230",0.554675
"51231",-0.014
"51232",1.2641
"51233",-0.44945
"51234",0.17815
"51236",-1.26645
"51237",-0.67795
"51239",0.9957
"51244",0.2301
"51246",-1.3948
"51247",0.0808
"51248",0.288
"51249",0.5718
"5125",-1.01483333333333
"51250",2.0576
"51251",0.3318
"51253",0.1694
"51255",-0.0724
"51256",0.4918
"51257",-0.8579
"51258",-0.19235
"51259",-1.5222
"5126",1.9928
"51260",0.18445
"51263",-0.06654
"51264",0.2589
"51265",0.73675
"51266",-0.7489
"51267",-0.9974
"51268",-3.1831
"5127",-1.64963333333333
"51270",-0.9867
"51271",-0.73335
"51272",-0.78735
"51274",-1.297875
"51275",0.768875
"51276",2.8413
"51277",0.685325
"51278",-0.055
"51279",-1.1494
"5128",-0.47405
"51280",0.8495
"51281",-0.0609
"51282",0.153533333333333
"51283",0.2569
"51284",-0.286
"51285",-0.1616
"51286",-1.1962
"51287",0.292
"51289",0.2444
"5129",0.1023
"51290",1.06315
"51291",-0.35625
"51292",-0.6582
"51293",-0.0884
"51294",-0.6672
"51295",0.2262
"51296",-1.0585
"51297",-1.5073
"51298",-0.8409
"51299",6.4315
"513",0.3714
"5130",0.0913
"51300",0.7162
"51301",-0.8912
"51302",-0.09885
"51303",0.7485
"51304",-0.012825
"51305",-0.9662
"51306",0.2637
"51307",-0.784
"51308",-1.5296
"51309",-1.4641
"51310",0.3127
"51311",-0.276
"51312",1.35674
"51313",0.0686
"51314",-0.3437
"51315",0.8892
"51316",-1.3409
"51317",-0.4691
"51318",-0.3236
"51319",1.0939
"5132",-0.2405
"51320",-0.903775
"51321",0.1377
"51322",-0.4004
"51324",0.1553
"51327",-0.3376
"51329",-0.38485
"5133",-0.4315
"51330",-0.9109
"51332",-0.6472
"51333",0.39715
"51334",-0.0841
"51335",-1.148
"51337",-0.4426
"51338",-0.459466666666667
"51339",2.9859
"5134",1.1501
"51340",0.591
"51341",0.8567
"51343",-0.832
"51347",1.66045
"51348",0.5111
"51350",-0.6483
"5136",-2.24061666666667
"51360",-0.3686
"51361",0.13145
"51362",0.8844
"51363",-1.9423
"51364",-0.46905
"51365",-0.4643
"51366",0.149933333333333
"51367",0.4789
"51368",0.20615
"5137",-0.488683333333333
"51371",0.58145
"51373",1.4631
"51374",0.671
"51375",1.0146
"51377",1.3741
"51378",-0.6387
"51379",0.8167
"5138",-0.7714
"51380",2.1182
"51382",-1.0515
"51384",0.0072
"51385",-0.325833333333333
"51386",0.0361
"51388",0.80265
"51389",0.62445
"5139",-0.964375
"51390",1.38131428571429
"51393",-0.79055
"51397",0.30775
"51398",-0.0031
"51399",-0.7544
"514",0.5894
"5140",-0.0368666666666667
"51400",-1.0985
"51406",0.234533333333333
"51409",0.17225
"5141",0.4037
"51411",-0.6292
"51412",-0.84605
"5142",-1.8042
"51422",-0.709833333333333
"51426",0.73675
"51427",-0.225533333333333
"51428",0.3469
"51429",0.28485
"5143",-0.061625
"51430",0.9007
"51433",-0.206425
"51434",0.1644
"51435",0.0396666666666667
"51438",0.2753
"51439",0.7474
"5144",-0.770814285714286
"51440",-1.29935
"51441",-0.28745
"51442",-0.7464
"51444",1.6552
"51447",0.41415
"51449",0.0251
"5145",-0.4907
"51450",-0.6983
"51451",-0.0027
"51454",-2.0088
"51455",0.581175
"51458",-0.6476
"5146",-0.0362
"51460",-0.1214
"51465",-0.65846
"51466",-0.5921
"5147",-0.17445
"51471",-0.078
"51473",-0.5131
"51474",1.31433333333333
"51475",-0.5029
"51477",-1.68585
"51479",-1.4987
"5148",-1.6616
"5149",0.336
"51490",-0.26745
"51491",0.94915
"51493",-0.3747
"51495",-0.888225
"51496",-0.370775
"51497",-0.1802
"51499",-0.3615
"515",1.61335
"5150",-0.5192
"51501",-0.402
"51503",-0.2188
"51504",0.35
"51506",0.3414
"51507",0.00592499999999999
"5151",0.851766666666667
"51510",0.7233
"51512",0.35035
"51513",-0.4948
"51514",-0.74685
"51517",-0.0112
"5152",-0.5898
"51520",0.4493
"51522",0.3481
"51523",-0.1647
"51524",-0.5828
"51526",0.5563
"51527",-0.3106
"51528",0.0628
"51529",-0.3169
"5153",-0.6012
"51530",-0.2847
"51531",-0.34315
"51533",-0.6779
"51534",0.04865
"51535",0.61548
"51537",0.5822
"51538",0.2685
"5154",1.82715
"51542",0.387533333333333
"51545",-0.3303
"51547",0.0348
"51548",-1.27845
"5155",-1.3161
"51550",1.3682
"51552",0.793466666666667
"51554",0.0443
"51555",0.107725
"51557",-0.1437
"51559",0.2056
"5156",1.75355
"51560",-0.259866666666667
"51561",-0.7596
"51562",0.9704
"51564",-0.9226
"51566",2.404
"51567",0.0607
"51569",-0.3905
"5157",-0.2884
"51571",3.72785
"51573",-0.74145
"51574",0.389
"51575",2.7406
"5158",-0.7165
"51582",-1.71445
"51585",0.8972
"51588",-0.398
"5159",-1.2562
"51592",0.405
"51593",-0.625375
"51594",0.2038
"51596",-0.584
"51599",-1.1213
"516",0.9829
"5160",1.15446666666667
"51601",2.404
"51602",1.0065
"51603",-0.134033333333333
"51604",-0.1026
"51605",0.49335
"51606",-0.7273
"51608",-0.3508
"5161",-0.2075
"51611",0.64
"51614",-0.0692
"51616",-0.824
"51617",-1.0442
"51619",-0.526
"5162",-0.17225
"51621",2.3586
"51622",-1.0227
"51626",1.80045
"51629",-0.2938
"5163",1.81243333333333
"51633",1.5925
"51634",1.3761
"51635",0.3598
"51637",0.2637
"51639",1.089
"5164",-1.43745
"51642",-0.3341
"51643",0.597733333333333
"51645",-0.6562
"51646",0.2519
"51647",0.5071
"51649",0.96895
"5165",0.53704
"51650",1.41545
"51651",0.5385
"51654",-0.1202
"51655",-0.7416
"51657",-0.557725
"51659",-0.3114
"5166",0.02245
"51660",0.9962
"51661",0.896533333333333
"51663",-0.134875
"51665",0.32995
"51666",-0.15705
"51667",0.4132
"51668",-0.2548
"51669",-0.1761
"5167",0.80595
"51673",0.2761
"51676",0.65895
"51678",2.1825
"5168",-2.3797
"51684",-0.1878
"51686",0.16065
"5169",-0.36925
"51690",1.1554
"51691",1.19
"51692",0.1481
"51693",-0.4678
"51696",1.3215
"51699",0.724
"517",0.052
"5170",0.00169999999999994
"51700",-0.5178
"51701",0.4063
"51702",-0.761
"51703",-0.6423
"51704",0.6854
"51705",-0.094
"51706",0.06865
"51710",0.5772
"51714",0.69665
"51715",0.0544666666666666
"51716",-0.3612
"51719",-0.3788
"5172",1.8019
"51720",0.5888
"51725",-0.02415
"51726",0.0116
"51727",-0.153166666666667
"51728",0.4623
"51729",2.0371
"5173",0.2647
"51733",-0.426533333333333
"51734",-0.9235
"51735",1.797975
"51738",-1.6082
"51741",0.4673
"51742",0.60645
"51744",-0.0984
"51747",1.4325
"5175",-0.46355
"51751",-0.4385
"51752",0.122766666666667
"51754",-0.333175
"51755",0.705971428571429
"51759",0.8123
"5176",1.3686
"51760",0.9847
"51761",-0.0953
"51762",-0.1896
"51763",-0.9126
"51764",-0.1173
"51765",-3.56115
"51768",-0.0855666666666667
"51773",1.55823333333333
"51776",1.3671
"51778",-0.0585
"5178",5.2922
"51780",-0.4189
"5179",-0.7533
"518",0.453266666666667
"51802",-0.0278
"51804",1.0899
"51805",1.8577
"51806",0.0459
"51807",-0.3571
"51808",0.295566666666667
"51809",0.5511
"51816",-2.8033
"5184",-0.5154
"5187",-1.4394
"5188",0.6559
"5189",1.20885
"5190",0.5159
"5191",1.6545
"5192",-0.88415
"5193",1.7573
"5194",1.19866666666667
"5195",-0.94835
"5196",-0.8883
"5197",0.3839
"5198",-0.1164
"5199",0.2426
"52",-0.1345
"5201",-0.3614
"5202",1.0215
"5203",0.80395
"5204",0.38705
"5205",0.7989
"5207",-0.6437
"5208",0.5681
"5209",-0.4785
"521",0.8849
"5210",-0.5342
"5211",-1.0505
"5212",-0.793
"5213",0.9116
"5214",2.3586
"5216",-0.6796
"5217",-0.457
"5218",-0.6031
"522",0.8239
"5224",0.3068
"5225",-1.0088
"5226",-1.5771
"5228",-0.3775
"5229",1.89826666666667
"523",-0.1716
"5230",1.5074
"5232",0.333
"5236",0.9323
"5238",0.76055
"5239",0.96095
"5241",-0.25225
"5243",-2.47125
"5244",-0.5042
"5245",0.6618
"525",0.07755
"5250",0.18525
"5251",-0.52825
"5252",-1.21205
"5253",0.0266
"5255",1.4858
"5256",0.387566666666667
"5257",1.03313333333333
"526",-1.1088
"5260",-0.8596
"5261",-0.270733333333333
"5264",-0.1811
"5265",-0.6975
"5266",-0.74065
"5267",-1.2425
"5268",-0.7187
"5269",-1.2864
"527",-1.2963
"5270",1.7606
"5271",-0.9726
"5272",-0.48825
"5273",-0.734
"5274",1.4074
"5275",-0.0522
"5276",-0.6444
"5277",2.0911
"5279",-0.5713
"528",0.504725
"5281",0.71205
"5283",0.1163
"5284",-0.80085
"5286",-0.959733333333333
"5287",-1.4299
"5288",-0.6363
"5289",1.34265
"529",0.7831
"5290",1.36276666666667
"5291",0.7258
"5292",-1.3482
"5293",-0.33515
"5294",-0.526633333333333
"5295",2.1373
"5296",0.03115
"5297",1.155
"5298",-0.522766666666667
"53",-1.3399
"5300",-0.3652
"5301",-0.3158
"5303",-0.2731
"5304",-0.5677
"5305",-0.27415
"5306",-0.749366666666667
"5307",1.17235
"5308",-0.2168
"5309",-0.5228
"5310",-0.850166666666667
"5311",0.2007
"5313",-0.633366666666667
"5314",-0.716533333333333
"5315",-2.1969
"5316",0.29115
"5317",-0.7881
"5318",1.2244
"5319",-0.2589
"5320",-1.414
"5321",5.7798
"5322",-0.735833333333333
"5324",0.5374
"5325",-5.82876666666667
"5326",-1.56975
"5327",3.1944
"5328",-0.20015
"5329",-0.605666666666667
"533",0.0674
"5330",-1.2347
"5331",-0.847
"5332",2.54275
"5333",-2.5232
"53335",2.960575
"53336",0.30725
"53339",1.2084
"5334",0.07115
"53340",-0.6688
"53342",0.6961
"53343",0.4789
"53344",0.583866666666667
"53345",-0.89265
"53346",1.0155
"53347",-0.1941
"53349",-0.53115
"5335",-0.113733333333333
"53353",0.719
"53354",-0.9826
"53358",0.0158999999999999
"5336",-0.5833
"5337",0.900875
"53371",0.0124
"53373",-0.08815
"5338",-1.1875
"5339",-1.6212
"534",1.1062
"5340",-0.16905
"53405",-0.4451
"53407",-0.0604
"5341",-1.19585
"5345",0.0148
"5346",-0.4407
"5347",-1.8018
"5348",-0.135
"5349",-1.27055
"535",-1.2128
"5350",0.007975
"5351",-0.0975
"5352",4.99925
"5354",4.9607
"5355",-0.6297
"5356",-0.08635
"5357",2.8162
"5358",-5.554
"5359",0.25345
"5360",-3.112
"5361",-1.281
"53615",-1.40583333333333
"53616",0.360657142857143
"5362",-0.6157
"53630",-0.2761
"53632",-0.9059
"53635",-1.6224
"53637",0.641833333333333
"5364",-1.11875
"5365",0.4621
"5366",0.29855
"5367",-0.3126
"5368",-0.4065
"537",-0.4331
"5371",-0.75195
"5372",1.0715
"5373",0.8201
"5375",7.06865
"5376",2.8973
"5378",1.34173333333333
"5379",-0.41135
"538",1.80505
"53820",-0.5372
"53822",0.3491
"53826",-0.0944
"53827",0.30275
"53828",-0.7346
"53829",-0.5829
"5383",1.0628
"53831",-0.3489
"53832",-0.1346
"53833",0.238
"53834",-0.5753
"53836",-0.4686
"53838",-0.1208
"53841",-0.2236
"53844",-0.282
"539",0.6645
"53904",-0.161266666666667
"53905",-0.2953
"53917",0.6384
"53918",0.6127
"53919",-0.5211
"5393",0.4923
"53938",0.7181
"5394",0.7141
"53940",-0.0081
"53942",0.2091
"53944",0.478575
"53947",-0.7087
"5395",0.1305
"5396",2.806
"53981",-0.187133333333333
"54",0.2077
"540",0.5285
"54014",1.71391428571429
"54020",0.357
"54033",-0.0506
"54039",-0.8927
"54058",0.28525
"54059",0.4734
"5406",-0.1989
"54067",0.9592
"54069",0.0854
"5407",-1.0062
"54072",-0.1192
"5408",0.5687
"54084",-0.0572
"54088",-0.3174
"54089",-0.3237
"5409",-0.6303
"54093",0.5434
"54097",-0.3945
"54101",-0.48255
"54102",-0.5718
"54103",0.59485
"54106",-0.5025
"54107",-0.3933
"54108",-0.4975
"5411",0.723133333333333
"54112",-0.1967
"5412",2.5088
"5414",0.37695
"54143",-0.3309
"541468",-0.8337
"541471",-0.3677
"541472",-0.7866
"54148",0.4619
"54149",1.0022
"541565",-1.2413
"54165",0.567766666666667
"54187",0.7384
"5420",-0.9666
"54205",1.5701
"54206",-0.2104
"54207",-1.1593
"54209",-0.6643
"54210",-1.1144
"54212",-0.5961
"5422",0.1129
"54221",0.0017
"5423",-0.5877
"5424",-0.6742
"5425",-0.05
"5426",-0.9188
"5427",-0.5523
"5428",-0.2064
"5429",0.369925
"5430",-1.17695
"5431",0.36735
"5432",-0.484133333333333
"54328",0.239425
"54329",0.6607
"5433",-0.467266666666667
"54331",-0.1171
"54332",-0.1873
"5434",-0.6716
"54344",0.1398
"54345",0.7458
"54346",-0.7651
"5435",1.70865
"5436",-0.2149
"54360",3.6727
"54361",-0.17375
"54363",-0.5627
"5437",0.6055
"5438",1.1177
"54386",0.9178
"5439",0.3998
"5440",0.13135
"54407",0.698466666666667
"5441",-0.42355
"54413",0.7063
"54414",0.232
"54429",-0.2718
"5443",-0.2571
"54431",-0.36526
"54432",-0.5779
"54433",0.323
"54434",-0.230375
"54435",0.2761
"54436",0.273
"54437",-4.0388
"54438",1.2306
"54439",0.39105
"5444",-0.1024
"54440",-0.4777
"54442",-0.85625
"54443",0.05755
"5445",-1.92645
"54453",2.6814
"54454",0.3905
"54455",-0.2777
"54456",-0.0518
"54457",0.06445
"54458",-0.7404
"5446",-0.7896
"54460",0.7412
"54461",-0.6989
"54462",0.363625
"54463",1.74085
"54464",1.218575
"54465",1.942
"54467",0.9016
"54468",0.8633
"5447",-1.0671
"54470",2.0284
"54471",-0.090125
"54472",-0.6256
"54474",-0.1985
"54475",-0.29685
"54476",-0.491766666666667
"54477",-0.55695
"54478",-1.2746
"54480",-0.4454
"54482",2.1853
"54487",-0.152725
"5449",-0.118
"54491",-0.4011
"54492",1.0525
"54494",0.53845
"54495",2.13165
"54496",0.2814
"54497",2.4117
"54498",-0.7615
"54499",0.5862
"545",1.4309
"5450",0.1823
"54502",-0.4355
"54503",0.85515
"54504",-0.5438
"54505",0.2958
"54507",-0.478
"54508",-0.7846
"54509",-0.495575
"5451",-0.6358
"54510",-2.55785
"54511",-0.454866666666667
"54512",0.165033333333333
"54514",-0.2725
"54516",0.962633333333333
"54517",1.124
"54518",-0.412
"5452",-0.684257142857143
"54520",0.735866666666667
"54521",1.0192
"54522",-0.4125
"54529",0.8546
"5453",-1.6352
"54531",-1.30065
"54532",1.95306666666667
"54534",0.691166666666667
"54535",-0.012675
"54536",-0.86905
"54538",-0.66645
"54539",0.4526
"5454",0.1697
"54540",-0.3285
"54541",4.0326
"54542",-0.268142857142857
"54543",1.5829
"54544",0.2311
"54545",-0.1224
"54546",-0.7711
"54549",-1.48443333333333
"5455",-1.222
"54550",-1.72
"54551",-2.4128
"54552",0.617925
"54553",2.2704
"54554",0.4396
"54555",0.93395
"54556",1.29105
"54557",0.7377
"54558",1.3424
"5456",-0.9096
"54566",0.20376
"54567",-0.9967
"5457",-0.0757
"54578",-0.923
"5458",0.0459
"54581",0.132133333333333
"54583",1.17413333333333
"54584",0.3029
"54585",0.282033333333333
"54586",-0.0946
"54587",-2.8091
"5459",-0.2175
"54596",-0.03775
"546",1.578975
"54602",1.45366666666667
"54606",-0.1449
"54617",-0.2417
"54619",-1.5171
"54620",-1.3332
"54621",0.8829
"54622",2.4519
"54623",-0.2315
"54625",0.3085
"54626",-0.359366666666667
"54627",-0.4862
"54629",0.006125
"5463",0.7517
"5464",0.6661
"5465",0.878833333333333
"54661",-0.3048
"54662",-0.824
"54663",-0.76305
"54664",2.01573333333333
"54665",0.04042
"5467",-0.2914
"54674",-2.133
"54675",0.809
"54676",-0.87375
"54677",0.65475
"5468",-0.41835
"54680",0.63875
"54681",0.0986
"54682",2.6623
"5469",0.71325
"547",-0.7246
"5470",0.2041
"54700",0.8347
"54704",-1.57215
"54707",0.94445
"54708",-1.03245
"5471",0.47805
"54714",-0.5386
"54715",-1.03046666666667
"54716",-0.1106
"54726",0.6546
"5473",-0.324
"54732",-0.797966666666667
"54733",0.7346
"54734",-0.6071
"54737",0.7681
"54738",-0.9888
"54739",0.02985
"54741",0.835666666666667
"54742",-0.16215
"54749",3.0185
"5475",0.677
"54751",-1.148425
"54752",-0.2469
"54753",-0.25995
"54756",-1.98835
"54757",-0.269233333333333
"54758",0.392925
"5476",0.1061
"54760",-0.6846
"54762",2.7443
"54763",-0.296566666666667
"54764",-0.2143
"54765",-0.8945
"54766",-0.2493
"54768",-0.1024
"54769",-0.4722
"54776",-0.61795
"54777",-0.501966666666667
"54778",0.3985
"5478",-0.4766
"54780",-0.121233333333333
"54784",0.0078
"54785",-0.30635
"54788",-0.624975
"5479",-0.00560000000000001
"54790",1.71706666666667
"54793",-0.543
"54795",0.9842
"54796",-0.500616666666667
"54797",0.91115
"54798",-0.3786
"54799",1.5685
"5480",1.352
"54800",1.95046
"54801",0.6489
"54802",0.3313
"54805",-0.00732499999999996
"54806",1.01343333333333
"54807",0.0465
"54808",0.3252
"54809",1.87065
"5481",-0.5309
"54810",-0.2214
"54811",1.08755
"54812",0.2391
"54813",1.102
"54814",-0.3655
"54815",-0.46955
"54816",3.16795
"54819",0.4853
"54820",0.116466666666667
"54821",-2.2657
"54822",1.097425
"54823",-0.0691
"54825",-0.6672
"54826",1.7483
"54827",-0.7368
"54828",0.0229
"54829",0.043
"54830",-2.0444
"54831",-1.1022
"54832",2.00985
"54834",0.5916
"54836",-0.58795
"54838",-0.8466
"54839",0.7298
"54840",-0.14085
"54841",2.0657
"54842",2.2769
"54843",-1.18543333333333
"54845",0.13695
"54847",-0.1183
"54848",-0.8263
"54849",-0.0401
"54850",-0.3727
"54851",-0.7751
"54852",-0.17275
"54854",0.1516
"54855",1.03155
"54856",-0.2171
"54857",-2.5995
"54858",-0.798375
"54859",-0.354633333333333
"54860",-0.8178
"54861",1.1033
"54862",0.0367
"54863",-0.7383
"548645",1.1099
"54865",0.97685
"54866",-0.5651
"54867",-1.0459
"54868",-0.1245
"54869",-1.2772
"54870",-0.4205
"54872",-0.2605
"54873",0.19155
"54874",-0.9383
"54875",1.925425
"54876",1.50766666666667
"54877",0.857525
"54878",0.911
"54879",0.63202
"54880",0.34635
"54881",-0.4942
"54883",0.0252
"54884",-0.5245
"54885",1.10493333333333
"54886",2.8221
"54887",0.02045
"54888",0.4834
"54890",-0.522066666666667
"54891",-0.09082
"54892",0.5446
"54893",0.4937
"54894",0.1154
"54896",-0.557666666666667
"54897",-0.607125
"54898",-3.6066
"54899",1.9875
"549",1.3512
"54900",-0.1815
"54901",0.3667
"54902",0.5891
"54903",-0.23615
"54904",-0.12574
"54905",-0.9555
"54906",-0.51635
"54908",0.18455
"54910",-1.10205
"54913",-0.76315
"54914",-0.5119
"54915",-0.2854
"54916",0.68895
"54918",-0.8245
"54919",-0.0733
"54920",-0.2556
"54922",0.4102
"54923",-0.656
"54925",-0.5114
"54926",-0.7956
"54927",0.0663
"54928",0.09384
"54929",-0.53525
"5493",0.4908
"54930",-0.5743
"54931",0.8865
"54932",0.0828666666666667
"54933",0.549966666666667
"54934",-0.5905
"54935",0.2244
"54936",-0.0583
"54937",-1.0867
"54938",-0.5125
"54939",-0.569066666666667
"5494",1.18836
"54940",0.1528
"54941",3.19795
"54942",-0.0086
"54943",0.5364
"54944",0.912
"54946",-0.3559
"54947",1.1965
"54948",0.5987
"54949",-0.5504
"5495",0.66825
"54951",1.7246
"54952",0.33805
"54953",1.1446
"54954",1.35255
"54955",0.292
"54956",-0.0973
"54957",0.02545
"54958",0.6065
"54959",-0.1786
"5496",-1.0546
"54960",1.1652
"54961",-0.475
"54962",1.1476
"54963",-0.23835
"54964",-0.66735
"54965",0.36635
"54967",0.4932
"54968",0.4356
"54969",0.4338
"54970",-0.576766666666667
"54971",-0.137266666666667
"54972",-1.55695
"54973",-0.285725
"54974",0.6954
"54976",-0.4963
"54977",0.4482
"54978",-1.3273
"54979",-0.7776
"5498",-0.0685
"54980",0.1811
"54981",2.8449
"54982",-0.1611
"54984",-0.3935
"54985",-0.3632
"54986",0.101075
"54987",-0.2013
"54988",-0.758666666666667
"54989",0.4182
"5499",-1.329
"54991",-0.8231
"54993",-0.5726
"54994",-0.2937
"54995",2.0653
"54996",0.899033333333333
"54997",-1.1548
"54998",-0.0435
"55",-0.586
"550",0.48
"5500",-0.815766666666667
"55000",-0.01612
"55001",-0.4274
"55002",0.6769
"55003",1.1707
"55004",-0.6307
"55005",0.24935
"55006",0.9519
"55007",0.0219
"55008",2.1007
"55009",-0.5446
"5501",0.2384
"55010",0.4886
"55011",0.0364
"550113",-0.4708
"55012",0.5231
"55013",-1.4366
"55014",0.36122
"55015",1.1655
"55016",2.76276666666667
"55017",-0.3158
