"","GSE15209_G144.GBM_vs_Fetal.NSC","GSE15209_G174.AnaOlig_vs_Fetal.NSC"
"100505619",0.010530233604992,0.00515234336497938
"100505621",0.0221527604886604,0.0108316386405205
"100505624",0.0145076582835467,0.00728141720362896
"100505633",0.0268309022004396,0.0131397158943618
"100505635",0.0172634483927873,0.00846300138630887
"100505641",0.0513913245927736,0.0251672029015683
"100505658",0.00851336409207927,0.00422132848159852
"100505659",0.0175134567848148,0.0085649355901695
"100505666",0.0190964792135563,0.00935717095906738
"100505676",0.0178152790632274,0.00869454219215807
"100505681",0.0180646475861683,0.00885296614576405
"100505683",0.0344935960629873,0.0169438262325608
"100505685",0.0196520238656432,0.00964528040473406
"100505687",0.178873865180109,0.0876163957349444
"100505696",0.0235834592792883,0.0115522856403668
"100505702",0.253300434866999,0.124108162543194
"100505715",0.156850988208983,0.0768188032304347
"100505716",0.0250404540514431,0.0123845477140413
"100505718",0.0162376873409369,0.00798033379818504
"100505738",0.239626658666099,0.1173367064952
"100505741",0.0503696410123967,0.0246627209779377
"100505746",0.0548098676189356,0.0268560109197523
"100505758",0.0143107958524801,0.00701681517754058
"100505761",0.0329799305802777,0.0161721114301005
"100505768",0.0116306287578531,0.00569597721609114
"100505774",0.01890625,0.00928603950909491
"100505776",0.0148956123302036,0.00729281786379126
"100505782",0.0159322689481122,0.00780277777777778
"100505783",0.0765665808294489,0.0374920874959338
"100505806",0.140352162554147,0.068747890385573
"100505811",0.0179534300333596,0.00877292838224469
"100505812",0.0769906979959176,0.0377126054289148
"100505824",0.0108240661236399,0.00530920936339991
"100505826",0.0133669705741778,0.0065950951357053
"100505832",0.068503832420705,0.0340637809107698
"100505835",0.0238928333004342,0.0117028978151977
"100505839",0.0217850221652648,0.010676480474644
"100505841",0.00959669493103385,0.00470964064236135
"100505851",0.0171056927321736,0.0083555292793978
"100505853",0.00983700846360677,0.00481439999397131
"100505854",0.0418496016344145,0.0204983422092741
"100505865",0.0713741430420845,0.0349576857240443
"100505875",0.0267424253530507,0.0130257561436673
"100505876",0.0598780285811327,0.0293281778500635
"100505877",0.0286483069571133,0.0140114796213091
"100505878",0.0117377481179245,0.00577178491157773
"100505879",0.0110856292501057,0.00543115335810611
"100505881",0.0830035330963487,0.0406672172264416
"100505890",0.0091737935012015,0.00448495709093693
"100505893",0.028271595269794,0.0138438187005766
"100505894",0.0665161697211153,0.0325776831868464
"100505912",0.0412104270013832,0.0202437477153107
"100505918",0.0174582490664625,0.00852260745048324
"100505920",0.0101680642845889,0.00497089625590702
"100505929",0.273853134313768,0.134266077041931
"100505933",0.0205333764371066,0.0101576166470741
"100505942",0.032834497861628,0.0160801314407076
"100505964",0.0128345697998396,0.00626199866334707
"100505967",0.230337757732879,0.112816574205824
"100505975",0.0392774096910352,0.0192273621502544
"100505978",0.0196840081595943,0.00961568477160992
"100505984",0.0251710428994083,0.012331764469622
"100505989",0.179193797282547,0.0869163206475028
"100506012",0.0692828297820084,0.033934789197576
"100506013",0.192705654487758,0.0941591211265419
"100506016",0.00805820400044526,0.00394758946217133
"100506022",0.03323132759271,0.0162745556602615
"100506025",0.0102795860155532,0.00503559017334924
"100506046",0.0311885929894309,0.0152740322470408
"100506047",0.0123550397770648,0.00604996886169204
"100506049",0.0123976942666684,0.00606917805246975
"100506050",0.00810791354123916,0.00396959979802379
"100506054",0.0834186950468682,0.040875574702602
"100506068",0.0139841464030076,0.00684091504121498
"100506070",0.0128214911960154,0.00628772147722642
"100506071",0.0147592783484724,0.00722551609907657
"100506076",0.102884663038017,0.0503856305490491
"100506082",0.0267464571682305,0.0131005951516911
"100506084",0.0439948694232009,0.0213770875019253
"100506107",0.0109925320825685,0.00537583808478674
"100506108",0.0251892504599541,0.0124040846516121
"100506113",0.019825298200766,0.00970633704768207
"100506115",0.0173027471419728,0.00848781660866293
"100506119",0.111977293539538,0.0548420627714169
"100506122",0.00750396277831481,0.00367729840968953
"100506124",0.022308520176947,0.0109209740304765
"100506125",0.0126413307652888,0.00619485852672527
"100506126",0.0235421253961951,0.0115062996441975
"100506127",0.0386113874532432,0.0189018183768448
"100506142",0.0108502767211855,0.00533593918036741
"100506144",0.280335083188873,0.137298483695444
"100506161",0.0643319252984359,0.0315014488928651
"100506172",0.010275849127416,0.00498739187334419
"100506175",0.0111333395533155,0.00544561426160725
"100506190",0.0699496873117421,0.0342590955896175
"100506195",0.0107361474765375,0.00525968514407778
"100506207",0.014784416219536,0.00724515340443275
"100506211",0.150108808045455,0.0735228521520823
"100506215",0.0499838271428231,0.0244895618132232
"100506229",0.0113939640743759,0.00557791552182057
"100506233",0.0345490392636395,0.0168755043881044
"100506237",0.0395156452326706,0.019341866555857
"100506243",0.100985458965545,0.0494541631567364
"100506271",0.0175412891229461,0.00860205289216278
"100506272",0.00697749631760545,0.00342464036941305
"100506274",0.0224387788398139,0.0109966835234025
"100506275",0.0163581456841905,0.00786236016404184
"100506282",0.0462955186777748,0.0226790900636068
"100506286",0.0104728257799427,0.00511576888981178
"100506299",0.0381083929395836,0.0186611161148682
"100506311",0.305430813266624,0.149596527555028
"100506314",0.0208716504009052,0.00989876957887019
"100506319",0.0183351801652471,0.00904058048911583
"100506325",0.0846219217951062,0.041452385286789
"100506343",0.0415018817063,0.0203246431431098
"100506358",0.0143376913109009,0.00701026819452284
"100506365",0.0486532140644339,0.0238213483224973
"100506368",0.0103265613744924,0.00506117826957725
"100506371",0.00905955117310433,0.00443079024530885
"100506374",0.0110803324099723,0.00541002045018613
"100506380",0.0373606782520832,0.0183008794575138
"100506385",0.017587596256455,0.00861127397398803
"100506388",0.0349119152154224,0.0170682398581477
"100506403",0.0164791366286952,0.00806747067190855
"100506406",0.0112704225797737,0.00551914500620212
"100506409",0.0508105166264582,0.0248712118292417
"100506413",0.0173305560006409,0.00845157679459606
"100506421",0.511646254501235,0.250616649303317
"100506428",0.0118640813460281,0.00585823405804524
"100506433",0.035912119075359,0.0176224682620758
"100506436",0.0104678064950189,0.00512831944025108
"100506443",0.0103150260553842,0.00505470631992694
"100506451",0.0355253419588279,0.0167474048442907
"100506457",0.0287128831693452,0.0140653260757686
"100506462",0.0161388490966999,0.00790071280179649
"100506465",0.0223404967367079,0.0109072686530584
"100506469",0.0145898089684557,0.00713526942778551
"100506470",0.0080451053654023,0.0039365856295518
"100506473",0.023186815867351,0.0113605510485323
"100506475",0.0118149547125624,0.00579009125154887
"100506492",0.0291428634698791,0.0142663475196666
"100506495",0.00819992961862649,0.00401828776958374
"100506498",0.0120971467311306,0.00591333669136473
"100506504",0.0177573082598689,0.00869838596477601
"100506526",0.01163127687333,0.00569597721609114
"100506527",0.0394539313191969,0.019370068330915
"100506530",0.0148149161044186,0.00725969569964384
"100506540",0.0229595945517838,0.0112439789694893
"100506542",0.00999557179237134,0.00489398250069547
"100506555",0.0397374241772808,0.0194549223419003
"100506571",0.0112136849024041,0.00550168868060896
"100506581",0.0224109745685924,0.010959354255657
"100506585",0.0196071873121334,0.00961728029940381
"100506599",0.0332168844522579,0.0162492657141061
"100506603",0.0249295458178332,0.0121835043655974
"100506622",0.0122946261926552,0.00601866744342144
"100506649",0.0455423563466563,0.0223456265277925
"100506655",0.0114334185003668,0.00561287880228166
"100506658",0.0944126424984564,0.0462518936492655
"100506660",0.0167145357464422,0.00819167083931331
"100506668",0.0378479338842975,0.0186182954483643
"100506677",0.00970079410555035,0.00475624256837099
"100506679",0.0146960194271577,0.00717026534859521
"100506680",0.0105927499078597,0.00518301505163688
"100506681",0.013520360687148,0.00662073914204343
"100506686",0.0163861346156671,0.00802313250900751
"100506696",0.107721944040849,0.0527443342266485
"100506697",0.01470420958917,0.0072043613040393
"100506710",0.0708618805020989,0.0347095575686846
"100506713",0.0611039338811686,0.0299102566132754
"100506714",0.020099829064844,0.0098436337608907
"100506724",0.00892425042366715,0.00436707831484377
"100506730",0.113745602426338,0.055704632265492
"100506731",0.0542864495999306,0.026573762497597
"100506733",0.0114541917462878,0.00560934636054454
"100506742",0.013637745569123,0.00668417648299594
"100506753",0.0646353423487236,0.0316591597021176
"100506755",0.0283956045129118,0.0139300779163366
"100506757",0.0458324367110687,0.022447765542862
"100506765",0.0219975577086747,0.0107420000590456
"100506769",0.0148603971654195,0.00726006115950567
"100506776",0.053001811219042,0.0259458758840637
"100506779",0.031276211961141,0.0153059735920624
"100506783",0.0519983054280365,0.0254801727674096
"100506790",0.0198588435748856,0.00973314507451131
"100506791",0.0248831019745621,0.0121817133903264
"100506795",0.146625300186792,0.0718282528257748
"100506797",0.0095714354744277,0.00465997567108882
"100506815",0.0353905943071472,0.0173599770046769
"100506826",0.0194699837750135,0.0100221116571533
"100506827",0.0408156119840885,0.0200694444444444
"100506834",0.0296147517825003,0.0145031877168851
"100506840",0.0136439156293157,0.00669298070643358
"100506844",0.488800571606313,0.239354647598184
"100506858",0.0154542116951048,0.00756304454849848
"100506860",0.0118600811234786,0.00581474979738375
"100506866",0.0371069356106387,0.0181805027300964
"100506874",0.0209125042705966,0.0102533085122596
"100506885",0.0130112853655697,0.00636533306879233
"100506895",0.0381853834180455,0.0187167122845036
"100506897",0.0582562262976057,0.028539900759156
"100506898",0.0459253839442998,0.0225128138196824
"100506907",0.0125096424757463,0.00614451750203232
"100506930",0.0578916485537214,0.0283772425856736
"100506939",0.0159819539704313,0.0078319111155648
"100506963",0.0210389999776417,0.0103039332605419
"100506965",0.498800896787889,0.24430091035639
"100506994",0.178849736328339,0.0875923409354288
"100506999",0.00630307249817385,0.00303659942893018
"100507006",0.0176760453526654,0.0086600993461884
"100507008",1.03961908726624,0.509146298748566
"100507027",0.0178814264476046,0.00875169041936852
"100507034",0.0197144084004766,0.00962560602628643
"100507043",0.0227971229396678,0.0111746126268112
"100507044",0.0110455978469819,0.00542650644906376
"100507050",0.0324568280955938,0.0158791021923447
"100507057",0.0285772923793551,0.0139970273381244
"100507058",0.023051715925412,0.0110029830309551
"100507059",0.0144658661233313,0.0070867657676317
"100507062",0.0289754928273089,0.0141975679529245
"100507064",0.0128884787887925,0.00631843672245591
"100507066",0.0109926053064383,0.00539912817788651
"100507086",0.0208318687384604,0.0102218884125177
"100507098",0.0245662301438206,0.0115429273956697
"100507099",0.00681939535003833,0.00334503112537959
"100507114",0.0108892665137061,0.00534167572543087
"100507117",0.0263631151259208,0.0129017217176502
"100507135",0.0130994431218676,0.00640593462606248
"100507140",0.0178420154048665,0.00873850452537412
"100507143",0.0181631926533518,0.00884546390756018
"100507156",0.0137380405823203,0.00649587881488082
"100507171",0.0596536585878235,0.0292261346410215
"100507173",0.0115704635747281,0.00566160908009682
"100507194",0.0721246531464081,0.0353233548988013
"100507201",0.00871586457077136,0.00430478491431379
"100507203",0.0154153897454223,0.0075641514733449
"100507206",0.0354232923372808,0.0173301075443498
"100507217",0.141883801913405,0.0694925340211265
"100507218",0.379001290959417,0.185666183962323
