"","GSE15209_G144.GBM_vs_Fetal.NSC","GSE15209_G174.AnaOlig_vs_Fetal.NSC"
"29968",-1.44225,1.73265
"29969",1.6255,1.28386666666667
"2997",0.4787,4.6013
"29974",-0.45945,-0.13875
"29978",-1.71485,-0.35105
"29979",0.858733333333333,-0.261066666666667
"2998",-0.3609,1.8085
"29980",0.6988,1.4507
"29982",-0.0735,2.3295
"29984",0.14035,0.84615
"29985",-1.1699,0.5527
"29986",1.0581,1.0017
"29988",-0.6658,0.3522
"2999",-1.0693,-0.3757
"29992",-0.8112,-0.181
"29993",-0.06115,0.15305
"29994",-1.4229,-3.6235
"29995",0.62195,0.36145
"29998",-2.7269,-1.3021
"29999",-0.8576,-0.2596
"30",2.9046,-1.41595
"3000",-0.0728,0.1943
"30000",-1.98995,-0.029825
"30001",0.615333333333333,2.38493333333333
"30008",0.3443,-0.94105
"30009",-0.4037,0.9425
"3001",-0.2448,-0.0444
"30010",-2.0742,-0.9068
"30011",-1.42253333333333,2.2549
"30012",-1.2815,1.8769
"3002",-0.8788,1.1028
"3003",-0.3966,-1.1304
"3004",0.9467,-1.9544
"3005",2.7607,3.1227
"3006",2.6135,2.8214
"30061",2.255,2.1839
"30062",-0.4618,-0.4699
"3007",1.1205,0.4198
"3008",-0.399,-1.0946
"3009",-1.9926,-1.8116
"301",1.5067,-1.2455
"3010",-0.6521,0.58705
"3012",-0.2662,2.468
"3014",-1.62775,-4.01405
"3015",0.58695,-1.46355
"3017",4.9686,4.7438
"3018",1.1432,0.8291
"302",1.9416,2.342
"3021",-0.7081,-0.6021
"3024",-1.7321,-0.7229
"3026",-1.3356,0.565
"3028",1.1529,0.0247
"3029",-3.0816,0.4685
"303",1.5661,2.0351
"3030",-0.555466666666667,-1.22816666666667
"3032",-0.3245,-1.1419
"3033",0.1389,-0.3144
"3034",-0.1393,1.1661
"3035",-2.2214,-0.8805
"3036",-0.5444,0.9572
"3037",1.5557,2.85155
"3038",0.79135,-0.2157
"304",2.395,2.694
"3042",-0.2176,-0.0407
"3043",-0.375,-0.0832666666666667
"3044",-2.1817,0.4754
"3045",-0.4235,0.4419
"3046",0.9581,1.6467
"3049",-0.9171,-1.4142
"305",0.9838,1.6362
"3050",-0.6737,-0.8643
"3052",0.5933,3.66465
"3053",-0.471,0.9536
"3054",-1.4758,-1.8786
"3055",-0.0518,0.2772
"3059",0.1104,0.6201
"306",1.1344,-0.6317
"3060",-1.2242,0.7594
"3061",-0.1773,0.1556
"3062",-0.351,0.6976
"3064",-0.5333,-0.88825
"3065",2.8265,0.435
"3066",-1.9771,-2.65975
"3067",-2.4252,-0.1014
"3068",1.58375,-2.8037
"3069",0.440275,-0.419225
"307",2.01025,1.4479
"3070",0.06535,-2.06505
"3071",0.287566666666667,-0.392766666666667
"3073",-1.4056,0.391425
"3074",1.7082,1.7193
"3075",1.9467,1.6733
"3077",2.34665333333333,2.04976666666667
"308",1.2461,1.0369
"3080",1.4614,2.0343
"3081",0.137633333333333,0.831833333333333
"30811",-1.5012,0.0466
"30812",-1.3067,-0.9054
"30813",-1.065225,-0.187875
"30814",-0.8723,-0.1942
"30815",0.454,-0.0988
"30817",0.27145,0.85395
"30818",-1.17063333333333,0.4809
"30819",-3.50413333333333,-2.5406
"3082",0.59518,0.91862
"30820",-2.7169,-1.4016
"30827",-0.57305,-0.8376
"3083",-0.9395,-0.4353
"30832",0.09485,-1.51925
"30833",-0.278,-0.11955
"30834",0.578333333333333,1.59233333333333
"30835",0.0994333333333333,1.2122
"30836",2.0546,-0.1372
"30837",-1.0999,-1.6913
"3084",0.02984,-1.45772
"30844",-0.73022,1.10362
"30845",0.2384,2.33285
"30846",0.6354,2.5996
"30847",1.1289,1.153
"30848",-1.5676,-1.3736
"30849",3.4773,2.9657
"30850",-1.4513,-0.0052
"3087",-1.57895,-1.86805
"309",-3.0207,-2.4321
"3090",1.6127,1.67556666666667
"3091",1.1914,2.0246
"3092",-0.700025,0.207
"3093",0.716966666666667,-0.0160333333333333
"3094",0.2556,-2.105375
"3096",2.2096,1.9141
"30968",1.7684,1.5196
"3097",0.2294,1.05045
"3098",-3.9893,-3.7892
"3099",-0.0098,-0.0936
"31",-0.501,-0.6606
"310",0.86675,1.6354
"3101",-0.8356,0.0434
"3104",0.0938,-0.2371
"3108",0.9002,0.655
"3109",0.5335,0.7459
"311",0.570066666666667,1.31076666666667
"3110",1.4283,1.9085
"3111",-0.755675,-0.6882
"3112",0.8018,1.6313
"3113",1.16845,1.278
"3115",-0.0429,-0.0745
"3117",-0.1635,0.2712
"3119",-0.7545,-0.18498
"312",0.5648,0.6514
"3120",-0.856,0.0299
"3122",0.9558,1.13525
"3123",0.3981,0.5342
"3128",0.7047,0.3178
"313",-0.4544,0.5097
"3131",1.9837,2.15013333333333
"3133",0.93405,0.8041
"3135",1.61346666666667,2.24826666666667
"314",-1.4734,1.6254
"3140",4.37518,3.76812
"3141",0.93045,2.4135
"3142",-0.4863,0.7033
"3145",0.7119,1.4614
"3146",-2.323825,-2.385675
"3148",0.3522,-0.9439
"3149",-1.9462,-3.1906
"3155",1.8629,1.627
"3156",-1.67735,-1.0556
"3157",-1.31695,-2.5343
"3158",0.22795,0.70655
"3159",0.7836,1.03895
"316",0.1779,1.7874
"3161",2.42655,0.09095
"3162",1.721,0.9083
"3163",2.1597,1.2427
"3164",-0.2412,0.28765
"3166",0.4054,2.2603
"3167",4.1044,1.4478
"3169",1.1738,-0.9337
"317",-1.46643333333333,-0.8133
"3170",-0.87075,0.13505
"3171",-1.1972,0.8931
"3172",-0.48208,-0.14402
"3174",2.71775,-0.00750000000000001
"3175",0.5272,1.2204
"3176",0.50578,2.04634
"317648",-0.995566666666667,-1.90863333333333
"317649",1.908525,-1.23695
"317662",-1.06183333333333,-0.773533333333333
"317671",2.50085,2.97395
"3177",0.1512,0.02275
"317701",-2.4223,-0.1674
"317702",-0.6439,-0.35375
"317703",-0.5265,0.3721
"317705",-1.6462,-0.2007
"317716",-1.1201,0.0457
"317719",-0.33385,-0.07365
"317761",0.2778,1.4063
"317762",0.6952,-1.59175
"317781",0.00629999999999997,-1.5643
"3178",-0.730575,-0.3698
"318",0.4082,-1.5438
"3181",3.72356666666667,3.6871
"3182",-1.9151,-1.5001
"3183",-0.8017,-2.4464
"3184",-0.80946,-3.45346
"3185",-2.802,-3.7247
"3187",0.25085,-0.4196
"3189",-0.92975,-0.72045
"319",-1.0727,0.8128
"3190",-0.7874,-2.4291
"319085",0.5303,-0.4393
"319089",0.0520333333333333,1.39543333333333
"3191",-2.41405,-3.5719
"319101",-1.43155,0.26835
"319103",-0.2875,0.3777
"3192",-0.45525,-1.59693333333333
"3195",-0.894,-0.5071
"3196",-0.4727,0.40965
"3198",5.9505,7.2171
"3199",1.4662,0.2894
"32",0.987866666666667,-0.593533333333333
"320",-0.63475,0.7484
"3200",1.87285,3.1712
"3201",2.9396,3.2835
"3202",2.974,4.1119
"3203",3.367,3.9098
"3204",-0.481,2.97735
"3206",7.3987,12.00225
"3207",0.04175,3.16035
"3208",0.4295,0.0605
"3209",0.9682,3.4532
"321",-1.6666,-1.2523
"3211",-0.1456,0.27155
"3212",-1.1967,0.0295
"3213",-0.4963,1.80445
"3214",-0.3486,-0.3146
"3215",-1.03315,-1.12465
"3216",-1.36705,-1.4863
"3217",-0.697033333333333,0.257166666666667
"3218",-1.8335,-1.61825
"3219",-0.8878,-0.4174
"322",-3.6653,-4.0601
"3221",0.3908,3.0128
"3222",-0.9312,1.7218
"3223",-0.5294,2.1926
"3224",0.7548,0.9333
"3225",-0.3833,1.7405
"3226",-0.5765,2.1977
"3227",-0.4626,1.3324
"3228",-0.9026,0.5256
"3229",-1.1533,1.269
"323",-3.59606,-1.33266
"3231",0.8535,0.6781
"3232",1.81183333333333,3.54246666666667
"3233",-1.4382,1.9666
"3234",1.4813,2.2265
"3235",2.8341,3.5378
"3236",12.92575,12.74605
"3237",7.439,8.6421
"3238",-1.2893,2.0487
"3239",5.50876666666667,2.27066666666667
"324",-3.414225,-3.4381
"3240",-0.0583,0.8632
"3241",3.1474,2.6894
"3242",0.8571,0.6072
"3248",3.6131,0.675
"3249",-0.416,-0.3163
"325",-0.7054,0.3285
"3250",-0.374,-0.1061
"3251",4.1492,3.7499
"3257",-3.62452,-2.00988
"326",0.1671,1.2554
"3263",-0.4608,-0.69265
"326340",0.77735,0.2991
"3265",-1.5866,-1.9699
"326624",-1.139,1.0133
"326625",-1.184,0.637066666666667
"3267",0.468375,2.6544
"3268",0.6686,1.87286666666667
"3269",3.1762,0.23105
"327",-1.0181,-1.94655
"3270",-2.1763,-0.6066
"3273",0.86715,1.29975
"3274",0.89735,-1.03855
"3275",-0.281,-0.83565
"3276",-1.6105,0.5735
"327657",-1.316,-0.9419
"328",-4.2741,-2.7024
"3280",1.295,0.39015
"3281",-1.2924,0.05685
"3283",2.3947,1.7049
"3284",1.5627,2.0405
"329",-0.2859,-1.9941
"3290",-0.1405,1.1001
"3291",-1.1057,1.122
"3292",-0.7736,-1.1997
"3293",-0.2933,-0.2556
"3294",-1.0726,-0.4158
"3295",-2.2071,-1.63815
"3297",0.7945,0.208
"3298",-1.56465,-1.6206
"3299",0.6831,0.873
"33",0.0136500000000001,-0.5232
"330",3.0062,1.8393
"3300",-0.2271,-0.2311
"3301",1.23975,0.87905
"3303",-0.4949,-6.8145
"3304",1.5035,1.5012
"3305",-2.4347,-3.9722
"3306",-2.941,-1.6793
"3308",-0.1391,-0.607575
"3309",2.14195,2.25155
"331",0.9896,0.64015
"3310",-0.2017,0.3303
"3312",-0.077175,-0.10225
"3313",0.698225,2.11695
"3315",3.6336,2.1862
"3316",-0.5318,0.894
"332",1.57876666666667,-0.593966666666667
"3320",1.7101,1.80635
"3321",-1.284775,-0.919075
"3326",1.1952,1.5488
"3329",2.1249,0.6327
"333",-1.3068,-1.2124
"3337",1.13705,3.104
"3338",-1.29455,-1.232775
"3339",-0.0701,1.05995
"333926",-0.107,2.0172
"333929",-0.955,-0.9195
"334",-0.283583333333333,1.1868
"3340",-2.9302,-1.1842
"3344",-0.38175,0.31555
"3346",0.7419,0.6781
"3347",-0.1006,1.0602
"335",-0.8663,-0.2827
"3350",-0.4432,0.51175
"3351",0.5979,0.6295
"3352",-1.7398,-3.3723
"3354",-0.7588,0.4771
"3355",-2.2128,-3.6201
"3356",-2.01903333333333,-2.1671
"3357",0.9253,-0.0141
"3358",-0.21945,0.47145
"3359",-0.49525,0.5574
"336",-1.2004,0.5485
"3360",-0.980333333333333,-0.106733333333333
"3361",0.1424,0.4298
"3362",0.37455,0.99025
"3363",1.01616666666667,0.0824
"3364",1.93676666666667,2.42626666666667
"337",0.1719,-0.2847
"3371",-1.41225,-2.5977
"3373",-0.5762,1.2173
"3375",-0.8366,-1.5445
"3376",2.8806,3.2501
"337867",-0.1662,-1.3384
"337874",2.2145,0.5038
"337876",-3.1203,-0.0801
"337878",0.412,1.6323
"337879",-0.8531,0.2419
"337880",-0.409,-0.1296
"337882",0.9097,0.9156
"337970",-0.4847,0.3113
"338",-0.8687,-0.5963
"338004",-0.4907,-0.887
"338069",-1.1396,-0.2587
"338094",-1.9836,0.6554
"3381",0.00345000000000001,0.93225
"3382",-1.001,1.78435
"3383",2.90313333333333,2.54573333333333
"338321",-2.11,-1.0523
"338322",-1.4495,0.2247
"338323",-1.2416,-0.0863
"338324",-0.1683,0.0172
"338328",-0.3465,-0.1901
"338339",0.1315,-1.03275
"338376",-0.4145,1.6438
"338382",1.4256,2.3869
"3384",-0.8155,0.54065
"338440",-0.6897,-0.2621
"3385",3.3508,2.906
"338557",-1.3757,0.2279
"338579",0.0837,0.3601
"338588",-0.6708,0.6425
"3386",0.3322,-1.6882
"338645",-0.2363,1.0523
"338651",0.2203,0.9563
"338653",-1.9361,-1.2305
"338657",2.3564,0.8982
"338661",-0.509,0.2343
"338667",-3.1155,-1.5615
"338692",-1.3441,-1.0932
"338694",-0.3623,1.794
"338707",-2.8214,-1.9542
"338739",-0.0552,-0.5114
"338758",-0.5138,0.7043
"338773",0.8473,0.6744
"338785",-0.5789,-1.3627
"338799",-2.5551,-1.4547
"338811",-0.5429,-0.1269
"338817",0.3664,3.5657
"338862",-0.2681,0.2937
"338864",-0.5613,0.2337
"338872",-0.2313,0.1075
"338963",-2.5686,-0.3717
"339",-0.7248,-0.7042
"339105",0.6518,0.7886
"339123",-0.6554,-2.1632
"339166",-0.2358,-0.1729
"339168",-1.0204,-1.0653
"339201",-0.7259,0.8303
"339210",0.403,0.9131
"339221",1.415,1.2719
"339229",3.4406,4.5102
"339230",0.7818,0.0108
"339231",3.1259,4.3038
"339260",0.7383,1.6034
"339263",-0.061325,0.530775
"339287",-1.14315,1.1822
"339290",0.11974,-0.59032
"339298",-0.5627,0.8239
"339324",-3.99295,-2.294
"339327",-1.84996666666667,-0.994033333333333
"339344",-1.4782,0.4266
"339345",-1.7065,-0.3565
"339390",0.2079,0.9511
"3394",0.1299,-0.1058
"339400",-0.132,0.1706
"339416",0.12,-3.4128
"339442",-1.3163,-1.2375
"339448",1.93585,0.73055
"339451",-0.64735,0.1683
"339456",1.426,0.8323
"339468",-0.5591,0.721
"339479",2.8917,-0.3172
"339483",1.402,2.408
"339487",3.0405,1.1962
"339488",0.4513,1.1377
"339500",-2.76705,-3.61225
"339505",-0.9687,-0.7658
"339512",0.4066,-1.7156
"339524",-0.52405,0.0715
"339535",3.9789,0.5572
"339539",-1.6755,-1.3577
"339541",-0.5938,-0.99235
"339559",0.3503,-2.3948
"339568",-0.5434,0.5685
"339593",0.1682,-0.1352
"3396",2.4404,2.8642
"339622",0.7532,0.1615
"339665",0.04155,0.50515
"339666",0.6361,0.7879
"339669",-0.0117,0.9625
"339685",-0.0181,0.1494
"3397",3.9915,3.3333
"339745",0.67665,2.69525
"339751",-0.8926,-0.8284
"339761",-1.3896,0.4246
"339766",0.46315,0.7872
"339768",-0.9458,-0.22685
"339778",-0.9299,-0.348
"339779",-2.0528,-1.3417
"339788",-1.6337,0.2377
"339789",0.1887,-0.1913
"3398",3.3178,0.5683
"339804",-3.8465,1.6316
"339807",0.0615,-0.5383
"339822",0.7362,0.9769
"339829",-0.1357,-1.2821
"339834",-0.80475,-0.26005
"339855",-1.047475,-0.1206
"339874",-0.0691,1.3482
"339883",-2.4299,-1.641
"339894",-2.4865,-2.9721
"3399",1.4528,0.2141
"339929",3.1986,1.5771
"339965",-1.27905,-0.1508
"339975",-2.288,-1.0292
"339976",0.608,-0.2669
"339977",0.7107,0.7233
"339978",-1.0924,-1.6377
"339983",-3.58425,-2.81065
"339988",0.442,-0.6767
"34",2.1685,-1.7885
"3400",-1.6412,-3.15813333333333
"340017",1.1988,1.6721
"340024",-1.33463333333333,0.388366666666667
"340037",0.0461,0.0385
"340061",2.9555,0.4722
"340069",-1.1477,0.2531
"340074",-2.5321,-0.2479
"340075",1.0442,1.4869
"340090",0.0187,0.2906
"340094",-0.3902,0.7388
"340107",-0.60535,0.7411
"340146",-0.3466,1.2563
"340152",-0.2917,-0.0761
"340156",1.3048,0.6282
"340168",0.5291,-0.4518
"340205",-0.5469,-0.4341
"340206",-0.28025,0.6417
"340252",2.1611,2.6839
"340267",-1.2145,-0.3741
"340273",-1.1545,0.172325
"340277",-0.9295,1.7121
"340348",-0.4151,1.0649
"340351",1.53763333333333,2.7217
"340371",0.3117,-1.6864
"340385",-1.8048,-1.4895
"340390",-1.0332,-0.5475
"340419",-0.5113,0.0212
"340481",-3.74321666666667,-2.72796666666667
"340526",-2.2676,-2.6312
"340533",0.7886,-1.48366666666667
"340542",0.2663,0.0517
"340544",-0.244,0.7597
"340547",-0.13435,-0.44385
"340554",1.52205,-0.45195
"340578",-1.2907,-0.4268
"340581",-2.01,-1.7648
"340591",0.13385,2.31535
"340596",-0.6307,-0.118
"340602",0.8793,2.878
"340719",-0.9457,0.3857
"340895",5.2431,0.0868
"341",-1.5944,0.0151
"341019",0.7393,-0.9396
"341032",-2.4997,-1.0143
"341405",0.6867,1.7947
"341567",-0.6661,-0.7816
"3416",0.1129,0.0888
"341640",-1.1745,-1.4305
"341676",-1.0998,-1.4673
"3417",1.17005,0.36995
"3418",-3.3517,0.3967
"341880",0.1647,1.2099
"3419",0.2637,3.11653333333333
"3420",-0.0958666666666667,2.80843333333333
"342035",1.6687,2.6378
"3421",0.24215,-1.45085
"342184",-0.00519999999999998,1.95255
"3422",-1.121075,-1.52195
"3423",0.045075,-0.55065
"342357",-4.3333,-3.7275
"342371",-0.5032,-2.41925
"3425",-0.12775,1.3239
"342527",-0.0794,-1.0598
"342538",0.8793,-0.6059
"342574",-0.5862,0.1564
"3426",1.30995,-2.8426
"342667",-1.2507,2.1297
"3428",1.04183333333333,0.3426
"342892",-1.0425,-1.0533
"342898",-0.3305,1.1752
"3429",-0.0126,1.6406
"342908",-3.263,-1.6825
"342909",-1.6134,-0.0338
"342918",-0.8954,1.1849
"342926",-3.50645,-0.4806
"342945",-2.6296,1.0682
"342977",-2.6003,-2.2692
"342979",-0.3481,0.4999
"343",-1.7498,0.8687
"3430",1.7708,1.3273
"343035",-0.3613,-0.0115
"343099",4.19865,0.04245
"3431",1.6504,0.66514
"3433",0.60155,0.65895
"3434",0.5948,1.2378
"343450",0.0411,-0.6618
"343637",0.2518,0.7271
"343641",-1.4663,-0.5902
"3437",0.85755,0.8383
"343702",1.089,1.2554
"343990",-1.90585,-1.41415
"3440",-2.5457,-0.0548
"344018",-0.9125,1.142
"344148",-1.197,0.4871
"3442",-1.8296,0.6041
"3443",0.5906,1.5566
"344405",-0.7126,0.1938
"3445",-0.1679,1.0495
"344558",-2.5349,-0.8677
"344595",0.152,-1.28385
"344752",0.2057,1.3649
"344758",-0.2388,1.024
"344838",-0.130233333333333,1.02963333333333
"344887",9.2268,1.8566
"344905",1.3567,0.817
"345",-1.3871,-1.678
"345222",0.0718,0.0128
"3454",-0.7943,0.2796
"345462",-1.0412,-1.5986
"3455",0.6196,1.15436666666667
"345557",-3.21535,-3.54905
"3456",0.1171,0.9551
"345611",1.1011,1.3148
"345630",-1.91,-0.407
"345757",0.137,1.693
"345778",-0.8065,-0.25255
"3458",-2.6977,-0.2279
"345895",-0.9179,-3.4243
"3459",1.4846,1.60725
"3460",2.4696,4.2004
"346007",0.8472,-0.7177
"346157",1.86753333333333,1.79906666666667
"346171",-0.5235,-1.0853
"346389",-0.514433333333333,0.669166666666667
"346562",0.129,1.5703
"346606",-0.7063,-0.6823
"346653",-0.6044,-0.6405
"3467",-1.7639,-0.7259
"347",0.0853,2.3087
"347252",-2.4857,-1.8405
"347273",-1.2945,-1.705
"347344",-1.09634,0.37594
"347365",-0.4772,1.7065
"347404",0.3847,1.4872
"347442",-1.5594,-0.0804
"347475",1.101,-3.9796
"3475",5.9463,6.1698
"3476",-2.9267,-3.2805
"347688",-1.3875,-1.3114
"347689",0.0054,-2.3629
"347730",0.2367,1.269
"347732",-0.1056,0.4164
"347733",-0.67,-1.6001
"347735",-2.0422,2.7928
"347736",-0.1357,0.6134
"347744",7.14443333333333,0.423033333333333
"347853",0.0609,-0.01435
"347862",-0.8365,-2.7384
"3479",3.1615,0.778175
"347902",-0.2812,-0.8473
"347918",1.5528,1.3863
"348",-0.94645,1.1444
"3480",-2.14395,-2.143075
"348013",-1.7974,-0.0637
"348093",-1.2488,-1.0526
"348094",-0.2148,0.4699
"348110",-2.5084,-2.4545
"348180",0.9404,0.7522
"3482",0.261733333333333,-1.42193333333333
"348235",-1.3858,-2.19525
"348262",-2.8031,-3.4061
"3483",-0.5279,-0.628
"348327",-0.66105,-0.40715
"348378",-0.8574,0.2362
"3484",-0.015,2.9364
"348487",0.64,1.6717
"3485",0.0518,-1.5649
"3486",3.28095,3.572
"348645",-0.32355,-0.2927
"348654",1.5912,-1.2092
"3487",-0.563,2.7179
"348751",0.2057,1.917
"348761",0.6751,1.2927
"348793",2.7937,2.2595
"3488",-0.739783333333333,0.56355
"348801",1.0344,3.0053
"348807",-1.0516,-0.4502
"348808",-0.4693,-0.04925
"348825",-0.6407,0.2489
"3489",2.9731,2.611
"348932",-2.589,0.1472
"348938",-0.4498,-0.1441
"348980",-1.8225,-1.15
"348995",2.1077,-1.03555
"3490",1.8576,-2.1851
"349075",-1.3739,-1.8769
"3491",-0.02295,1.98935
"349114",-1.3569,1.1926
"349136",-3.9098,-2.6776
"3493",-0.1195,-0.0324
"349408",1.0743,0.2267
"3495",-1.6195,-0.183966666666667
"349565",2.55275,0.00175000000000003
"349667",-0.3073,1.7074
"35",0.2896,3.4667
"350",0.105,1.12
"3507",-0.329833333333333,0.172366666666667
"3508",0.127033333333333,1.5806
"351",0.491433333333333,3.06646666666667
"3512",-0.2785,1.1143
"3516",-0.32,-0.4563
"352909",-0.5115,-1.6998
"352954",-2.52265,-2.4551
"352961",0.3434,1.0658
"352999",1.9161,1.7353
"353",0.31885,0.89365
"353088",-1.008,-1.2985
"353116",-1.1204,2.5751
"353132",-2.8159,-0.5481
"353135",-1.0771,0.3458
"353149",0.0797,1.12105
"353174",-0.8947,-1.201
"353189",-1.1184,-2.0493
"353219",-0.273,0.1425
"353274",-1.95845,-2.3116
"353299",-1.256,-0.0161
"353322",2.5337,2.3596
"353324",1.3279,0.7045
"353355",-1.1056,-6.25465
"353497",-1.0808,-0.0945
"353500",-0.778766666666667,0.0061333333333334
"353514",-0.3464,-0.3701
"354",-0.8206,-0.79225
"3543",-0.7951,0.4989
"3547",0.4645,-1.3505
"3549",0.0805,0.79775
"355",1.67976,-0.49144
"3550",0.1656,-2.1457
"3551",1.0982,-1.11463333333333
"3552",2.4852,1.6358
"3553",1.5143,1.64525
"3554",3.86075,1.40995
"3556",0.6445,3.5914
"3557",-0.488666666666667,0.3579
"3558",1.1362,1.1902
"3559",-0.51305,-0.41255
"356",-0.7956,-0.35625
"3560",-0.6197,0.0549
"3561",0.5123,0.9606
"3562",-0.5733,0.5956
"3563",0.8638,-0.5795
"3565",-0.77065,-0.82065
"3566",0.6311,0.7188
"3567",-0.4251,0.1753
"3568",-0.861875,-0.2702
"3569",1.4583,2.1758
"357",0.0621,-0.0085
"3570",1.2433,2.2012
"3572",0.636,1.90908
"3574",5.3969,-0.3194
"3575",0.53,1.67595
"3576",3.0059,1.8404
"3577",-1.0571,0.1022
"3578",0.7248,0.1065
"3579",-0.1744,-0.4306
"358",-0.9671,-0.04055
"3581",-0.66015,0.21335
"3586",-2.3443,-0.1937
"3587",0.1078,0.2006
"3588",3.6181,4.17
"3589",0.0971,2.09595
"359",-0.527266666666667,0.188766666666667
"3590",-0.3604,0.0961
"3592",0.468,2.2561
"3593",-1.1851,0.548
"3594",-0.243533333333333,-0.534
"3595",-0.0749,0.4066
"3596",-0.7942,-1.5222
"3597",3.807525,4.555775
"3598",2.4374,2.0909
"359809",-1.1477,-0.2703
"359845",-0.07155,0.7526
"359948",1.69245,2.2575
"36",0.34195,0.1004
"360",-1.86616666666667,0.2939
"3600",2.2814,1.77275
"360023",1.1923,2.5808
"3601",2.0381,1.6951
"360205",-0.4558,-0.5564
"3603",-0.174166666666667,-0.1705
"3604",0.474,-0.426166666666667
"3605",-1.81705,-0.28225
"3606",1.1047,0.2048
"3607",-0.2292,-0.237033333333333
"3608",-0.9187,-2.7534
"3609",-1.3073,-0.96868
"361",0.27214,-3.0578
"3611",-0.1216,-0.9943
"3612",2.0895,2.8051
"3613",2.9045,0.235
"3614",3.5988,5.2626
"3615",1.7252,0.6493
"3617",-0.2373,0.3622
"3619",0.2676,-1.8798
"362",-1.7768,-2.3793
"3620",2.4422,0.4519
"3621",-2.952375,-2.069525
"3622",0.4631,-0.0235
"3623",-0.1481,-0.7898
"3624",0.7199,2.7743
"3625",-4.0569,-3.2279
"3626",-0.7057,-1.1864
"3627",0.3441,0.9123
"3628",5.2357,7.1647
"363",-0.33075,-0.3622
"3631",-0.413333333333333,-1.1616
"3632",-3.4006,-3.4042
"3633",0.98575,1.43255
"3635",-2.48255,-1.0778
"3636",-0.7346,-1.9967
"3638",4.08476666666667,5.25433333333333
"3640",-1.82636666666667,-0.357766666666667
"3641",-0.0737,-0.2512
"3642",-0.9414,-2.3812
"3643",-1.77346,-1.79674
"3645",-1.4597,1.1116
"3646",-0.2182,-2.5569
"3651",0.23335,0.4883
"3652",2.3959,1.15586666666667
"3653",-6.28146666666667,-1.09446666666667
"3654",2.9858,4.68455
"3655",-0.42545,-0.53655
"3656",2.80005,1.9067
"3658",-1.79565,0.445225
"3659",2.2847,1.3311
"366",-0.0477,2.0536
"3660",1.9167,0.7077
"3661",-2.2428,1.0547
"3662",-0.0559333333333333,0.487966666666667
"3663",1.52453333333333,0.213
"3664",0.140966666666667,0.387333333333333
"3665",0.8317,1.1306
"3667",1.62725,1.52155
"3669",1.47585,4.24335
"367",-3.878775,-4.878025
"3670",-3.1497,-4.2143
"3671",-1.9424,-2.1662
"3672",1.9155,1.81123333333333
"3673",3.3076,3.87565
"3674",-0.115766666666667,0.108133333333333
"3675",1.0117,1.1206
"3676",3.767475,4.048075
"3678",1.2566,2.5107
"3679",-0.3852,-2.8224
"368",-0.23745,-1.41545
"3680",2.160825,-0.3672
"3681",-2.9619,-0.5572
"3682",0.8429,-0.2864
"3683",-0.2935,-0.27325
"3684",0.1851,0.5606
"3685",1.9784,0.0224
"3687",-1.0899,0.2797
"3688",-0.391966666666667,1.00193333333333
"3689",-0.508166666666667,0.0195
"369",-0.5373,2.51275
"3690",1.02054,2.01966
"3691",0.37065,-0.957775
"3692",-0.2259,0.4623
"3693",-4.67385,-5.7625
"3694",-0.620533333333333,0.440266666666667
"3695",-0.1424,-0.8503
"3696",0.73384,1.594
"3697",0.7012,0.7201
"3698",0.8396,0.2038
"3699",-1.3815,0.3405
"37",0.5393,1.4944
"3700",-0.86115,0.05295
"3702",-1.2565,-0.3978
"3703",1.376,1.1799
"3704",0.0824,-0.2896
"3705",-3.43,-1.505
"3706",1.098,2.5976
"3707",-2.25085,-2.46915
"3708",4.58543333333333,2.6626
"3709",-2.103025,1.117175
"3710",1.0674,2.72923333333333
"3712",-2.2768,0.4647
"3713",0.3158,-0.1228
"3714",-0.66865,1.6876
"3716",0.726266666666667,0.516666666666667
"3717",-0.52885,2.72335
"3718",-0.290133333333333,-0.0840666666666667
"372",1.297,2.7612
"3720",-2.5829,-2.5318
"3725",0.368533333333333,1.08703333333333
"3726",2.2218,4.1028
"3727",-2.15606666666667,0.539466666666667
"3728",-1.4944,-1.3959
"373",-0.5427,-1.2041
"3730",1.2321,-4.0259
"373156",3.6265,5.443
"3732",-0.74055,3.7189
"3735",1.11365,0.22215
"3736",0.11635,0.2423
"3737",-1.20585,0.67845
"3738",-0.1123,-0.3368
"373861",-0.1144,2.3114
"373863",-1.46435,-1.8895
"3739",-0.4736,-1.0215
"374",1.4258,-0.0603
"3741",-0.4896,0.2149
"3742",-1.70985,-0.16705
"374286",0.385066666666667,0.639133333333333
"374291",-0.1692,2.53215
"3743",0.1452,-0.1499
"374354",-3.13473333333333,-2.73836666666667
"374355",-0.301,0.405
"374378",-1.8571,1.5514
"374387",-0.3808,1.0181
"374393",0.78575,-2.12675
"374395",2.0769,2.0067
"3744",0.1232,1.2569
"374403",-2.0348,-0.6314
"374407",0.3367,-0.3291
"374443",1.05265,-0.5334
"374454",-2.0193,-1.6392
"374470",-1.10855,0.2631
"374491",-0.26785,0.3387
"3745",0.735675,2.08085
"374569",-1.53735,0.3093
"3746",-0.6553,1.2604
"374618",-1.4853,-3.291
"374654",-0.6981,-0.0186
"374655",-3.65283333333333,-1.91083333333333
"374659",-1.1635,2.8876
"3747",0.7744,-0.3175
"374739",0.1195,-0.8402
"374768",-2.7453,-1.9546
"374786",0.0361,1.20195
