"","GSE15209_G144.GBM_vs_Fetal.NSC","GSE15209_G174.AnaOlig_vs_Fetal.NSC"
"342977",-0.3034,-0.1853
"342979",-0.0813,0.0817
"343",-0.1821,0.0633
"3430",1.6368,0.8586
"343035",-0.0367,-8e-04
"343099",0.9894,0.00535
"3431",0.6601,0.18428
"3433",0.6348,0.4362
"3434",0.5342,0.778
"343450",0.0283,-0.3185
"343637",0.0258,0.0521
"343641",-0.2022,-0.057
"3437",0.9431,0.57395
"343702",0.1033,0.0834
"343990",-1.16295,-0.4734
"3440",-0.2547,-0.0038
"344018",-0.1074,0.094
"344148",-1.147,0.3266
"3442",-0.2168,0.0501
"3443",0.0743,0.137
"344405",-0.122,0.0232
"3445",-0.0142,0.062
"344558",-0.6454,-0.1546
"344595",0.06035,-0.35545
"344752",0.0286,0.133
"344758",-0.0513,0.1539
"344838",-0.0565333333333333,0.142733333333333
"344887",1.9018,0.2678
"344905",0.2058,0.0867
"345",-0.2097,-0.1775
"345222",0.0141,0.0018
"3454",-0.208966666666667,0.0278666666666667
"345462",-0.2075,-0.223
"3455",0.131066666666667,0.195533333333333
"345557",-1.65475,-1.28395
"3456",0.0134,0.0764
"345611",0.165,0.1379
"345630",-0.8156,-0.1216
"345757",0.0416,0.3601
"345778",-0.13495,-0.02945
"3458",-0.3524,-0.0208
"345895",-0.1157,-0.3021
"3459",1.0142,0.76895
"3460",0.4021,0.4786
"346007",0.0909,-0.0539
"346157",0.510466666666667,0.3395
"346171",-0.0583,-0.0845
"346389",-0.0642666666666667,0.0572333333333333
"346562",0.0135,0.1155
"346606",-0.0882,-0.0596
"346653",-0.078,-0.0579
"3467",-0.2261,-0.0651
"347",0.1156,2.1918
"347252",-3.3041,-1.7122
"347273",-0.6185,-0.5701
"347344",-0.21478,0.00516
"347365",-0.1194,0.2987
"347404",0.2467,0.6675
"347442",-0.1788,-0.0065
"347475",0.2949,-0.7461
"3475",1.88943333333333,1.3709
"3476",-0.5137,-0.403
"347688",-0.1899,-0.1256
"347689",0.008,-2.4636
"347730",0.0669,0.2512
"347732",-0.0134,0.0369
"347733",-0.808,-1.3505
"347735",-0.637,0.6097
"347736",-0.0158,0.0499
"347744",1.29463333333333,0.0546
"347853",0.00805,-0.00135
"347862",-0.2306,-0.5283
"3479",0.904925,0.17075
"347902",-0.4236,-0.8933
"347918",0.2476,0.1547
"348",-0.8977,0.7586
"3480",-1.243075,-0.922175
"348013",-0.3261,-0.0081
"348093",-0.4942,-0.2915
"348094",-0.0678,0.1038
"348110",-0.4746,-0.2636
"348180",0.1577,0.0883
"3482",0.138766666666667,-0.2206
"348235",-0.38255,-0.4265
"348262",-0.8266,-0.703
"3483",-0.0588,-0.0489
"348327",-0.11045,-0.05075
"348378",-0.0759,0.01465
"3484",-0.0133,1.8312
"348487",0.1221,0.2232
"3485",0.0312,-0.6587
"3486",3.00975,2.29305
"348645",-0.06,-0.034
"348654",0.6068,-0.3227
"3487",-0.4717,1.5937
"348751",0.0427,0.2785
"348761",0.0701,0.0939
"348793",0.6904,0.3908
"3488",-0.714883333333333,0.381633333333333
"348801",0.1953,0.3972
"348807",-0.19895,-0.06505
"348808",-0.05215,-0.00225
"348825",-0.0838,0.0228
"3489",2.2514,1.3837
"348932",-0.3257,0.013
"348938",-0.0909,-0.0204
"348980",-0.40675,-0.2331
"348995",0.50345,-0.2065
"3490",1.26485,-1.0423
"349075",-0.7034,-0.6724
"3491",-0.02765,1.50315
"349114",-0.1925,0.1184
"349136",-0.6977,-0.3344
"3493",-0.0434,-0.0082
"349408",0.1144,0.0169
"3495",-0.2215,-0.0170333333333333
"349565",0.5287,0.042
"349667",-0.0734,0.2854
"35",0.0331,0.2772
"350",0.0095,0.0706
"3507",-0.0566666666666667,0.015
"3508",0.0230666666666667,0.128
"351",0.160766666666667,0.674966666666667
"3512",-0.0415,0.1161
"3516",-0.1113,-0.0793333333333333
"352909",-0.0682,-0.1587
"352954",-1.17975,-0.80355
"352961",0.0648,0.1408
"352999",0.2328,0.1476
"353",0.10655,0.2145
"353088",-0.5887,-0.5308
"353116",-0.2087,0.3357
"353132",-0.313,-0.0426
"353135",-0.1538,0.03375
"353149",0.039,0.11425
"353174",-0.0842,-0.0791
"353189",-0.1477,-0.1894
"353219",-0.0413,0.0151
"353274",-0.35015,-0.3227
"353299",-0.1564,-0.0014
"353322",1.0835,0.7062
"353324",0.2337,0.0868
"353355",-0.15305,-0.59915
"353497",-0.1183,-0.0072
"353500",-0.1071,0.0138333333333333
"353514",-0.0348,-0.026
"354",-0.09285,-0.0614
"3543",-0.1017,0.0447
"3547",0.1112,-0.18905
"3549",0.0019,0.06975
"355",1.89102,-0.50208
"3550",0.0252,-0.2288
"3551",0.2562,-0.185
"3552",1.473,0.6785
"3553",1.5092,1.14215
"3554",3.2802,0.88575
"3556",0.27235,0.96015
"3557",-0.0557666666666667,0.0995666666666667
"3558",0.118,0.0865
"3559",-0.06355,-0.03395
"356",-0.10715,-0.034
"3560",-0.1479,0.0092
"3561",0.069,0.0905
"3562",-0.0837,0.0609
"3563",0.1141,-0.0536
"3565",-0.0899,-0.06555
"3566",0.4584,0.3655
"3567",-0.0608,0.0175
"3568",-0.103075,-0.02925
"3569",2.2227,2.321
"357",0.0421,-0.0041
"3570",0.655366666666667,0.826833333333333
"3572",0.33658,0.54138
"3574",4.4458,-0.1842
"3575",0.3102,0.73305
"3576",5.26765,2.25425
"3577",-0.1417,0.0096
"3578",0.0858,0.0088
"3579",-0.0414,-0.0715
"358",-0.47445,-0.0245
"3581",-0.08115,0.01635
"3586",-0.2469,-0.0143
"3587",0.031,0.0404
"3588",1.1707,0.9443
"3589",0.0155,0.6343
"359",-0.0667333333333333,0.00866666666666666
"3590",-0.1116,0.0208
"3592",0.3326,1.1223
"3593",-0.1201,0.0389
"3594",-0.0347666666666667,-0.0476666666666667
"3595",-0.0144,0.0548
"3596",-0.0924,-0.1239
"3597",2.321125,1.9395
"3598",4.7915,2.8766
"359809",-0.2282,-0.0376
"359845",-0.04745,0.2505
"359948",0.523575,0.4867
"36",0.12245,0.01895
"360",-0.323433333333333,0.214633333333333
"3600",1.95225,1.0412
"360023",0.3041,0.4606
"3601",1.068,0.6216
"360205",-0.048,-0.041
"3603",-0.0240666666666667,-0.0118666666666667
"3604",0.0459666666666667,-0.0432333333333333
"3605",-0.20155,-0.02225
"3606",0.5776,0.0749
"3607",-0.0724,-0.0092
"3608",-0.1756,-0.3683
"3609",-0.30806,-0.18234
"361",0.36814,-2.6566
"3611",-0.0248,-0.1418
"3612",0.3785,0.3556
"3613",2.0341,0.1152
"3614",0.5949,0.6089
"3615",0.5,0.1317
"3617",-0.0419,0.0448
"3619",0.0318,-0.1564
"362",-0.2363,-0.2215
"3620",0.771,0.0999
"3621",-0.687025,-0.345325
"3622",0.1759,-0.0062
"3623",-0.02,-0.0748
"3624",0.8496,1.95126666666667
"3625",-1.5362,-0.8554
"3626",-0.0854,-0.1004
"3627",0.3003,0.5572
"3628",1.2183,1.1668
"363",-0.0402,-0.0272
"3631",-0.0981833333333333,-0.18935
"3632",-1.5005,-1.0375
"3633",0.18015,0.19065
"3635",-0.37105,-0.12625
"3636",-0.1742,-0.3314
"3638",1.34583333333333,1.2114
"3640",-0.210866666666667,-0.0295333333333333
"3641",-0.0068,-0.0162
"3642",-1.2365,-2.189
"3643",-0.36154,-0.27008
"3645",-0.2226,0.1186
"3646",-0.0596,-0.489
"3651",0.06505,0.0654
"3652",0.5182,0.165033333333333
"3653",-3.38186666666667,-0.393733333333333
"3654",0.9073,0.93605
"3655",-0.2085,-0.1835
"3656",1.27195,0.59635
"3658",-0.39685,0.0758
"3659",1.23815,0.5077
"366",-0.0177,0.5341
"3660",0.831,0.2147
"3661",-0.4022,0.1324
"3662",-0.0146,0.0372666666666667
"3663",0.3238,0.0443666666666667
"3664",0.0109333333333333,0.0440666666666667
"3665",0.5358,0.5097
"3667",0.6954,0.4619
"3669",0.61675,1.21925
"367",-0.9343,-0.822675
"3670",-2.7575,-2.5822
"3671",-0.6688,-0.522
"3672",0.374966666666667,0.247633333333333
"3673",1.7655,1.44855
"3674",-0.0320333333333333,0.0169
"3675",0.7676,0.5951
"3676",3.026825,2.2922
"3678",0.838,1.1718
"3679",-0.28415,-1.3973
"368",-0.0338,-0.13505
"3680",0.819125,-0.105125
"3681",-0.28,-0.0369
"3682",0.2847,-0.0677
"3683",-0.09795,-0.0707
"3684",0.0583,0.1235
"3685",1.0733,0.0085
"3687",-0.1652,0.0297
"3688",-0.1554,0.207266666666667
"3689",-0.164066666666667,0.0132666666666667
"369",-0.1069,0.41705
"3690",0.39078,0.55478
"3691",0.1601,-0.2483
"3692",-0.0583,0.0836
"3693",-1.54475,-1.3108
"3694",-0.0856666666666667,0.0384666666666667
"3695",-0.0191,-0.08
"3696",0.3305,0.4675
"3697",0.0854,0.0614
"3698",0.1316,0.0224
"3699",-0.2449,0.0422
"37",0.1634,0.317
"3700",-0.14745,0.00575
"3702",-0.3911,-0.0867
"3703",0.3199,0.192
"3704",0.0134,-0.033
"3705",-0.7109,-0.2629
"3706",0.4904,0.8119
"3707",-0.73275,-0.7295
"3708",2.23926666666667,0.907566666666667
"3709",-0.800975,0.26125
"3710",0.669166666666667,1.0248
"3712",-0.6633,0.0992666666666667
"3713",0.0404,-0.011
"3714",-0.1526,0.2831
"3716",0.2997,0.1514
"3717",-0.27955,1.0064
"3718",0.0449333333333333,0.0110333333333333
"372",0.2043,0.3045
"3720",-0.5641,-0.3787
"3725",0.149566666666667,0.3201
"3726",1.1543,1.4918
"3727",-0.727733333333333,0.110066666666667
"3728",-0.5126,-0.3351
"373",-0.180333333333333,-0.2746
"3730",0.8712,-1.9922
"373156",1.2232,1.2848
"3732",-0.3097,1.09985
"3735",0.22385,0.03055
"3736",-0.01995,0.03415
"3737",-0.67255,0.0596
"3738",-0.0216,-0.0454
"373861",-0.0541,0.7642
"373863",-0.24405,-0.22925
"3739",-0.1051,-0.1587
"374",0.2369,-0.007
"3741",-0.0511,0.0157
"3742",-0.32965,-0.02165
"374286",0.0549666666666667,0.0545666666666667
"374291",-0.06355,0.3898
"3743",0.0127,-0.0092
"374354",-0.6811,-0.479266666666667
"374355",-0.0453,0.0427
"374378",-0.8387,0.4904
"374387",-0.0565,0.1057
"374393",0.2509,-0.4703
"374395",0.4361,0.2949
"3744",0.015,0.1072
"374403",-0.2617,-0.0568
"374407",0.0371,-0.0254
"374443",0.37895,-0.0947
"374454",-0.2236,-0.127
"374470",-0.13545,0.02335
"374491",-0.04745,0.0477
"3745",0.252825,0.507375
"374569",-0.16975,0.01785
"3746",-0.49015,0.5278
"374618",-0.6062,-0.94
"374654",-0.155,-0.0029
"374655",-0.578733333333333,-0.209466666666667
"374659",-0.285,0.495
"3747",0.1209,-0.0347
"374739",0.0181,-0.0893
"374768",-0.2426,-0.1209
"374786",0.00505,0.12385
"3748",-0.0337333333333333,-0.0933
"374819",0.1629,0.1271
"374860",-0.03055,0.0167
"374864",-0.274,0.0217
"374868",-0.51925,-0.16155
"374875",-0.2959,-0.19905
"374877",0.01915,0.08225
"374882",0.858,0.703
"374887",0.0368,0.0685
"374890",0.031,0.0692
"374897",-0.1772,0.8256
"374899",-0.2966,0.12545
"3749",-0.201766666666667,0.243066666666667
"374900",-0.0931666666666667,0.234
"374907",-0.0118,0.1324
"374918",-0.0106,0.0949
"374920",-0.2651,0.0447
"374946",-1.26443333333333,-0.903566666666667
"374955",-0.1015,0.03785
"374969",-0.5465,-1.1641
"374973",-0.0829,0.0064
"374986",0.49395,0.34065
"374987",0.0788,0.2321
"375",0.263066666666667,0.1418
"3750",-0.0879,-0.2021
"375033",0.0192,0.0113
"375035",0.31385,-0.1434
"375056",0.290466666666667,-0.0222
"375057",-0.6603,-0.3835
"375061",-0.8989,1.1322
"3751",0.1164,-0.1842
"375189",0.1294,0.2155
"375190",0.39,-0.1414
"375196",-0.2298,-0.0173
"3752",-2.519375,-1.34925
"375287",0.7238,0.4486
"375295",2.82,0.6926
"375323",-0.1254,0.3104
"375341",0.0499,-0.1908
"375346",0.219066666666667,0.187333333333333
"375387",-0.0724,0.1775
"3754",-1.0918,-0.0013
"375444",0.6489,0.2876
"375449",0.344883333333333,0.0569333333333333
"375484",0.3537,-0.7565
"3755",-0.0595,-0.0732
"375567",-0.2125,0.0727
"3756",0.0715,-0.1558
"375607",-0.491,0.2871
"375612",-1.5349,-0.8838
"375616",-0.101433333333333,-0.0404333333333333
"375686",-0.1204,-0.1164
"375690",0.0548,0.0689
"3757",0.19035,0.5173
"375704",-0.5443,-1.0226
"375743",0.039,0.0896
"375748",0.16444,-0.02478
"375757",0.5191,0.3387
"375759",0.1466,0.0482
"375775",-0.0605,-0.0773
"375790",-0.397733333333333,0.0963333333333333
"375791",-0.1912,0.0089
"3758",-0.12345,-0.0854
"3759",0.6786,0.0497
"3760",0.158666666666667,0.0426333333333333
"3761",-0.5079,-0.0891
"3762",0.0793833333333333,0.0540833333333333
"376267",-0.53095,-0.34585
"3763",-0.7829,-0.0471
"3764",-0.26075,-0.667
"376412",0.0215,0.0777
"376497",-0.0926,-0.2475
"3765",-0.32735,-0.06275
"3766",-0.73635,-0.16545
"3767",-0.2893,-0.0848
"3768",-0.509,0.3639
"3769",-0.0937,0.02065
"376940",0.27375,0.3688
"377",0.0311666666666667,-0.0503
"3770",-0.1971,0.0577
"3772",0.00148,0.32036
"3773",-0.52175,0.3196
"3775",-0.1662,0.04355
"3776",0.2207,0.2782
"377677",0.6771,0.0857
"3777",-0.0151,0.336666666666667
"3778",1.23806666666667,1.3401
"3779",-0.1075,-0.0671
"378",0.69575,0.6573
"3780",-0.0502,-0.0669
"3781",-0.4014,-0.4159
"3782",-0.745775,-0.897575
"3783",0.2664,-0.1834
"3784",-0.0297,0.0395
"3785",-1.5504,-0.706966666666667
"3786",-0.406233333333333,-0.2438
"3787",-0.0219,0.1934
"3788",-0.0967666666666667,0.0106
"378805",0.2363,0.324366666666667
"378825",-0.114,-0.0363
"378828",-0.167,-0.1168
"378832",-0.0923,-0.0522
"378925",-0.1573,-0.1192
"378938",0.925785714285714,0.142514285714286
"379",-0.6007,-0.3214
"3790",-0.1584,1.2819
"379025",-0.8766,-0.7913
"379034",-0.1398,0.561
"3791",2.7919,-0.0344
"3792",-0.0287,0.0532
"3795",-0.0102,0.00615
"3796",-0.500975,-0.2994
"3797",-1.0314,-0.7535
"3798",-0.291,0.2202
"3799",-0.7222,-0.280033333333333
"38",0.282,0.3168
"3800",-1.04046666666667,-1.15503333333333
"3801",0.0852,0.23865
"381",0.1961,0.0883
"3814",-0.1631,-0.033
"3815",-0.2198,1.5766
"3816",-0.1203,-0.0469
"3817",-0.0493,0.0634
"3818",-0.008,-0.0968
"382",-0.183933333333333,0.0848666666666667
"3820",0.0165,0.0338
"3823",1.1866,0.9159
"3824",0.0696666666666667,0.0266333333333333
"3827",-0.102566666666667,0.0238333333333333
"383",0.0033,0.2671
"3831",-0.596066666666667,-0.4164
"3832",-0.0782,-1.0214
"3833",-0.0183,-0.6459
"3834",-0.0525,-0.021
"3835",-0.18905,-0.3983
"3836",0.103166666666667,0.0360833333333333
"3837",0.186071428571429,-0.0183857142857143
"3839",-0.686,-0.52405
"384",-0.11705,0.65735
"3840",0.3586,0.059375
"3841",0.0675666666666667,0.125866666666667
"3842",0.05185,-0.1218375
"3843",-0.565925,-0.588075
"3845",-0.98615,-0.56805
"3846",-0.1986,-0.0808
"3848",-0.1151,-0.0181
"3849",-0.3874,-0.0729
"3850",-0.2221,0.1104
"3851",-0.1329,-0.0031
"3852",-0.1621,-0.1205
"3853",0.00615,0.1277
"3854",0.0184,0.043
"3855",1.0624,0.3746
"3857",-0.1199,0.0559
"3858",0.473833333333333,0.619166666666667
"3859",-0.193,0.0338
"3860",0.0351,0.14
"3861",-0.162,0.2023
"386597",-0.0355,-0.0343
"3866",0.0466,-0.0114
"386618",0.10915,0.0742
"386678",-0.0583,0.0062
"386724",0.1064,-0.0332
"386758",-0.0267,0.2116
"387",0.09175,0.0286
"387032",-0.2496,-0.1656
"387066",0.4971,-1.9185
"387103",0.8018,-0.3837
"387104",-0.3619,-0.3422
"387119",-0.1834,-0.00735
"3872",-0.0136,0.3071
"387263",0.50645,0.3828
"387316",0.0568,0.0599
"387338",0.244266666666667,0.306933333333333
"387357",0.017,-0.0019
"387486",0.1826,0.0978
"387496",0.0846,-0.0177
"387509",-0.69345,-0.80245
"387521",-0.28475,0.07545
"387590",-0.1306,-0.0489
"387597",-2.6336,-1.4775
"387640",-0.7286,-0.69415
"387644",-0.0623,0.2073
"387694",-0.0733,0.1181
"387695",-0.09285,-0.01895
"387707",-4e-04,0.1342
"387718",0.0861,-0.0347
"387723",0.3274,-0.0479
"387751",0.0735,0.0391
"387755",0.1445,0.3334
"387758",0.2405,1.47755
"387763",-2.5432,-2.0147
"387837",-0.0279,0.08675
"387856",-0.5937,-0.3402
"387882",0.0595,0.869
"387885",-0.005,-0.1441
"387893",0.0785,0.0862
"387895",0.0879,0.0546
"387914",-0.4406,-0.3329
"387921",0.159566666666667,0.1848
"387923",0.6329,0.8252
"387978",0.6533,-0.4921
"388",0.9417,0.822
"3880",0.0324,-0.0676
"388011",-0.104,-0.245466666666667
"3881",-0.1616,0.0438
"388115",0.1838,0.6033
"388135",-0.7373,-0.4824
"388182",0.076,0.0601
"3882",-0.1048,-0.0505
"388228",-2.028,-1.13675
"388272",-0.9349,-0.51255
"388284",-0.0077,-0.1599
"388323",-0.0652,0.0602
"388325",-0.0139,0.1859
"388327",-0.3438,-0.3084
"388335",-0.2581,-0.3389
"388336",-0.1316,0.2526
"388341",-0.3871,-0.5252
"388381",-0.3308,-0.1278
"388387",0.0498,0.0578
"388394",-0.1866,0.1962
"3884",-0.0458,0.1738
"388403",-0.2788,0.5302
"388407",-0.1821,-0.0514
"388419",-0.6057,-0.5492
"388456",-0.2207,-0.0431
"3885",-0.1083,0.2399
"388503",-0.1615,-8e-04
"388531",0.0186,0.3227
"388533",0.0354,0.1134
"388552",-0.1851,0.1817
"388558",-0.2477,-0.026
"388566",-0.3657,0.0759
"388567",-0.0691,0.1327
"388569",-0.0872,0.0823
"388581",0.1441,-0.1082
"388585",-1.9338,-1.867
"388588",-0.1827,-0.179
"388591",0.5052,0.0043
"3886",-0.2267,0.0282
"388610",-0.1453,0.2286
"388630",-0.244666666666667,-0.00433333333333333
"388650",1.3525,0.82075
"388662",-0.14065,-0.0285
"388695",-0.1131,0.0093
"388698",0.0581,0.0767
"388699",-0.1851,-0.0548
"3887",-0.1549,-0.0558
"388714",0.1323,0.0606
"388722",1.1438,1.07675
"388743",0.0041,0.0314
"388753",0.8613,0.4304
"388780",-0.1739,-0.0427
"388789",-0.0413,0.1681
"388796",-0.97505,-0.298
"3888",0.2588,0.2653
"388815",-0.0938,-0.5682
"388882",0.0991,0.1383
"388886",-0.0668,-0.1844
"3889",-0.0456,0.0328
"388906",-0.0581,0.0484
"388939",-0.2055,-0.075
"388942",-0.3157,-0.0855
"388948",-0.1166,-0.0365
"388951",-0.0599,0.0792
"388962",0.6928,0.6329
"388963",0.0279,-0.0246
"388969",-0.1719,-0.405466666666667
"389",-0.1857,0.3937
"3890",-0.3442,-0.0853
"389023",-1.2263,-0.6463
"389043",-0.10355,-0.0134
"389058",-0.0202,-0.2566
"389072",-0.1905,-0.2724
"389073",-1.2598,-0.6946
"389084",0.01245,0.01375
"3891",-0.0797,-0.0225
"389114",-0.2089,0.2144
"389119",0.0151,0.0061
"389123",-0.0594,-0.0412
"389124",-0.0784,-0.0298
"389136",-1.5413,-0.9497
"389161",-0.0548,-0.02475
"389170",0.2313,0.0802
"389177",0.2105,0.0398
"389199",0.0425,0.0385
"3892",0.1251,0.1058
"389203",0.4689,0.1475
"389206",-0.0022,0.3626
"389257",0.0212,-0.0076
"389289",0.4205,0.0866
"389320",-0.0059,0.1334
"389332",-0.119,-0.1513
"389336",-0.0963,0.0322
"389337",0.10705,-0.0179
"389362",-0.0278,0.28925
"389376",-0.1935,-0.0823
"389421",0.3267,0.8051
"389432",1.49956666666667,0.971333333333333
"389434",0.074,0.0811
"3895",0.0803333333333333,-0.229633333333333
"389541",0.3639,0.4353
"389677",-0.1527,-0.50375
"3897",-0.286,1.49595
"389715",-0.07005,0.0355
"389741",-0.2469,-0.450866666666667
"389792",1.5078,1.32965
"3898",-0.1074,-0.04445
"389812",-0.1731,-0.0508
"389856",-0.67835,-0.26355
"389860",-0.254,0.0047
"389874",-0.0964,-0.0115
"389895",0.3372,0.3156
"3899",-0.02715,-0.493966666666667
"389903",-0.0813,-0.0216
"389906",-1.5732,-1.20993333333333
"389932",-0.1268,-0.0309
"39",0.0576,-0.1931
"390",-0.0356,0.1734
"390010",-0.2974,0.5757
"390058",0.0643,0.0348
"390059",-0.0459,0.0351
"390063",-0.0644,-0.0188
"390064",-0.0427,0.0723
"390066",-0.2796,0.0537
"3902",-0.1732,-0.1477
"390205",-0.3503,-0.314
"3903",-0.17535,-0.0354
"3904",0.2668,0.2186
"390502",-0.0502,0.1141
"390561",-0.0261,0.1052
"390595",-0.1174,-0.0641
"3906",-0.1873,-0.1258
"390616",0.0813,0.1408
"390637",-0.0298,0.0033
"390705",-0.3178,-0.0267
"390790",-0.0976,0.1147
"3908",1.115975,-0.134325
"390874",-0.0753,-0.0211
"390892",-0.204,-0.044
"3909",0.1917,0.175075
"390916",-0.1047,0.4096
"390927",-0.3103,-0.3303
"390940",-0.4416,0.001
"390963",0.606,-0.28505
"390980",-0.394833333333333,0.3045
"391",-0.1507,0.0581
"3910",1.92713333333333,1.73523333333333
"391013",-0.2494,-0.071
"391059",2.1524,0.5767
"3911",0.6774,0.0669
"3912",1.0884,0.7967
"3913",0.2922,0.2515
"391356",-0.4406,-0.4592
"3914",0.0079,0.3142
"3915",1.00825,1.02905
"3916",-0.0235,-0.101575
"391712",-0.2603,-0.0985
"3918",0.13025,0.23095
"392",0.00155,0.1598
"3920",1.604675,0.565225
"392307",-0.2423,-0.121
"392459",-0.0424,-0.0207
"392465",-0.12715,0.01175
"3925",-0.29865,-0.2531
"392617",-0.2209,-0.0106
"3927",-0.128,-0.2699
"3929",-0.0568,-0.04735
"393",-0.027,0.0101
"3930",0.0381,-0.6851
"3931",-0.4738,-0.7382
"3932",-0.1396,-0.0805
"3933",-0.2772,-0.1163
"3934",0.2572,-0.0332
"3936",0.0058,0.0712
"3937",-0.0341,-0.069525
"3938",-0.115,0.0965
"3939",2.0136,1.4579
"394",-0.412975,0.15915
"394261",-0.1525,-0.0207
"3945",-0.45755,-0.05845
"3948",0.2566,0.3357
"3949",0.179,0.545425
"395",0.0764,1.4989
"3950",-0.0992,-0.0453
"3952",-0.0968,0.0526
"3953",0.206642857142857,0.456428571428571
"3954",-0.1265,-0.1948
"3955",-0.90745,-0.3196
"3956",0.8421,-0.3072
"3957",-0.1449,-0.1637
"3958",1.5374,0.9316
"3959",1.0157,0.8931
"396",-0.24135,0.127725
"3960",-0.0504,-0.0587
"3964",0.3597,0.3346
"397",-0.0074,0.3726
"3972",8e-04,-0.0559
"3973",-0.1496,-0.1218
"3975",-0.124,-0.0258
"3976",0.2927,1.0111
"3977",-1.0064,-1.53175
"3978",-1.0273,-0.9487
"398",-0.3448,-0.2259
"3980",0.021775,-0.0124
"3981",0.0595,0.3339
"3982",-0.1094,0.0254
"3983",-1.3426,-1.0085
"3984",-0.17055,6e-04
"3985",-0.0706333333333333,-0.1953
"3988",0.1941,0.2534
"399",-0.1165,-0.0263
"3990",-0.0453,0.3216
"3991",-0.2271,0.0798
"3992",-0.116333333333333,0.0914
"3993",-0.14185,-0.01275
"399473",-0.2382,0.0247
"399474",2.3834,0.8844
"3995",0.9245,0.623
"399512",0.0629,0.1947
"3996",-0.715566666666667,-0.5014
"399664",-0.39625,-0.08805
"399665",0.7298,0.1584
"399668",0.2041,-0.672
"399670",-0.0146,0.1453
"399671",-0.1399,-0.0436
"399687",-0.4206,-0.2673
"399693",-0.1212,-0.01555
"399694",-1.4587,0.29265
"399716",-0.0873,-0.0556
"399717",-0.09635,-0.095
"399726",-0.586966666666667,-0.157466666666667
"399761",-0.0446333333333333,-0.0318
"3998",1.41063333333333,1.51646666666667
"399806",0.0138,0.2156
"399818",-0.79645,-0.4526
"399821",-0.0115,0.05655
"399876",-0.0722,0.0264
"399909",-0.0096,-0.0764
"399947",2.04016666666667,-1.13836666666667
"399948",-0.1207,0.1765
"399949",-0.2533,-0.0085
"399959",-0.3152,-0.0064
"399967",0.0051,-0.0075
"399972",1.1848,0.62
"399979",-0.24695,0.0438666666666667
"40",-4e-04,0.0012
"400",0.624133333333333,0.5803
"4000",0.97364,0.4411
"400027",-0.5973,-0.0875
"400043",0.3047,1.6516
"400073",-0.3654,0.30305
"400084",-0.0383,0.0279
"4001",-0.38,-0.9776
"400120",-0.0204,-0.255
"400128",-0.0385,0.0939
"400236",0.0654,0.1405
"400238",-0.0189333333333333,0.0179666666666667
"400242",0.2431,0.3252
"400258",-0.1445,-0.04785
"400360",-0.1953,0.0612
"4004",-1.9329,-1.9839
"400410",0.501,0.3362
"400451",-0.1659,0.0376
"400456",0.1582,0.0909
"400464",-0.34,-0.0619
"400499",-0.1359,-0.0953
"4005",-3.0894,-2.7714
"400500",-0.1198,-0.0278
"400506",-0.109233333333333,-0.1583
"400512",0.0659,-0.0031
"400548",-0.2965,0.0126
"400550",0.835,0.6031
"400566",-0.5442,-0.1234
"400568",-0.0611,0.0169
"400569",-0.1651,-0.1117
"400579",-0.1475,0.03025
"400581",-0.326,-0.177
"400604",0.2896,0.479
"400617",0.0779,0.2023
"400618",0.0293,-0.27465
"400620",0.1312,0.08695
"400622",-0.0963,0.0069
"400627",-0.1636,0.0432
"400629",-0.121,-0.1934
"400643",-0.1434,0.0172
"400654",0.1629,0.078
"400655",0.0116,-0.0731
"400657",0.1939,0.0237
"400680",-0.087,0.0209
"4007",0.0638,0.0674
"400709",0.0308,0.1255
"400713",-0.0352,1.0689
"400745",0.1325,0.4238
"400752",0.0413,8e-04
"400761",0.4353,0.1004
"400793",-0.4149,-0.966
"400794",-0.1855,0.0172
"400798",-0.069,0.0267
"4008",0.394866666666667,0.227033333333333
"400830",0.0858,-0.0235
"400891",-0.0392,0.0246
"4009",-0.2578,-0.0546
"400916",1.322,1.1555
"400931",0.1877,-0.1949
"400941",-0.0263,0.1849
"400954",-0.5585,-0.96175
"400955",-0.14835,-0.1937
"400958",-0.2876,-0.2496
"400960",-0.1083,-0.17335
"400966",0.1678,0.0517
"401",-0.0241,-0.0567
"4010",0.0331,0.124
"401014",0.0101,0.1747
"401022",0.393466666666667,0.425233333333333
"401024",-0.0471,0.0154
"401067",-0.1112,-0.022
"401074",1.616,-0.47735
"401081",-0.0738,0.0343
"401093",-0.17715,-0.01825
"401097",1.5804,-0.2757
"401106",0.3051,0.0603
"401115",-0.7298,-0.7677
"401124",-0.1515,-0.0967
"401134",-0.0143,-0.00925
"401145",-0.0500666666666667,0.0537
"401152",0.357133333333333,-0.0416333333333333
"401172",-0.3834,-0.234
"401190",-0.604,-0.2839
"4012",0.20272,0.01086
"401207",-0.198475,0.101925
"401233",0.026,0.364
"401237",-0.229866666666667,-0.167366666666667
"401261",-0.1398,-0.24305
"401262",-0.1725,-0.0544
"401264",-0.0191,-0.337
"401265",-0.1056,-0.0373
"401282",-0.212,-0.1117
"401288",0.069,-0.0543
"4013",-0.3041,-0.97625
"401312",-0.2578,-0.08235
"401320",0.2909,0.36634
"401321",0.191866666666667,0.113233333333333
"401324",0.0267,0.0297
"401387",0.0299,0.0793
"401397",0.9618,0.8121
"401398",0.0333,-0.1082
"4014",-0.1541,0.0102
