"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"90134",-1.8105,2.0336
"90135",-2.7761,1.1846
"90139",2.9725,-6.3926
"90141",1.6158,0.8365
"90161",3.0424,3.3337
"90187",-2.8291,-6.6104
"90196",1.8629,-0.6914
"90203",2.4719,3.9922
"90204",4.9003,1.7149
"90226",8.4039,2.538
"90231",2.5753,5.0868
"90233",-0.9478,-1.2469
"90246",0.3653,2.618
"90249",-0.0652,-3.4214
"90268",3.3746,-3.4007
"90271",2.9346,3.2348
"90288",2.7626,1.9768
"90293",9.5345,10.5541
"90313",2.317,4.3552
"90317",-0.6086,-2.2268
"90321",-2.571,-3.0696
"90324",0.0811,0.1359
"90326",-0.1501,3.8456
"90333",-2.4236,1.3642
"90338",-4.4431,-3.9218
"90342",4.177,0.2681
"90353",7.7485,3.9237
"90355",3.984,4.3213
"90362",7.38,7.1024
"90378",7.1372,0.9227
"90379",4.8204,2.3306
"90381",5.6446,1.3354
"90390",1.5571,-0.4828
"90407",1.3646,2.89
"90410",-4.2296,-2.2639
"90411",-0.9928,1.5399
"90416",2.532,-2.4002
"90417",2.6662,1.4601
"90423",4.2979,1.476
"90427",-9.3529,-13.0133
"90441",1.8947,-1.6556
"90459",5.292,-4.742
"90480",5.9177,3.7702
"90485",-5.9177,7.6646
"90488",-11.4411,-6.728
"90506",1.6159,0.1863
"90507",0.0167,4.0999
"90522",4.9978,5.6643
"90523",2.1686,-6.3778
"90525",7.22,-0.9204
"90527",0.275,4.106
"90529",-0.8712,6.6434
"90550",-2.4857,0.8262
"90557",5.5763,0.8642
"90576",-2.9676,-0.0984
"90580",2.7887,2.3109
"90586",0.5529,2.0095
"90589",-4.4298,0.6381
"90592",-2.5604,-1.1966
"90594",-11.6833,0.8948
"90624",3.1241,1.9711
"90625",6.7892,3.9416
"90627",-14.667,-3.2869
"90632",5.4895,3.0745
"90634",-7.9872,-4.4214
"90637",1.738,3.5689
"90639",1.657,4.0034
"90649",-10.5664,-1.6303
"90668",9.3654,0.3665
"90673",6.6551,3.817
"90678",0.3961,-0.2252
"90693",-2.4202,0.6816
"90701",4.6767,1.1833
"90736",3.4017,1.7585
"90768",0.9208,-10.4291
"90780",2.7911,2.1766
"90799",0.0861,-0.9683
"90806",1.1417,-2.6796
"90809",2.0495,1.762
"90826",-3.3236,-2.1744
"90835",6.0334,4.8575
"90843",-1.1833,-3.7423
"90850",6.6376,3.8335
"90853",-6.6336,-8.5838
"90861",3.1701,0.0386
"90864",2.3648,2.296
"90871",4.2606,2.6712
"90874",3.1801,1.7068
"90933",2.9251,2.7163
"90952",1.4628,3.351
"90956",3.4921,8.251
"90957",1.0262,-2.7271
"90987",-2.5794,-3.2248
"90990",-0.0876,4.202
"90993",-14.8917,-17.3451
"91010",1.5356,-3.4778
"91012",-0.8145,-2.1781
"91039",3.631,3.1175
"91050",-12.3849,-0.0775
"91056",4.4462,3.951
"91057",0.4779,1.534
"91107",2.4076,5.3255
"91120",-2.8039,-1.7793
"91133",-3.5189,6.9806
"91137",-3.3095,-1.2781
"91147",0.3258,-5.1088
"91151",-2.7414,-4.1633
"91156",0.8005,1.0144
"91179",9.31,-7.1882
"91181",0.262,1.3289
"91252",-4.2964,0.3285
"91272",3.0903,2.986
"91283",-6.522,-0.0013
"91289",1.4694,4.5102
"91298",2.442,2.1715
"91300",2.5948,3.7406
"91304",4.6906,4.3435
"91316",4.5723,1.1388
"91319",3.4573,0.4847
"91351",-15.0739,-10.5042
"91355",5.0679,6.8411
"91368",4.042,4.6911
"91369",3.8487,5.3283
"91370",3.6571,1.8691
"91373",2.7948,1.6255
"91392",-5.7416,1.2743
"91404",-1.0941,-4.5313
"91408",-5.349,-0.6965
"91409",5.9244,2.962
"91419",1.2351,3.4933
"91433",5.2406,2.0589
"91442",-1.4997,-2.313
"91445",0.6065,-1.351
"91450",0.1561,-2.1511
"91452",-1.4114,-1.8854
"91461",17.0695,-2.7529
"91522",8.5112,1.0314
"91523",0.3101,2.5216
"91526",-3.468,-2.0105
"91543",-6.9009,-8.0342
"91544",2.9109,1.6464
"91548",2.5824,0.6522
"91574",1.7894,5.1922
"91582",5.3197,3.5491
"91584",0.3297,-2.7717
"91603",4.8492,2.8013
"91607",-17.5114,-22.2722
"91608",11.4096,2.3061
"91612",-0.656,-10.5785
"91614",-1.9785,3.5629
"91624",-11.4196,-4.7864
"91646",4.2165,3.4626
"91647",1.16,1.7877
"91653",2.2252,6.7962
"91661",-1.2624,-1.0252
"91663",-5.9421,1.2236
"91664",-1.1206,-0.1686
"91683",1.9812,1.5602
"91687",-1.2158,3.2447
"91689",1.2668,-0.5816
"91694",-0.9183,-3.7983
"91695",7.4471,4.6091
"91734",2.2151,1.1795
"91746",0.1908,0.3159
"91748",2.574,-2.8497
"91749",4.5652,1.6732
"91750",-1.3078,-1.7669
"91752",-7.3239,-6.976
"91754",3.3968,1.0764
"91768",-4.645,-2.6664
"91775",-3.942,1.2474
"91782",3.9722,2.1136
"91801",0.647,-2.8667
"91807",3.3498,1.9763
"91828",-0.5825,-3.4357
"91833",1.4143,-2.6932
"91851",4.4855,5.2149
"91860",1.5094,0.0941
"91862",-1.8132,-1.8456
"91869",5.1657,4.6778
"91875",1.0268,-1.5756
"91893",2.9253,0.2521
"91942",3.3529,0.4851
"91947",6.2538,5.4593
"91948",0.6152,-0.0159
"91949",1.0436,-2.6478
"91966",-9.1131,4.9821
"91975",0.7759,-0.2132
"91977",-4.88,-0.7727
"91978",7.5212,2.7247
"92002",4.0666,3.9114
"92014",0.5524,-0.8328
"92017",-3.8124,-4.6997
"92070",3.0749,4.7019
"92092",4.6205,-3.2107
"92104",4.7486,3.5468
"92105",-3.5293,-2.0101
"92106",4.6316,3.8708
"92126",2.7762,-7.4217
"92129",-1.2901,-1.3748
"92140",4.0938,-0.9558
"92154",9.2855,4.0727
"92162",-0.4897,-1.7034
"92170",2.4875,-1.1753
"92181",-7.1527,-9.5305
"92196",0.6976,4.1359
"92211",11.3616,0.1591
"92241",-0.4863,0.0637
"92249",3.3073,-0.5
"92255",0.1754,0.7459
"92259",-0.7652,1.8635
"92270",0.82,2.1727
"92283",-5.1143,-0.8515
"92285",-0.1703,0.4597
"92292",-2.3613,-4.5273
"92305",2.2315,4.1526
"92312",4.4918,-9.4886
"92335",1.5701,2.4308
"92340",3.2346,-0.3302
"92342",0.2934,-0.6813
"92344",-5.5725,-2.1969
"92345",5.4295,1.7108
"92346",0.0692,0.6777
"92359",0.8264,-0.1927
"92369",7.8175,1.8582
"92370",-1.6909,-7.3479
"92399",5.3145,3.0354
"92400",-1.0999,-0.8449
"92482",-4.9902,-5.1449
"92483",-0.4639,2.856
"92521",10.2089,8.4001
"92558",0.2297,9.5945
"92565",3.226,-1.2945
"92579",9.2116,6.9775
"92591",4.4843,2.548
"92595",3.3104,2.2447
"92597",-1.696,-2.0191
"92609",4.7759,3.4481
"92610",-11.563,1.8176
"92659",2.915,3.1562
"92667",2.2732,2.0178
"92675",2.2725,3.3847
"92689",-17.9007,-3.6073
"92691",-6.6626,-3.426
"92703",2.8777,1.4804
"92714",2.822,4.5575
"92715",4.5666,3.3504
"92737",-8.9113,-14.0336
"92745",-5.9314,9.0164
"92749",1.8632,-0.3185
"92797",2.0584,3.1344
"92799",-2.5282,2.0309
"92806",4.2389,-2.5367
"92815",6.4583,-0.7343
"92822",6.4826,0.8051
"92840",8.0763,4.157
"92856",7.2147,3.9708
"92906",2.137,-2.8743
"92912",-5.5389,-6.9724
"92922",5.0731,-0.1624
"92935",10.2223,4.2746
"92949",-15.5689,-9.0211
"92960",4.6117,4.8654
"92979",3.8946,4.7144
"92999",0.2693,2.0784
"93010",-1.8541,3.9169
"93035",-4.0194,-5.1933
"93058",1.1825,2.6107
"93081",-0.1118,1.3955
"93082",0.8642,1.8923
"93099",-1.0075,6.3572
"93100",0.0145,0.6268
"93109",-2.2209,2.6129
"93129",-0.0286,-0.7049
"93134",1.5213,-5.4228
"93145",-15.219,-17.7368
"93164",-3.5535,-4.823
"93166",-7.8846,-4.8551
"93183",4.9077,-3.2579
"93185",1.3853,2.6899
"93210",-2.0704,-0.8819
"93233",3.1768,0.4603
"93273",1.854,7.7972
"93323",3.7823,1.2368
"93343",2.8828,3.3226
"93349",-10.5314,-9.2065
"93380",0.6579,1.0513
"93436",5.7383,2.1518
"93474",0.3066,-2.4349
"93487",0.4803,-3.9774
"93492",-1.913,-1.6884
"93517",-7.0055,-7.2678
"93550",2.3512,-13.5012
"93556",6.6105,5.6711
"93587",3.6881,3.2336
"93594",3.8004,2.1819
"93611",-1.3245,5.275
"93621",3.098,3.1044
"93622",6.5609,0.7113
"93624",0.9126,1.0088
"93627",-1.8963,-4.3903
"93643",2.3879,4.3015
"93653",-0.9803,-3.0477
"93655",-0.2638,-0.0491
"93663",-14.857,-5.9141
"93664",-14.829,-10.6126
"93953",-1.3248,1.6924
"93973",-0.8269,-2.262
"93974",0.3797,3.0699
"93979",-3.8562,1.7199
"93986",-4.5003,-11.9439
"94005",0.3583,3.5132
"94015",3.3407,-4.2342
"94025",-0.9506,-1.7376
"94027",1.3196,-0.3203
"94030",4.0216,-11.0308
"94031",-7.6988,-9.5003
"94032",5.0594,-0.1966
"94039",2.5077,1.9768
"94056",2.4962,4.7163
"94059",6.1193,3.7005
"94081",4.2637,3.227
"94086",1.9205,1.183
"94097",-0.5698,-2.6199
"94101",0.6138,-1.2572
"94103",-1.5269,0.2664
"94104",5.3473,-0.9522
"94107",1.9707,2.5426
"94120",-2.3044,-3.2467
"94121",-0.5761,3.8798
"94122",-9.2865,3.0072
"94134",-2.1357,-4.883
"94137",3.095,-2.4726
"94145",0.4576,0.3192
"94158",3.6168,-1.4562
"94160",3.1117,2.1349
"94235",2.7499,-0.4908
"94239",-0.3494,4.5204
"94240",-12.5386,-1.5365
"94241",-14.2107,-12.2697
"94274",4.5699,1.5274
"95681",3.2836,1.6868
"96459",-5.011,-3.0383
"96610",0.8626,-2.6404
"96626",-1.0131,-2.5311
"96764",5.3367,-0.8803
"103910",-6.9586,-10.332
"112398",1.63,1.552
"112399",5.7602,6.0132
"112464",5.9235,11.4194
"112476",-2.0134,-6.594
"112479",2.236,0.3487
"112483",0.1409,1.6074
"112487",6.1332,-1.9355
"112495",-1.4739,-6.0276
"112574",-8.1331,-4.9993
"112597",-1.4949,-0.4957
"112609",-1.5138,-3.1288
"112611",-1.4417,-0.1734
"112616",-1.7335,11.6358
"112703",1.1744,1.4079
"112714",1.9433,1.6533
"112724",5.9152,5.868
"112752",2.8407,-2.0006
"112755",0.3998,-7.0767
"112770",1.4211,3.4382
"112812",2.6661,2.7225
"112817",4.6758,0.0341
"112840",3.1683,-1.6728
"112849",6.2767,-1.8044
"112858",4.3504,0.1541
"112869",6.1135,1.8693
"112885",8.1448,-8.9467
"112936",-2.3367,-1.075
"112939",4.8336,3.4726
"112942",0.1269,-4.0633
"112950",-4.6363,1.5926
"112970",1.6073,1.5134
"113000",10.2682,4.0466
"113026",0.1232,-6.801
"113115",2.3295,1.0308
"113130",2.9328,5.5855
"113146",-11.6236,-12.8961
"113157",-0.3369,-1.9909
"113174",2.198,1.6473
"113177",-1.0121,-0.0732
"113178",4.6353,1.8425
"113179",7.2739,4.8493
"113189",4.8686,1.7673
"113201",-1.5537,-3.3811
"113230",-0.3213,4.1904
"113235",8.2782,6.9631
"113246",2.1563,3.0967
"113251",0.814,3.1505
"113263",0.4989,-3.4385
"113277",-8.7147,-0.439
"113402",2.0153,0.3674
"113419",2.471,0.4879
"113444",0.3722,2.6959
"113451",-5.9724,-10.3607
"113452",0.1881,-3.8039
"113457",0.3422,-0.2355
"113510",-0.3918,0.8814
"113540",7.9994,3.9325
"113612",-5.2047,-2.3404
"113622",3.8292,-1.5366
"113655",6.1748,4.6362
"113675",0.6882,3.4974
"113691",2.686,-1.0574
"113730",-3.84,1.8615
"113763",-9.1359,-5.7982
"113791",-3.5135,-6.7813
"113829",7.349,5.4051
"113835",-1.5395,5.6946
"113878",-1.6479,4.352
"114034",3.8628,4.1914
"114036",1.6546,-0.3661
"114042",1.4906,0.0661
"114044",3.0893,-1.2872
"114049",6.6478,4.0876
"114088",5.5245,1.1927
"114112",0.2876,-0.0205
"114134",-5.3955,-4.296
"114224",1.9055,1.0554
"114294",-1.9174,0.2284
"114327",-5.8923,-3.8224
"114548",-1.2184,1.9389
"114599",3.4017,1.5679
"114609",-1.3098,4.926
"114614",-7.0229,-5.5594
"114625",-6.7432,-2.9371
"114659",-0.0812,-0.4421
"114757",-3.3611,-3.3749
"114769",-12.9633,-5.2499
"114780",3.8762,4.4827
"114781",-3.1411,2.4599
"114783",4.9985,3.5272
"114784",10.7128,-0.6538
"114785",0.0826,3.5333
"114787",8.9417,3.815
"114788",-0.8439,1.4509
"114789",-0.8724,0.0045
"114790",4.7128,1.5939
"114791",3.8417,2.35
"114792",6.7447,2.604
"114793",-0.7651,-3.286
"114794",6.181,8.7273
"114795",-8.2362,-6.691
"114796",1.8101,0.0801
"114798",-10.2551,-11.4653
"114799",-1.5676,-2.2145
"114800",-0.8309,0.0694
"114801",-12.9269,-8.4561
"114803",-4.1096,-1.1555
"114804",1.2989,-0.1156
"114805",-11.0927,-6.8892
"114814",2.2032,0.2416
"114818",11.0585,5.2166
"114819",0.0193,1.0583
"114821",-3.4848,2.5295
"114822",6.7946,4.848
"114823",0.119,3.2124
"114825",-0.0109,0.3564
"114826",4.3072,4.0193
"114827",10.0437,5.0093
"114876",-6.4052,-7.4247
"114879",2.4811,2.1278
"114880",-5.9818,-5.1629
"114881",-3.3302,1.0666
"114882",-2.0247,-1.9047
"114883",-6.3356,-1.3177
"114884",-3.9101,-1.5565
"114885",-0.0409,1.7085
"114897",-8.2295,-3.8657
"114898",-3.534,-0.2013
"114899",-2.5029,-3.2259
"114900",-0.9371,-2.1223
"114902",-5.2503,-5.2381
"114904",6.907,-1.5886
"114907",-8.3326,5.262
"114908",-7.3453,-9.0523
"114915",1.3168,-0.1699
"114926",-0.184,-2.0816
"114928",-12.3417,0.1956
"114932",1.5743,-0.5235
"114971",-5.1435,5.9847
"114984",5.1912,5.0416
"114987",5.3608,2.9944
"114990",-4.3347,-12.0747
"114991",-4.4571,-15.1832
"115004",2.186,12.2061
"115019",4.9052,6.359
"115024",6.6566,5.989
"115098",7.2226,3.8339
"115106",2.0501,-1.894
"115110",-1.9306,1.1147
"115111",0.2976,2.9729
"115123",-0.7234,0.5899
"115196",-0.8226,1.7597
"115201",-1.3535,8.8223
"115207",-17.583,-18.0075
"115209",-0.7955,1.7865
"115265",-11.7858,-7.5673
"115273",-7.9865,1.4036
"115286",-0.4192,0.6501
"115290",1.8135,0.8408
"115294",-7.0235,-7.0653
"115330",1.9906,4.1665
"115353",-7.503,-3.0498
"115361",-7.2354,-5.2513
"115362",-9.8278,6.889
"115399",6.0245,2.7197
"115416",2.934,4.5224
"115426",0.895,0.519
"115509",5.1985,-0.0859
"115548",-8.4947,-6.3403
"115557",0.2287,-1.5283
"115560",-7.2644,-2.0669
"115572",4.0308,2.1804
"115584",-0.079,1.2212
"115650",3.3123,-0.8583
"115677",-0.3875,-0.9138
"115701",1.024,-1.439
"115703",-2.923,5.3429
"115704",-2.0021,2.85
"115708",5.7296,3.1664
"115727",-0.2077,-0.1908
"115752",2.1211,1.5975
"115811",0.4719,0.7287
"115817",-5.4934,-0.9802
"115825",-2.2294,-4.9254
"115908",1.2961,-8.1602
"115939",4.5494,1.8512
"115948",5.4429,0.7946
"115950",2.4255,2.2055
"115992",6.1652,2.6138
"116028",1.6258,-0.0684
"116039",-5.4859,-4.7673
"116064",5.576,4.7432
"116068",-6.8599,-0.5598
"116071",-6.8186,-6.5026
"116092",3.6845,3.3958
"116113",4.9771,4.0631
"116115",0.2412,-0.9662
"116138",4.0529,2.6872
"116143",1.3911,-3.5432
"116150",0.414,-3.7586
"116151",2.069,-2.2998
"116159",-1.2195,4.9981
"116211",0.201,-1.3047
"116224",-1.1742,-4.8444
"116225",7.2694,5.097
"116228",-5.3359,-2.7054
"116236",-0.2684,1.602
"116238",-0.4916,0.9483
"116254",-8.2134,-4.9732
"116349",5.9057,-0.1767
"116362",-4.9592,6.1705
"116372",1.5006,2.7553
"116412",3.0623,-0.1102
"116441",1.5321,-3.9044
"116442",1.2435,-1.148
"116443",1.4238,-2.582
"116444",-1.0912,-2.3591
"116447",11.2194,2.2136
"116461",-1.4044,-0.3298
"116496",-10.9062,4.4896
"116535",-19.6164,-20.7895
"116540",2.9814,2.6988
"116541",1.2343,0.1221
"116729",2.845,1.4771
"116828",-0.2527,-2.2566
"116832",4.2758,-13.468
"116835",-0.1404,3.4657
"116840",0.0164,1.6392
"116841",1.0608,2.5141
"116842",0.1396,-0.7754
"116843",0.8754,-0.4209
"116844",-2.5482,-1.7422
"116931",5.9929,5.3679
"116933",4.0116,1.3398
"116966",0.5649,-5.0212
"116969",-1.6936,-4.4637
"116983",0.7836,5.4486
"116984",-9.3724,2.2345
"116985",0.5454,-1.9743
"116986",-1.9783,-7.7791
"116987",5.8256,-5.5065
"116988",7.9905,0.1514
"117143",2.1138,0.7141
"117144",5.1468,5.5681
"117145",3.4022,1.5111
"117155",-4.5223,-3.6408
"117157",-3.6924,-0.946
"117166",3.4771,2.6141
"117177",1.8872,3.9496
"117178",-6.9842,2.0399
"117245",-7.0554,0.9442
"117246",3.475,1.8375
"117247",6.3069,5.4273
"117248",1.4419,4.254
"117283",3.392,-3.6633
"117289",1.3374,-0.0787
"117531",-3.0968,0.7968
"117532",3.3114,1.8189
"117581",-6.267,-5.5674
"117583",-9.9153,-7.6583
"117584",-3.1736,2.9723
"117608",1.3051,1.417
"117854",4.7988,1.1713
"118424",-0.1189,5.2666
"118426",3.9035,3.9506
"118427",-0.9458,1.5832
"118429",-7.4179,-14.2811
"118433",-3.0868,0.4177
"118442",1.8348,2.605
"118460",7.7108,-0.3015
"118471",2.0526,1.4405
"118472",4.0939,0.8494
"118487",1.245,0.6024
"118490",-4.6139,-2.9414
"118491",-0.0213,1.3605
"118611",1.545,6.2205
"118663",2.2339,-0.4626
"118672",-2.0915,-3.6896
"118738",2.7414,6.2756
"118788",-9.6047,-0.7722
"118812",5.2383,-0.2954
"118813",3.1067,1.4718
"118856",-0.8495,-0.2731
"118881",1.6744,8.204
"118924",-1.8594,-4.2307
"118980",3.5946,1.7741
"118987",0.2017,-4.1148
"119016",4.9984,1.9996
"119032",-3.4774,-5.6059
"119369",-3.3462,-1.885
"119385",3.5857,7.4078
"119391",-0.6334,-5.5627
"119392",0.0163,-2.2134
"119437",3.6447,0.6889
"119504",-1.1501,0.2256
"119548",-0.9731,3.0783
"119559",6.881,3.8757
"119710",-1.637,-0.4454
"120071",-2.682,2.7514
"120103",-5.7242,-1.4637
"120114",-14.613,-5.8736
"120224",-0.5252,0.5268
"120227",-1.427,3.5425
"120379",-2.3983,-3.1444
"120406",0.0642,-0.18
"120526",-0.1682,0.7868
"120534",-3.8481,-0.0766
"120863",0.8222,1.2596
"120892",-1.1276,8.4056
"120935",1.5876,-0.6806
"121006",-0.1308,0.7542
"121053",5.8557,-0.5585
"121227",-8.1752,-0.4099
"121260",-3.2782,-0.479
"121268",2.7843,3.6822
"121274",-5.1625,-4.1109
"121340",1.1934,0.0052
"121355",1.6417,1.0724
"121441",-0.4635,2.4687
"121457",-5.2654,-5.5556
"121504",-1.0708,1.8671
"121512",-6.3168,-8.5371
"121536",-3.1045,0.5262
"121551",-7.138,-8.2257
"121601",-4.1666,1.8444
"121642",9.9386,4.9764
"121643",5.6204,1.7044
"121665",-1.538,0.0538
"121793",-1.0897,-2.7954
"121952",-1.8105,-1.803
"122060",9.5985,10.2123
"122416",5.1727,4.1225
"122481",6.552,-0.5565
"122509",0.221,0.7882
"122525",-3.2086,-3.8704
"122553",-2.4164,-3.7914
"122616",5.0611,-1.1308
"122618",1.716,0.6199
"122622",5.2224,3.3158
"122704",3.832,3.04
"122769",2.0474,0.5115
"122773",-5.0021,-2.7582
"122786",-20.4057,-10.7965
"122809",2.4819,-5.0125
"122830",-1.0808,-3.8877
"122945",1.0502,-1.2098
"122953",-6.2623,-6.701
"122961",-0.1695,-2.3183
"122970",-1.8891,3.0596
"123016",2.5574,-3.894
"123096",4.0988,3.4946
"123099",3.4115,2.0094
"123103",-1.4962,-2.9597
"123169",2.0755,-3.0873
"123207",2.135,0.2901
"123228",-2.0847,-4.1794
"123263",3.4576,0.5014
"123264",-0.501,-3.025
"123283",-3.1525,-7.8318
"123355",-2.446,-2.1679
"123591",1.0999,0.541
"123606",-15.4455,2.2263
"123688",-1.5945,3.2056
"123720",-2.3998,2.2755
"123722",4.3092,1.9241
"123775",3.4953,0.1582
"123803",-3.4969,-4.9775
"123811",-1.5371,2.8299
"123872",4.5853,-0.6591
"123879",-4.3857,-2.2691
"123904",0.6864,-0.4756
"123920",2.0705,-9.105
"124044",5.8378,-0.8046
"124045",7.2095,0.9634
"124056",3.163,0.4708
"124093",7.7782,2.6468
"124149",0.3813,1.06
"124152",1.3912,-7.0617
"124221",4.6836,1.3915
"124222",6.7028,5.2993
"124245",8.3608,4.1337
"124359",-2.9583,-1.6673
"124401",3.9135,2.5982
"124402",7.3528,1.1988
"124411",0.8953,-1.486
"124446",-3.4462,-5.1233
"124454",7.4771,2.725
"124491",3.2624,-3.0441
"124512",0.2094,5.134
"124540",-3.621,-2.4189
"124565",1.567,1.9805
"124583",-2.3484,3.6832
"124637",0.4842,-0.3392
"124641",0.5816,-0.3369
"124739",2.3385,-4.6928
"124751",-0.6274,-2.7838
"124783",0.9065,2.1772
"124790",5.6064,4.0906
"124801",1.5526,0.8171
"124808",-1.0369,-0.5016
"124817",0.2529,-1.2816
"124842",-1.379,-1.537
"124872",2.4772,1.3976
"124923",2.6708,1.1243
"124925",3.5238,9.8833
"124930",10.1398,2.1073
"124935",2.3111,-5.6844
"124936",-0.7781,-2.9923
"124944",-1.1187,-2.7018
"124961",-9.1098,0.9417
"124976",7.7644,2.6658
"124989",2.1748,2.7877
"124995",3.6086,2.6599
"124997",5.0222,-1.2344
"125050",2.8049,4.9909
"125058",5.3525,4.1091
"125061",3.2459,1.7035
"125111",-1.7984,-6.4533
"125144",1.7089,-0.0998
"125150",3.0706,1.2711
"125170",-0.5486,2.4127
"125228",-0.4178,0.2964
"125476",-0.4287,-0.8879
"125488",-1.922,1.0666
"125875",7.3016,1.6781
"125893",-2.9028,-0.2117
"125919",1.5536,0.2697
"125950",6.6362,4.8124
"125965",-0.3133,-0.5352
"125972",-1.4494,-1.5695
"125988",5.7208,4.7571
"126003",5.1488,3.1215
"126006",1.9869,4.544
"126014",-0.1636,-4.9921
"126017",-9.8891,-2.7843
"126068",-8.6994,-1.6856
"126069",-0.5966,-1.3635
"126070",1.2261,-2.0556
"126074",3.6424,0.6924
"126075",-1.0114,-0.3541
"126119",1.4724,4.4374
"126129",-3.0283,2.3764
"126133",6.3328,0.5676
"126147",-2.2857,2.3722
"126208",4.0066,3.4463
"126231",0.9643,-0.2434
"126248",2.9306,-0.6455
"126272",4.755,0.9961
"126282",-6.5331,-1.0081
"126295",1.553,-0.1975
"126298",2.9771,-0.3414
"126299",1.9827,-0.6415
"126306",10.9632,1.3852
"126308",2.2172,-1.4444
"126321",1.9966,-0.0853
"126326",-4.7691,-4.0809
"126328",4.1697,4.8661
"126353",-3.2596,-4.7482
"126364",3.6468,0.7958
"126374",-8.9968,-4.6103
"126375",0.2934,-0.6743
"126382",6.7716,3.826
"126393",6.7471,-5.4731
"126432",-2.6205,0.8461
"126433",-7.174,2.1122
"126520",0.2312,-1.6206
"126526",1.9484,4.2015
"126549",4.1117,-1.3305
"126567",-4.2706,5.3809
"126626",-0.3487,0.3146
"126661",-2.7799,3.2617
"126695",1.3852,1.1583
"126731",0.1949,0.1531
"126789",2.2419,4.8532
"126792",2.2416,2.8044
"126820",2.4024,0.076
"126823",0.4175,1.1423
"126859",0.5434,0.9354
"126917",0.3338,6.3817
"126961",1.7739,2.6192
"126969",-6.7396,-1.577
"127002",6.1371,2.202
"127018",-0.3811,-0.068
"127253",-2.7572,-0.3838
"127254",-4.6188,1.2288
"127255",-0.6995,1.1318
"127262",-6.5168,0.2239
"127281",-1.3042,0.3894
"127294",1.9839,1.7151
"127343",5.3922,1.1008
"127396",-1.1199,0.9861
"127428",2.7567,4.7491
"127435",-4.5671,-5.5925
"127495",-4.9654,-1.034
"127544",-2.0323,2.5383
"127550",-1.88,0.0648
"127579",3.4045,3.5402
"127602",-0.339,-9.1529
"127665",3.1087,1.9826
"127670",0.9886,1.8481
"127687",-0.2656,2.8165
"127700",0.6414,0.485
"127703",0.2938,1.8182
"127707",-0.7189,9.8245
"127731",9.8824,5.1224
"127829",2.6736,0.2781
"127833",-3.5741,-3.5424
"127933",-3.6146,4.2467
"127943",4.9018,0.8985
"128025",-1.0079,0.0617
"128061",2.8561,-3.0123
"128077",-1.1559,-2.1025
"128102",3.8729,4.7488
"128153",3.0509,-0.0027
"128178",-2.1655,1.0398
"128209",-1.3816,-3.3778
"128229",4.6827,1.5293
"128239",-3.5198,6.7142
"128240",5.7169,8.5852
"128272",2.9668,3.1538
"128308",4.8826,5.2396
"128312",2.763,0.3722
"128338",-3.2188,0.9189
"128344",1.7068,-6.498
"128346",-1.9753,2.3251
"128387",3.0274,0.9766
"128434",-7.3802,-2.7682
"128439",3.3857,2.5885
"128486",6.5243,1.4193
"128497",4.752,2.1226
"128553",-7.1355,6.2069
"128637",-1.2207,-0.0322
"128653",-1.2895,-2.4491
"128710",3.5627,2.5081
"128853",5.8975,3.7096
"128854",-2.9299,-2.5103
"128864",1.5231,1.3494
"128866",-0.0998,4.605
"128869",0.9473,2.1322
"128876",1.0369,3.8583
"128977",1.7734,-1.8232
"128989",0.9253,2.8153
"129025",2.9858,1.5557
"129049",1.1717,-1.6968
"129080",-0.0669,-4.1466
"129138",5.5596,2.3214
"129285",-6.6266,-5.2971
"129293",-2.4415,0.7383
"129303",-1.2617,-2.0493
"129401",2.4298,-0.2249
"129446",-8.3836,-7.239
"129450",-2.757,-3.536
"129530",0.1079,-0.1911
"129531",-2.8444,-2.7078
"129563",3.7495,-5.1783
"129607",-6.9611,-6.6365
"129642",-1.471,-5.7333
"129685",-0.2813,1.2513
"129787",1.0833,-1.4657
"129804",0.9835,4.7031
"129831",-1.5473,-3.3967
"129852",2.0726,1.0507
"129880",2.2666,-2.9031
"129881",-0.0582,-4.682
"130013",3.2012,1.7805
"130026",-0.541,-1.7968
"130074",1.8817,2.0599
"130132",2.1507,-8.0022
"130162",1.3162,-6.81
"130271",1.1239,-1.1736
"130340",-4.1556,-9.1184
"130355",0.2559,-1.3649
"130367",0.8356,-2.4239
"130399",-9.3843,-2.9506
"130497",9.744,2.0223
"130502",-2.2536,-2.5713
"130507",0.2478,-0.4282
"130535",-1.6206,0.406
"130540",-5.0154,-2.0964
"130557",1.2186,1.7121
"130574",-6.3803,4.9358
"130576",-7.6471,0.1063
"130589",1.117,-0.9747
"130612",5.3115,-0.3152
"130617",0.417,2.4668
"130733",-7.3303,0.3936
"130749",2.2261,-0.4015
"130752",4.1063,-0.1281
"130813",4.0607,-2.7894
"130814",-3.9683,-5.8273
"130827",1.4781,1.2957
"130872",-0.95,-1.1064
"130888",-0.1609,-1.3606
"130916",-3.8011,-10.6937
"130940",0.0222,0.374
"130951",4.169,1.6873
"131034",3.8389,1.2213
"131076",3.0587,1.8815
"131096",-3.3523,-1.0042
"131118",3.5051,3.6368
"131368",-6.9095,-5.3391
"131405",5.7235,1.1403
"131408",4.3982,6.4593
"131450",1.4894,4.9875
"131474",6.4181,6.2439
