"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"165",0.073757589965405,0.1599234582594
"166",0.0416484232286629,0.034419382846538
"172",0.0700821655930041,0.0687469942739165
"174",0.836368330125683,0.341707614894059
"175",0.114626835906196,0.0866286128572142
"177",0.175110059171598,0.166169255815014
"178",0.079742093271539,0.0612013202343359
"182",0.0276853008455973,0.0237832313669521
"183",1.00204149629424,1.54767180025003
"185",0.294452966972449,0.127340286107248
"187",0.877771210050054,1.1261192252357
"191",0.0588063918325557,0.0562471274425774
"196",0.0839047288274851,0.0561649641216953
"197",0.929827864503067,0.741647553863999
"202",0.092865655170494,0.08087679923149
"203",0.0631930436787388,0.0598638941593708
"204",0.0355305818779857,0.0297017596204744
"205",0.498264180008163,0.413187586148708
"207",0.0306858473071837,0.0280250746070685
"208",0.0474128488012546,0.0402158813996
"210",0.0771604938271605,0.0615263429734378
"211",0.0679906817818455,0.0575897998937689
"213",1.22120666035028,0.773155666125073
"214",0.0390555053529639,0.0220649338928171
"215",0.10445943981783,0.0821307039955805
"216",0.533612683627903,0.0630907593375503
"217",0.0850104055001667,0.0618487497929542
"218",0.629433524876614,0.329543953358873
"219",0.0637557013266911,0.0641148678271521
"220",0.268762306421085,0.0919477475381242
"221",0.179635001792896,0.141358102463088
"223",0.0367643859694921,0.0328807280454554
"224",0.069684531445281,0.0602413629309635
"225",0.243234858803916,0.236844083188102
"226",0.0456452579408992,0.0393357419544304
"229",0.903977287980886,0.979329589316981
"230",0.221618574917051,0.187280817663931
"231",0.0360413120989242,0.0321746597762305
"238",0.934020698025258,1.12410930329082
"239",0.206895020408163,0.188659362377321
"240",0.340699430494147,0.525231343229297
"241",1.4172335600907,1.33405547510808
"242",0.873227746774633,1.1808712172785
"245",1.23916591550989,0.979317105557152
"247",1.0122528213261,0.968544247928711
"249",0.500970101178006,0.715435477811656
"257",0.152725302913784,0.130470515611592
"259",1.00646599809167,0.916350993587674
"262",0.0409620721841207,0.037908439658072
"265",0.9654345185111,0.732883967600516
"267",0.0287533961195613,0.0252973528429017
"268",0.462328928782872,0.502818583690261
"271",0.0474961364237873,0.0419185597166012
"272",0.370670826125396,0.17788584191871
"273",0.624143861543625,0.178595303328719
"274",0.0464944012434758,0.0422617891389671
"275",0.344160885441527,0.225370043942353
"280",0.249649332236302,0.103092988746932
"283",0.215914511348163,0.172872794827968
"284",0.266910493385584,0.2056344750214
