"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"3911",0.462406871197579,0.425264923381871
"3912",0.226718294317017,0.206864737002248
"3913",0.369252256123764,0.330572633504395
"3914",0.528496572334346,0.518824868873038
"3915",0.192216318949505,0.179249241495062
"3916",0.184781908382192,0.167965146078934
"3918",0.679296079847659,0.397853900123813
"3920",0.199321869702107,0.17611621573967
"3921",0.203642602613171,0.190031432420296
"3925",0.220081035675462,0.19655821457381
"3927",0.200728670086462,0.177260315533981
"3929",0.938973904043764,0.958303986476969
"3930",0.192325593421937,0.18162776780371
"3931",0.290143834001415,0.303538028390857
"3936",0.832928937551181,0.78115992376088
"3937",0.756940029667302,0.842524547644044
"3938",0.996372857417988,0.966104475652973
"3939",0.30506329113924,0.273808122424956
"3945",0.161424018521959,0.152849740932643
"3949",0.224103042353645,0.200379987333756
"3952",0.986812570145904,0.895822746214046
"3953",0.438816697038336,0.303062203195546
"3954",0.19609603319469,0.188100009167944
"3955",0.390873524884556,0.411867432474387
"3956",0.170789885439804,0.151256923732424
"3957",1.03025477707006,1.01718440185063
"3958",0.393972373377982,0.324865018471157
"3959",0.280823321989421,0.257123473541384
"3960",0.982393397524072,0.901609379876064
"3963",1.20827728100024,1.01524390243902
"3964",0.284069920844327,0.223509857334134
"3965",0.587118924245796,0.428233401164166
"3972",0.923441147049016,0.912049919892065
"3973",0.978633549264522,0.777660695468915
"3975",1.3920253164557,1.23415444229172
"3976",0.258714227587142,0.249462650922118
"3977",0.163740103498607,0.180932079192091
"3978",0.22151726638267,0.210546849600104
"3980",0.224553304618428,0.219156626506024
"3981",0.248577950074273,0.226795436868032
"3983",0.303509326588682,0.339359831896059
"3984",0.27120422392202,0.253925747117766
"3985",0.22562048075044,0.200078667890389
"3987",0.255502645502646,0.242077956929132
"3988",0.249049753219493,0.232540896241716
"3990",0.952659620927592,0.812059308072488
"3991",0.440535860749111,0.375408080649795
"3992",0.2705798138869,0.253696698762036
"3993",0.599110009575846,0.450932606488162
"3995",0.412570336553774,0.363193487388225
"3996",0.243147759919248,0.241646655231561
"3998",0.189849799421588,0.175901691669327
"4000",0.204110249331756,0.18413966563101
"4001",0.235234361076457,0.221339785059345
"4004",0.68718230828474,0.716314314824249
"4005",0.55995145631068,0.678713646743541
"4007",0.445374800637958,0.388933292345527
"4008",0.269055858532785,0.180796962231313
"4012",0.290169491525424,0.265848670756646
"4013",0.358717434869739,0.350829356964326
"4015",0.504227173787316,0.310319800203763
"4016",0.311679784042097,0.263416659382921
"4017",0.417389107756142,0.219775934872751
"4023",1.23076493345065,1.23429640692864
"4026",0.181390228840939,0.162458052692958
"4033",0.921694318753142,0.907693785419268
"4034",0.299091329123672,0.291558050932424
"4035",0.363904385714867,0.375018654788828
"4036",0.907724076728787,0.627058245269108
"4037",0.268905312767781,0.28400269996625
"4038",0.283811445014685,0.350849102377487
"4040",0.174794867424704,0.167751884852639
"4041",0.265337810999169,0.254806995757011
"4043",0.214227118246807,0.203734867813908
"4045",0.518016630736064,0.476190476190476
"4046",0.388031222896791,0.708924864092933
"4047",0.262739613889078,0.243759845965342
"4048",0.196009389671362,0.181987495011308
"4049",0.851254892931154,0.793503810812736
"4051",1.07243051914001,1.29473586309524
"4052",0.319053160758275,0.223240159257891
"4053",0.395356539371409,0.264053358708677
"4054",0.417447916666667,0.381883877398455
"4055",0.685607353906763,0.699803512219084
"4056",1.04118497109827,1.00509107365087
"4057",2.67641936607454,1.96929525065342
"4058",0.489131399166001,0.477361526085957
"4059",0.401495629326461,0.336329002637491
"4060",0.548622755576503,0.45413479884542
"4061",0.273776158445441,0.273057371096587
"4064",0.830995274660366,0.481321489413483
"4065",1.45451486259114,1.21960352422907
"4066",0.912669126691267,0.814085370526477
"4067",0.437022999844245,0.432721342182176
