"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"84171",-3.2948,0.0429
"84172",2.1193,0.2523
"84173",0.0735,0.5742
"84174",0.1388,1.6006
"84176",0.8151,1.0105
"84179",2.7834,2.018
"84181",-0.0406,-0.1961
"84182",2.0416,1.2777
"84186",0.1866,-0.188
"84187",0.4559,0.273
"84188",-0.9227,0.2937
"84189",-9.7213,-1.04
"84190",-1.438,-1.1989
"84191",-0.0973,0.2406
"84193",0.3275,-0.2701
"84196",-1.0188,-0.4968
"84197",2.8233,1.1749
"84203",-6.0239,-1.0587
"84206",1.3083,-1.9995
"84210",1.0844,1.1482
"84214",3.5153,2.6157
"84215",0.321,2.5073
"84216",-2.7443,0.438
"84217",0.7799,3.1702
"84219",2.3686,1.3126
"84220",-0.2096,-0.0611
"84221",1.7932,1.4773
"84222",-0.1082,1.936
"84223",0.124,0.4977
"84224",-0.3381,0.1872
"84225",-3.1716,-2.892
"84226",-0.9731,-1.3752
"84230",-3.9327,-2.2265
"84231",1.2761,0.4474
"84232",1.3342,0.7873
"84233",-0.7734,-0.092
"84236",-0.9509,-1.5473
"84239",0.5872,1.7804
"84240",-0.5869,-0.0493
"84243",0.2569,1.2824
"84245",1.3333,-0.0074
"84246",-0.2235,0.1674
"84247",2.0368,0.0683
"84248",-1.2434,0.0944
"84249",-0.3682,-1.1895
"84250",0.232,0.4235
"84251",-9.1244,-6.5845
"84253",-0.5924,-1.3539
"84254",1.128,0.7824
"84255",0.0333,-0.4686
"84256",1.1636,1.5146
"84258",1.5682,-2.2766
"84259",0.337,-0.0415
"84260",1.2646,0.7049
"84261",1.559,1.2858
"84262",2.4403,1.7924
"84263",-0.371,-0.6783
"84264",3.0152,0.8477
"84265",-1.0784,-0.8743
"84266",1.9197,1.94
"84267",-0.8346,7.9908
"84268",0.6686,-0.4061
"84269",1.8956,0.8884
"84270",1.3511,0.9215
"84271",0.7021,0.3185
"84272",-0.4482,-0.7295
"84273",0.6463,-0.5538
"84274",-0.2843,0.7319
"84275",0.807,0.5824
"84276",-0.5414,0.2076
"84277",1.4423,0.5161
"84278",0.2933,0.2972
"84279",0.5759,1.2694
"84280",-2.952,-0.144
"84281",0.5503,-0.3156
"84282",2.2114,3.8917
"84283",1.3218,1.6861
"84284",0.8948,0.0491
"84285",0.5331,0.1945
"84286",0.7805,1.6311
"84287",0.1238,-0.2232
"84288",-0.1086,-0.0403
"84289",0.6867,-0.9777
"84290",-2.2935,1.7532
"84292",1.2765,0.9122
"84293",1.0831,0.3885
"84294",0.1525,-0.3496
"84295",0.8332,0.5395
"84296",2.1997,1.4353
"84298",-8.4033,-0.2965
"84299",-0.1226,0.6113
"84300",0.9222,0.8256
"84301",0.5513,0.3233
"84302",-0.0582,-7.9776
"84303",1.8531,1.6557
"84304",0.1336,0.9396
"84305",0.3951,0.3455
"84306",1.4848,1.0143
"84307",1.3172,-0.414
"84309",0.1798,0.7141
"84310",1.3698,1.6995
"84311",0.5791,0.0418
"84312",-0.4193,-1.5359
"84313",0.7522,0.8274
"84314",0.5667,0.8015
"84315",2.0506,2.0156
"84316",1.0774,1.2743
"84317",-0.6325,-0.0388
"84318",1.6962,1.0449
"84319",1.2363,1.0278
"84320",0.4054,0.326
"84321",1.9663,1.7981
"84324",-1.2536,-0.4837
"84326",1.8908,1.2674
"84327",-0.8702,0.2244
"84328",-0.3932,0.5497
"84329",2.5255,2.7339
"84330",0.7401,0.5204
"84331",3.8322,3.4157
"84333",-2.3487,-0.5588
"84334",0.3643,-0.0287
"84335",0.9023,0.7885
"84336",0.627,1.2411
"84337",1.4736,0.6081
"84340",0.4651,0.5177
"84342",1.5519,0.1705
"84343",0.1741,0.2865
"84364",-0.4985,0.28
"84365",0.625,-0.1637
"84376",0.1847,-0.7867
"84418",0.1909,0.5606
"84419",-2.9649,-2.8637
"84436",-6.6618,-0.6488
"84437",-1.8032,-0.8757
"84439",-1.1723,-1.2168
"84440",3.7042,1.3754
"84441",-0.7104,-0.7919
"84443",-1.5873,-2.8636
"84444",1.6538,1.7613
"84445",0.9533,0.4415
"84446",1.1122,-1.0342
"84447",0.3291,0.6191
"84448",4.5132,-1.7719
"84449",-0.0602,-0.9755
"84450",-0.3839,-1.3081
"84451",0.5047,3.0957
"84455",0.0101,0.5709
"84456",-0.5081,0.4613
"84457",1.7221,2.366
"84458",-0.4377,-0.1673
"84460",-1.4227,1.7876
"84461",2.1704,0.8459
"84464",1.2761,0.9382
"84465",-0.2658,-5.8261
"84466",-5.3512,-2.2736
"84498",-0.4747,-0.9447
"84501",1.0873,0.6954
"84502",-0.6386,-3.7261
"84503",-0.8149,-0.0497
"84513",-1.8077,-1.2975
"84514",1.9215,1.2457
"84515",1.4773,1.3172
"84516",0.0643,-0.5683
"84517",-2.7426,-5.4089
"84518",0.6742,2.8046
"84519",5.5118,2.0362
"84520",0.5062,-1.1413
"84522",0.6739,0.2731
"84524",1.7929,0.3611
"84525",1.7962,6.6678
"84527",-1.6699,-0.9945
"84529",-1.1761,-0.5795
"84530",0.3488,2.2938
"84532",1.2176,-0.0577
"84536",1.4287,-0.1148
"84541",1.4125,1.4737
"84542",-1.8759,-0.8328
"84545",0.5436,0.5959
"84547",0.2134,0.2419
"84548",-0.0997,0.5766
"84549",1.6238,-0.1524
"84552",0.4395,-1.238
"84553",-0.1652,1.0899
"84557",-2.0805,2.5211
"84561",-3.8325,-0.0896
"84570",-10.1409,-0.7316
"84572",0.1832,-0.1539
"84612",0.9863,1.552
"84614",-0.1262,-0.4142
"84617",-0.8397,-1.3083
"84619",1.1928,1.1162
"84622",0.8191,-0.7393
"84623",-0.8002,5.4777
"84626",1.3277,0.4997
"84627",-2.3087,0.2469
"84628",-1.6372,-2.8784
"84629",1.5852,1.3423
"84630",3.7421,-0.2166
"84631",-5.1078,5.3053
"84632",-1.0916,3.1648
"84634",-2.3195,0.06
"84640",-0.4753,0.1493
"84641",-0.167,0.2487
"84645",-0.369,-0.0511
"84647",1.4303,0.7536
"84649",9.0033,5.8402
"84650",1.1613,-0.5138
"84656",0.9555,-0.0166
"84657",-0.2517,-0.4645
"84660",1.2032,0.7145
"84661",0.0038,0.1433
"84662",-1.1398,-0.7688
"84665",-5.7297,-3.9433
"84667",5.1135,1.8004
"84668",0.3983,0.4215
"84669",-0.5779,-0.3348
"84671",-2.9787,0.1177
"84674",-5.4646,0.1383
"84677",7.7101,2.4392
"84678",1.6075,0.4661
"84679",-4.7534,-1.1764
"84680",-6.2796,1.6967
"84681",0.8766,1.4207
"84684",-4.349,-4.3889
"84687",0.6797,0.9419
"84688",0.2351,0.8009
"84691",-0.4869,2.5493
"84693",-0.7327,-0.762
"84695",0.8463,0.5388
"84696",0.6442,1.4658
"84698",-2.2607,-0.091
"84700",1.6749,-0.6847
"84705",3.3358,1.5248
"84706",1.5478,1.3908
"84707",-1.7715,4.6177
"84708",-2.5328,1.7819
"84709",-3.2872,0.2336
"84717",1.0527,0.3774
"84719",-1.2167,-1.1011
"84720",0.6115,0.7231
"84722",1.9985,1.6415
"84725",0.9295,0.5826
"84726",0.8187,0.2297
"84727",0.7502,2.1231
"84733",3.3767,-0.0315
"84734",1.3738,3.4688
"84735",-0.9924,-1.976
"84740",-3.0236,-2.2326
"84747",-0.0468,0.4929
"84749",-0.1682,0.2758
"84750",1.2045,-0.1305
"84752",-2.4642,-0.0026
"84759",0.3762,0.2184
"84765",0.5666,-0.1365
"84766",5.5061,-5.7562
"84769",2.2062,1.0965
"84771",1.4193,2.8406
"84775",-0.2553,0.5809
"84777",0.9163,1.4677
"84779",3.3781,3.0418
"84787",2.6352,2.0711
"84789",4.8126,3.7548
"84790",1.7513,2.5166
"84791",0.8731,0.3213
"84792",-0.1729,0.5953
"84793",3.1074,0.5247
"84795",-1.2712,-0.8593
"84798",2.182,1.6351
"84803",-1.9225,4.0954
"84804",0.4907,-0.3703
"84807",0.8483,1.0705
"84808",-1.3983,1.1915
"84809",0.8578,0.6389
"84811",0.0957,0.0545
"84812",-6.0134,-4.424
"84814",7.2928,1.18
"84815",-0.588,5.1654
"84816",1.1959,0.8004
"84817",0.0728,-0.8331
"84818",-0.5877,0.5445
"84820",-0.1367,0.4629
"84823",1.6545,1.4619
"84824",2.0567,5.169
"84826",-3.3192,-6.2246
"84830",-3.4803,-1.3718
"84833",0.3868,0.2895
"84836",1.316,1.5675
"84837",4.2611,3.1286
"84838",-0.0305,0.3167
"84842",7.2572,0.202
"84844",0.6454,-0.4744
"84847",-4.1823,0.9369
"84848",0.072,-1.1014
"84851",1.2488,0.1005
"84852",0.3249,0.7371
"84856",4.6421,-0.8213
"84858",1.58,3.7336
"84859",-0.7973,-0.1298
"84861",0.8197,0.3765
"84864",0.8158,0.2939
"84865",1.3096,0.862
"84866",-3.0676,-0.1129
"84867",5.6953,2.0895
"84868",-0.217,0.0901
"84869",0.5129,0.0606
"84871",1.674,-0.4572
"84872",0.6611,0.239
"84873",0.2022,3.3888
"84874",0.2922,0.092
"84875",-1.2551,-0.1742
"84876",2.4682,1.613
"84878",1.0564,0.9185
"84879",2.9424,3.357
"84881",0.4833,-0.3904
"84883",-4.7852,2.2401
"84885",0.7161,1.6738
"84886",1.5698,-1.3483
"84888",-0.803,-0.6776
"84889",2.542,3.9798
"84890",0.4146,-0.1813
"84891",2.2559,1.1304
"84892",1.7648,1.5781
"84893",0.0605,-0.1397
"84894",11.8175,1.3743
"84895",0.9914,0.9506
"84896",0.0361,-0.7908
"84897",-0.9119,-0.8185
"84899",-3.2473,-1.3129
"84900",1.8753,1.3118
"84901",0.8297,0.0842
"84902",-0.7106,-1.2578
"84904",1.5584,1.5876
"84905",0.9176,0.9261
"84908",0.5775,0.4404
"84909",-1.5545,0.1105
"84910",-2.7103,-1.4889
"84911",-1.2492,-2.4179
"84912",1.0977,0.7535
"84913",-3.0527,-7.3135
"84914",-0.39,-0.4303
"84915",1.965,-0.1581
"84916",1.1238,0.2946
"84918",0.0484,0.2327
"84919",0.1354,0.4754
"84920",1.006,0.8749
"84922",0.4359,-0.1802
"84923",-1.2433,0.0033
"84924",-0.1687,-0.7744
"84925",0.8672,0.6505
"84926",0.168,0.975
"84928",0.7472,1.1365
"84929",-3.5815,-4.2267
"84930",-0.2909,-0.601
"84932",-0.4525,-0.7484
"84933",0.0438,-0.2978
"84934",1.1453,1.2989
"84936",-0.247,1.0969
"84937",1.0946,0.0918
"84938",-0.2873,0.2285
"84939",0.822,1.0593
"84940",-0.888,0.1167
"84941",-2.1243,1.8179
"84942",0.3755,-0.6529
"84944",1.3052,1.8532
"84945",-1.5824,-1.3609
"84946",1.0031,-0.132
"84947",-1.5394,-0.2343
"84948",1.9182,1.2334
"84950",-0.217,0.3214
"84952",-4.8926,3.381
"84954",0.6682,0.1662
"84955",0.726,-1.013
"84957",1.7427,2.4161
"84958",2.5373,6.0907
"84959",-3.0487,0.0163
"84960",1.3045,1.6967
"84961",0.1271,0.0649
"84962",-2.4188,-0.8009
"84964",0.6447,1.1523
"84967",0.3698,1.4048
"84968",3.974,-2.5104
"84969",0.3952,0.5594
"84971",1.5109,1.3757
"84973",2.0526,0.9926
"84975",0.1304,-0.1146
"84976",-2.4301,-1.0355
"84978",-1.4782,0.2357
"84981",-2.8153,-0.3401
"84984",0.179,1.6511
"84985",1.5218,2.1217
"84986",-0.4846,-0.9187
"84987",0.1738,0.1551
"84988",2.2427,1.5414
"84989",-0.5002,0.9387
"84991",0.4434,0.1069
"84992",1.2169,1.8523
"84993",1.1014,0.0826
"84996",2.8822,1.4888
"85001",2.1282,0.6147
"85002",1.6868,1.171
"85003",0.2612,0.293
"85004",-10.2997,-9.4821
"85007",0.5792,0.1686
"85009",3.793,0.5285
"85012",-2.0627,0.3627
"85013",-0.1255,-0.0881
"85014",0.6462,0.9297
"85015",0.2345,-0.5979
"85016",-6.2729,0.0833
"85019",0.6487,0.6545
"85021",0.0836,-0.7044
"85025",-0.7685,-0.6926
"85026",1.5422,2.0635
"85027",2.0661,1.4611
"85028",0.2416,1.4747
"85235",1.8398,-0.3639
"85236",-0.2903,-0.3009
"85300",5.1267,-3.7855
"85301",2.0926,-2.7977
"85302",1.4881,1.7961
"85313",-0.7509,-0.9235
"85315",-0.8782,0.0627
"85320",2.5984,1.4121
"85349",-1.5829,0.5294
"85352",1.8707,-8.3755
"85358",2.072,-3.7786
"85359",1.5398,0.9317
"85360",0.2093,0.1459
"85363",-2.0443,-1.2749
"85364",0.9254,-0.1598
"85365",0.1354,-0.7407
"85366",1.926,2.3766
"85369",-0.3217,-0.1064
"85371",1.4671,-0.7765
"85376",2.8996,0.2393
"85377",0.6001,0.5274
"85378",0.8716,0.3629
"85379",1.9605,0.1668
"85395",3.1615,1.9337
"85397",-0.026,2.6886
"85403",0.3174,0.3548
"85406",0.7365,0.6801
"85407",5.8795,-1.452
"85409",-1.8441,-8.1678
"85414",3.7728,3.0746
"85415",-0.2664,1.4017
"85416",-2.7975,-7.4362
"85417",5.3464,1.7632
"85437",-0.7209,0.1123
"85439",0.5991,-1.1192
"85440",-2.0353,-0.8835
"85441",-0.9833,-0.0941
"85442",-6.6308,-3.4923
"85444",-0.0811,-0.0563
"85445",-6.9693,-6.9374
"85446",2.359,1.0609
"85449",-2.2194,-7.9939
"85450",-1.0135,-2.1097
"85451",0.7957,0.0848
"85453",-0.8656,6.4087
"85455",3.6979,0.2363
"85456",-0.8775,0.5463
"85457",1.4933,-1.3081
"85458",0.4076,-0.5176
"85459",-1.0761,-0.1784
"85460",-11.9463,0.0414
"85461",-1.0927,-0.5174
"85462",-6.0324,0.1649
"85463",-1.9601,-1.1218
"85464",-0.3926,0.4968
"85465",0.3251,-0.8422
"85474",0.874,0.0256
"85476",0.603,0.5635
"85477",-3.284,-1.6635
"85478",-0.5602,-1.0863
"85480",-6.6648,-2.2323
"85495",3.0046,4.4256
"85865",0.2119,0.0463
"87178",-0.5229,-1.0844
"87769",-2.3753,-1.076
"88455",-1.9419,-1.0497
"88745",-0.0473,0.146
"89122",-0.1986,0.0819
"89765",2.7012,-1.5173
"89781",0.7677,-0.0252
"89782",1.242,1.4698
"89790",2.5106,1.5098
"89792",-2.3287,-3.0773
"89795",0.8812,-1.7106
"89796",-0.9175,-5.4788
"89797",-0.8912,0.8553
"89801",0.9391,1.8192
"89832",-5.4658,-1.4261
"89837",-5.9366,-2.8662
"89838",-2.0183,-0.2449
"89839",0.3086,0.344
"89845",0.7126,0.6594
"89846",4.4688,0.4334
"89848",-2.0217,0.2268
"89849",0.445,0.4352
"89853",0.0845,-1.0828
"89866",-1.6365,-2.2969
"89876",2.8629,1.6048
"89884",-0.5883,-1.1322
"89886",-3.1497,-2.7504
"89887",1.5133,1.2603
"89890",0.5849,-0.5056
"89891",1.0412,1.3719
"89894",0.9599,1.0847
"89910",-0.1217,0.3817
"89927",2.0549,-2.4286
"89932",-5.6683,-4.7767
"89941",2.0416,1.0849
"89944",4.6238,-0.8292
"89953",-1.2567,0.6055
"89958",3.0281,0.9325
"89970",-0.9943,-1.5156
"89978",0.4898,-0.1188
"90007",1.2231,1.1148
"90019",2.948,0.8392
"90024",-5.0865,0.2265
"90025",0.8883,0.3926
"90060",1.5711,-3.6691
"90075",0.9899,0.5497
"90102",-3.2802,-1.8844
"90113",3.7657,3.8226
"90120",1.0265,0.9251
"90121",1.1382,1.2614
"90134",-2.7267,2.2458
"90135",-0.6531,0.2486
"90139",1.535,-4.681
"90141",0.5896,0.2926
"90161",0.7762,0.8038
"90187",-1.2331,-3.0849
"90196",0.5487,-0.1987
"90203",0.7834,1.1816
"90204",1.2913,0.4455
"90226",4.9486,1.5877
"90231",0.6616,1.2137
"90233",-0.3088,-0.3817
"90246",0.351,2.1703
"90249",-0.0551,-3.3324
"90268",0.7126,-0.7178
"90271",0.9256,0.9744
"90288",2.1165,1.4897
"90293",6.5576,7.1396
"90313",0.6846,1.1969
"90317",-0.1693,-0.5918
"90321",-0.6822,-0.7606
"90324",0.0231,0.0363
"90326",-0.0501,1.1407
"90333",-0.7629,0.3758
"90338",-0.9652,-0.78
"90342",3.2797,0.2289
"90353",2.912,1.4934
"90355",1.122,1.1557
"90362",4.2753,4.043
"90378",2.1805,0.2861
"90379",1.2846,0.6077
"90381",1.5926,0.3738
"90390",0.5037,-0.1524
"90407",0.3383,0.666
"90410",-1.1656,-0.5558
"90411",-0.175,0.2496
"90416",0.7407,-0.7184
"90417",0.7187,0.376
"90423",1.8207,0.6306
"90427",-3.2447,-4.555
"90441",0.5367,-0.4637
"90459",1.0936,-0.9852
"90480",1.9697,1.2206
"90485",-4.7756,3.5212
"90488",-2.1129,-1.0923
"90506",0.8759,0.0996
"90507",0.0058,1.2752
"90522",1.9473,2.0998
"90523",1.1238,-4.7421
"90525",3.2339,-0.4673
"90527",0.3153,3.8464
"90529",-0.3589,2.2875
"90550",-0.6826,0.2028
"90557",2.1664,0.3481
"90576",-1.3021,-0.037
"90580",0.9416,0.7472
"90586",0.5376,1.7346
"90589",-1.6734,0.1978
"90592",-0.7099,-0.3013
"90594",-6.7027,0.24
"90624",0.87,0.5271
"90625",5.7813,3.4771
"90627",-3.828,-0.6071
"90632",4.7767,2.75
"90634",-3.4579,-1.4676
"90637",0.7641,1.447
"90639",0.6112,1.3551
"90649",-5.806,-0.4872
"90668",8.2193,0.3819
"90673",2.4447,1.3967
"90678",0.1069,-0.0578
"90693",-0.805,0.1996
"90701",1.7336,0.4391
"90736",1.0719,0.5379
"90768",0.2148,-2.7837
"90780",0.7497,0.5544
"90799",0.0201,-0.2133
"90806",0.257,-0.5896
"90809",0.5598,0.4547
"90826",-0.8474,-0.5047
"90835",2.3285,1.8419
"90843",-0.2639,-0.7959
"90850",2.5255,1.4305
"90853",-2.5721,-3.2191
"90861",0.5712,0.0066
"90864",0.9307,0.8609
"90871",1.0106,0.6117
"90874",1.119,0.5845
"90933",0.6646,0.5839
"90952",1.0478,2.1865
"90956",0.8926,1.9384
"90957",0.2235,-0.5755
"90987",-0.6946,-0.8102
"90990",-0.0331,1.4108
"90993",-4.8802,-5.2931
"91010",0.4089,-0.9259
"91012",-0.2284,-0.5812
"91039",0.9825,0.798
"91050",-4.5266,-0.0177
"91056",1.1829,1.0043
"91057",0.1475,0.4395
"91107",0.5685,1.1668
"91120",-1.081,-0.6155
"91133",-3.3513,4.2845
"91137",-0.6076,-0.2147
"91147",0.0846,-1.35
"91151",-0.7768,-1.1189
"91156",0.6318,0.7498
"91179",2.297,-2.0671
"91181",0.3398,1.5225
"91252",-1.6589,0.1064
"91272",0.6144,0.5592
"91283",-1.5227,-3e-04
"91289",0.3979,1.1271
"91298",0.6335,0.5348
"91300",0.7377,0.9995
"91304",1.8336,1.6253
"91316",1.4762,0.3679
"91319",2.2925,0.3349
"91351",-4.3208,-2.2855
"91355",1.7548,2.2364
"91368",1.0226,1.1269
"91369",0.7514,0.9697
"91370",2.1155,1.0785
"91373",1.2535,0.7041
"91392",-1.9079,0.3373
"91404",-0.2747,-1.0957
"91408",-1.0217,-0.1189
"91409",3.1465,1.6051
"91419",0.5036,1.301
"91433",1.4802,0.5779
"91442",-0.5402,-0.7908
"91445",0.1301,-0.2759
"91450",0.1303,-1.8763
"91452",-0.2886,-0.3601
"91461",6.8055,-1.4042
"91522",6.4612,0.9079
"91523",0.113,0.8376
"91526",-1.0428,-0.5431
"91543",-12.1182,-5.1452
"91544",0.9092,0.4979
"91548",2.2592,0.579
"91574",0.4693,1.2443
"91582",1.7452,1.1289
"91584",0.2242,-2.0286
"91603",1.3092,0.7364
"91607",-12.6038,-6.079
"91608",3.8047,0.8178
"91612",-0.1515,-2.5837
"91614",-0.7016,1.0765
"91624",-7.6015,-1.4592
"91646",3.5012,2.8256
"91647",0.3658,0.5298
"91653",0.9553,2.6266
"91661",-0.3404,-0.2568
"91663",-1.7932,0.3144
"91664",-0.3123,-0.0432
"91683",1.4907,1.1407
"91687",-0.3854,0.9035
"91689",0.3047,-0.1349
"91694",-0.185,-0.7346
"91695",2.1477,1.313
"91734",2.0532,1.0789
"91746",0.0367,0.0566
"91748",0.5955,-0.6425
"91749",1.3683,0.495
"91750",-0.3964,-0.5022
"91752",-6.0369,-3.7893
"91754",0.6792,0.2046
"91768",-1.9275,-0.9501
"91775",-1.0185,0.2859
"91782",0.8197,0.4158
"91801",0.177,-0.7777
"91807",3.6436,2.1818
"91828",-0.5006,-3.2413
"91833",0.3212,-0.5999
"91851",4.4585,4.9637
"91860",0.4482,0.0269
"91862",-1.0235,-0.963
"91869",1.2448,1.0779
"91875",0.28,-0.4193
"91893",1.3165,0.1141
"91942",0.8535,0.1211
"91947",2.6716,2.2778
"91948",0.6721,-0.0168
"91949",0.2549,-0.6379
"91966",-3.5965,1.2878
"91975",0.2094,-0.0549
"91977",-4.0679,-0.4574
"91978",3.195,1.1967
"92002",1.3287,1.2251
"92014",0.1461,-0.2108
"92017",-0.8333,-0.9612
"92070",0.8836,1.2623
"92092",1.2412,-0.9134
"92104",1.3816,0.9968
"92105",-0.8417,-0.436
"92106",1.2097,0.9704
"92126",0.5312,-1.4174
"92129",-1.2697,-1.2514
"92140",0.7081,-0.1584
"92154",2.6993,1.1646
"92162",-0.2719,-0.9244
"92170",0.5896,-0.2749
"92181",-1.546,-1.9354
"92196",0.7784,3.8331
"92211",6.2475,0.1014
"92241",-0.5612,0.0665
"92249",0.8045,-0.1206
"92255",0.0443,0.1757
"92259",-0.2003,0.4427
"92270",0.2954,0.7256
"92283",-1.942,-0.2639
"92285",-0.0434,0.109
"92292",-1.9138,-3.7385
"92305",0.8386,1.4543
"92312",1.028,-2.4383
"92335",0.3522,0.5106
"92340",2.5809,-0.2855
"92342",0.1037,-0.2303
"92344",-1.627,-0.551
"92345",1.1732,0.3611
"92346",0.0535,0.4835
"92359",0.8919,-0.2049
"92369",6.2073,1.6061
"92370",-0.4728,-2.1455
"92399",1.1868,0.6509
"92400",-0.2511,-0.1791
"92482",-1.1673,-1.1077
"92483",-0.516,2.6244
"92521",2.5738,2.0503
"92558",0.1811,5.9993
"92565",1.2322,-0.513
"92579",1.9811,1.4431
"92591",2.1723,1.2255
"92595",1.1873,0.7793
"92597",-0.3519,-0.3901
"92609",1.15,0.7955
"92610",-8.3884,0.497
"92659",1.1033,1.1385
"92667",0.6533,0.5492
"92675",0.4895,0.6817
"92689",-4.4914,-0.6154
"92691",-2.3949,-1.0138
"92703",0.5886,0.2874
"92714",0.9662,1.4594
"92715",1.4767,1.0471
"92737",-2.8188,-4.9214
"92745",-3.4334,3.2149
"92749",1.3526,-0.2387
"92797",0.8489,1.2086
"92799",-0.6813,0.4861
"92806",1.1662,-0.728
"92815",4.0269,-0.5298
"92822",1.7868,0.2226
"92840",4.6852,2.4884
"92856",2.1837,1.1802
"92906",0.4402,-0.5724
"92912",-1.2317,-1.4526
"92922",1.6795,-0.0555
"92935",3.0029,1.2814
"92949",-7.8017,-2.2463
"92960",3.9737,4.0946
"92979",1.2134,1.3926
"92999",0.0837,0.5948
"93010",-1.4375,2.3414
"93035",-3.2102,-3.9188
"93058",0.3486,0.7144
"93081",-0.0403,0.4603
"93082",0.9317,1.8729
"93099",-1.1706,5.5201
"93100",0.0055,0.2212
"93109",-0.7492,0.7634
"93129",-0.0131,-0.3093
"93134",0.3248,-1.1509
"93145",-7.0127,-7.8004
"93164",-1.2023,-1.5446
"93166",-4.7214,-1.9926
"93183",1.0994,-0.7497
"93185",0.4448,0.804
"93210",-0.8633,-0.3328
"93233",2.076,0.313
"93273",2.0461,7.5171
"93323",1.2267,0.3971
"93343",0.9618,1.0552
"93349",-2.6636,-2.0069
"93380",0.1467,0.2192
"93436",1.6062,0.5927
"93474",0.1056,-0.8324
"93487",0.084,-0.6623
"93492",-1.9549,-1.5548
"93517",-5.5474,-4.8074
"93550",0.7087,-8.3649
"93556",3.8582,3.2661
"93587",1.3068,1.1016
"93594",1.1647,0.6522
"93611",-0.4262,1.4556
"93621",0.6004,0.5625
"93622",1.9527,0.2168
"93624",0.2038,0.2115
"93627",-0.5579,-1.2548
"93643",0.8166,1.369
"93653",-0.3911,-1.1997
"93655",-0.3789,-0.0641
"93663",-3.4743,-1.0628
"93664",-8.0697,-2.8139
"93953",-0.7071,0.779
"93973",-0.1759,-0.4538
"93974",0.1028,0.7625
"93979",-3.2682,1.0374
"93986",-1.8103,-7.8062
"94005",0.0945,0.8508
"94015",1.423,-2.1127
"94025",-0.755,-1.3403
"94027",1.1989,-0.3035
"94030",1.3177,-6.8153
"94031",-3.7743,-4.4974
"94032",2.0277,-0.0827
"94039",0.8483,0.64
"94056",0.4475,0.7832
"94059",3.2488,1.9851
"94081",0.7621,0.5448
"94086",2.061,1.2658
"94097",-0.147,-0.6459
"94101",0.137,-0.2679
"94103",-0.3243,0.052
"94104",1.0863,-0.1904
"94107",0.4292,0.5191
"94120",-1.0681,-1.4348
"94121",-0.2409,1.4063
"94122",-5.0301,0.9452
"94134",-0.4172,-0.9027
"94137",1.9791,-1.8282
"94145",0.5407,0.3584
"94158",2.1369,-0.9553
"94160",3.062,2.0821
"94235",2.9378,-0.5836
"94239",-0.0641,0.7547
"94240",-10.8802,-0.3953
"94241",-4.0703,-2.8415
"94274",3.294,1.154
"95681",0.8211,0.4049
"96459",-1.3916,-0.752
"96610",0.2329,-0.7064
"96626",-0.9631,-2.5679
"96764",1.3041,-0.2136
"103910",-1.1372,-1.5846
"112398",0.4326,0.3893
"112399",5.598,5.7468
"112464",3.8973,7.0222
"112476",-0.7373,-2.5486
"112479",0.7182,0.1086
"112483",0.0364,0.3839
"112487",1.4538,-0.4758
"112495",-0.3562,-1.4363
"112574",-1.5657,-0.8595
"112597",-0.3854,-0.1183
"112609",-1.2951,-2.7605
"112611",-0.3959,-0.0437
"112616",-0.4988,2.8053
"112703",0.8685,0.9862
"112714",1.8903,1.546
"112724",2.0353,1.946
"112752",0.7758,-0.5546
"112755",0.2012,-5.1848
"112770",0.3623,0.8096
"112812",1.126,1.0961
"112817",2.8776,0.0227
"112840",0.891,-0.475
"112849",1.4897,-0.4407
"112858",1.0115,0.0352
"112869",2.4783,0.7769
"112885",3.1294,-6.0578
"112936",-0.4949,-0.2098
"112939",1.4388,0.987
"112942",0.0334,-1.0623
"112950",-1.2826,0.3732
"112970",0.4906,0.4367
"113000",3.374,1.3474
"113026",0.0257,-1.4163
"113115",0.845,0.3629
"113130",0.781,1.3811
"113146",-4.1246,-4.1392
"113157",-0.2777,-1.6272
"113174",0.61,0.4372
"113177",-0.5733,-0.0379
"113178",1.3703,0.5306
"113179",3.2497,2.1678
"113189",1.1856,0.421
"113201",-0.2563,-0.5228
"113230",-0.2328,2.5349
"113235",2.2026,1.797
"113246",0.5827,0.7819
"113251",0.1602,0.5715
"113263",0.127,-0.8634
"113277",-4.6132,-0.1443
"113402",0.4688,0.0821
"113419",0.479,0.0896
"113444",0.0914,0.608
"113451",-1.8967,-3.4073
"113452",0.0723,-1.5204
"113457",0.1855,-0.1224
"113510",-0.1068,0.2212
"113540",4.0592,2.049
"113612",-1.3833,-0.5426
"113622",1.6257,-0.6955
"113655",2.6663,1.9892
"113675",0.2721,1.245
"113691",1.1848,-0.4796
"113730",-4.0092,1.2899
"113763",-7.5343,-2.644
"113791",-1.451,-2.8521
"113829",1.37,0.9625
"113835",-1.6964,4.6648
"113878",-0.4698,1.0873
"114034",1.2809,1.3197
"114036",0.9214,-0.2032
"114042",1.578,0.071
"114044",1.026,-0.4362
"114049",1.4327,0.8509
"114088",1.6948,0.3694
"114112",0.0918,-0.0062
"114134",-1.8466,-1.2993
"114224",1.8656,1.0236
"114294",-0.486,0.0525
"114327",-1.4326,-0.8319
"114548",-1.2792,1.6762
